team,L3,Year
Navy,262.7,343.0
Army,327.0,341.5
Georgia Tech,242.0,317.1
Arizona,316.7,308.4
Air Force,263.7,292.5
Notre Dame,142.0,279.1
S Florida,215.3,276.6
Florida Atlantic,310.0,270.1
Alabama,176.3,265.4
Georgia,288.7,261.8
Oregon,303.7,260.7
San Diego St,369.3,250.6
Ohio St,263.0,250.2
Tulsa,208.3,247.3
Mississippi St,220.3,246.7
Ohio,278.0,245.5
Louisville,351.7,244.3
Auburn,199.7,235.0
New Mexico,228.0,233.5
UNLV,203.0,230.7
Wisconsin,176.3,229.5
Tulane,220.7,225.6
Boston College,299.7,224.2
Georgia So,314.0,222.0
Toledo,266.0,217.7
Oklahoma,229.3,215.9
W Michigan,165.7,212.3
Memphis,316.0,212.1
LSU,216.0,209.7
App State,311.0,209.4
UCF,174.0,207.1
Clemson,162.7,206.9
Colorado St,265.7,205.9
Stanford,165.3,205.6
USC,174.0,195.4
Missouri,290.7,191.0
Southern Miss,250.0,188.3
Washington,195.3,187.7
Rice,223.3,187.0
Kansas St,166.3,186.7
Oklahoma St,132.7,186.6
N Illinois,202.3,186.4
Michigan,106.0,186.3
UTSA,111.7,186.3
UAB,131.3,184.0
Minnesota,213.7,182.4
Louisiana,196.7,182.1
SMU,175.7,180.9
Arizona St,269.0,180.7
Wake Forest,201.0,178.4
Houston,155.0,175.5
Virginia Tech,154.7,175.0
NC State,229.3,171.9
Louisiana Tech,240.7,170.9
TCU,133.3,170.8
UL Monroe,96.7,170.0
Old Dominion,185.3,169.9
Florida Intl,195.3,167.6
Penn St,213.0,167.4
Kentucky,194.7,166.4
Michigan St,181.3,162.9
Utah St,225.7,162.4
Syracuse,170.0,161.9
Arkansas,124.0,161.8
Duke,168.3,161.5
Northwestern,225.7,160.9
Arkansas St,221.0,159.2
Charlotte,108.0,157.2
Florida,143.7,156.9
West Virginia,142.0,156.8
Coastal Car,151.3,156.4
Hawai'i,106.0,156.3
Texas A&M,79.0,155.7
Fresno St,127.7,154.5
N Texas,124.0,154.3
Colorado,114.3,153.6
Bowling Green,130.3,153.0
Ball St,190.0,152.4
Utah,163.0,151.2
Purdue,125.7,150.9
Miami OH,147.3,146.4
Middle Tenn,219.7,146.3
Boise St,102.0,146.2
Miami,99.0,146.2
UConn,186.3,145.1
Maryland,129.0,143.0
Pittsburgh,157.3,142.9
Iowa,140.0,142.4
Florida St,138.0,142.2
Texas,154.0,141.8
Mississippi,177.7,141.4
Troy,107.7,141.3
Temple,198.0,141.2
Kent St,165.7,139.6
Cincinnati,153.0,138.8
UMass,117.3,138.7
Texas Tech,109.0,138.4
Oregon St,118.3,136.0
C Michigan,156.0,134.5
Marshall,86.0,132.3
Texas St,104.3,132.2
Rutgers,86.0,130.8
E Michigan,191.7,129.4
North Carolina,118.3,128.9
Indiana,176.7,128.7
BYU,197.3,127.2
Buffalo,149.0,126.5
South Carolina,114.7,122.1
Georgia St,137.3,121.5
UCLA,113.7,120.3
Iowa St,144.7,119.5
Nevada,109.0,118.9
Idaho,96.0,118.0
California,195.7,116.0
Tennessee,79.7,113.5
Wyoming,121.3,111.6
E Carolina,130.0,111.1
Baylor,106.0,108.5
Nebraska,67.7,107.5
San Jose St,150.0,107.5
Illinois,74.0,105.6
Kansas,65.7,105.3
New Mexico St,100.3,103.9
Vanderbilt,119.0,101.5
Virginia,41.0,99.5
UTEP,121.3,95.5
Akron,118.7,95.3
S Alabama,16.0,91.7
Washington St,32.0,63.9
W Kentucky,44.3,63.9
