team,L3,Year
N Illinois,3.7,3.7
Middle Tenn,4.0,3.5
Texas St,3.3,3.3
Houston,3.3,3.3
Maryland,3.3,3.3
Oregon,3.3,3.3
N Texas,3.3,3.3
Tennessee,2.0,3.3
Ohio,3.0,3.0
TCU,3.0,3.0
Baylor,3.0,3.0
Miami,3.0,3.0
S Alabama,2.7,2.7
UConn,2.7,2.7
Northwestern,2.7,2.7
West Virginia,2.0,2.5
Ball St,2.3,2.5
Oregon St,3.0,2.5
Kansas,2.5,2.5
Iowa St,2.5,2.5
Virginia Tech,3.0,2.5
Tulane,2.3,2.5
Missouri,2.3,2.3
NC State,2.3,2.3
S Florida,2.3,2.3
Nebraska,2.3,2.3
Texas,2.0,2.3
Hawai'i,2.3,2.3
Florida,2.7,2.3
Nevada,2.7,2.3
Toledo,2.7,2.3
Oklahoma,2.7,2.3
Iowa,2.7,2.3
Fresno St,2.0,2.0
Rice,2.3,2.0
Clemson,2.0,2.0
Arizona,2.0,2.0
Colorado,2.0,2.0
Syracuse,2.0,2.0
New Mexico St,2.0,2.0
Buffalo,2.0,2.0
Michigan St,2.0,2.0
Arizona St,2.0,2.0
UCF,2.0,2.0
Ohio St,2.3,2.0
Texas A&M,2.0,2.0
Cincinnati,2.0,2.0
Oklahoma St,2.0,2.0
California,2.0,2.0
Florida Atlantic,2.0,1.8
Idaho,2.0,1.8
Pittsburgh,2.3,1.8
Utah St,2.0,1.8
W Michigan,2.0,1.8
Michigan,1.7,1.8
Miami OH,2.0,1.8
Army,2.0,1.8
Louisiana Tech,2.0,1.8
Arkansas,1.7,1.8
Arkansas St,2.0,1.8
Minnesota,1.7,1.8
South Carolina,2.0,1.8
Indiana,1.7,1.7
Texas Tech,1.7,1.7
Mississippi St,1.7,1.7
Louisville,1.7,1.7
Florida St,1.7,1.7
E Carolina,1.7,1.7
Louisiana,1.7,1.7
Memphis,1.7,1.7
UMass,1.7,1.7
USC,0.3,1.6
Wyoming,1.3,1.5
New Mexico,1.7,1.5
Purdue,1.0,1.5
Stanford,1.7,1.5
UTEP,1.7,1.5
North Carolina,2.0,1.5
Air Force,1.3,1.5
Auburn,1.0,1.5
Washington St,1.7,1.5
Navy,1.5,1.5
UNLV,1.7,1.5
Vanderbilt,2.0,1.5
C Michigan,1.0,1.5
Alabama,1.7,1.5
LSU,1.3,1.4
Mississippi,1.3,1.3
UAB,1.3,1.3
Rutgers,1.3,1.3
San Diego St,1.3,1.3
Washington,1.3,1.3
Boston College,1.3,1.3
Virginia,1.3,1.3
W Kentucky,1.3,1.3
Boise St,1.3,1.3
Bowling Green,1.0,1.3
Colorado St,1.7,1.3
Tulsa,1.3,1.3
Wake Forest,1.3,1.3
Penn St,0.7,1.3
Akron,1.7,1.3
Wisconsin,1.0,1.3
Kansas St,1.0,1.0
Kent St,1.3,1.0
UL Monroe,1.0,1.0
Duke,0.7,1.0
Kentucky,0.7,1.0
Illinois,1.0,1.0
Georgia,1.0,1.0
E Michigan,1.0,1.0
UCLA,1.0,1.0
Georgia St,1.0,1.0
SMU,1.0,1.0
Marshall,1.0,1.0
Southern Miss,1.0,1.0
Notre Dame,0.7,0.8
BYU,0.3,0.8
Utah,0.7,0.7
Florida Intl,0.7,0.7
Temple,0.7,0.7
Georgia Tech,0.3,0.3
San Jose St,0.3,0.3
Troy,0.3,0.3
UTSA,0.3,0.2
