team,L3,Year
Kentucky,0.0,0.0
Notre Dame,0.0,0.0
USC,3.0,3.0
Nebraska,3.0,3.0
South Carolina,3.0,3.0
Texas A&M,6.0,6.0
Idaho,6.0,6.0
Arizona,6.0,6.0
Penn St,7.0,7.0
NC State,7.0,7.0
Tennessee,7.0,7.0
Michigan,7.0,7.0
Boise St,8.0,8.0
Missouri,9.0,9.0
N Texas,10.0,10.0
Oklahoma St,10.0,10.0
Auburn,13.0,13.0
BYU,13.0,13.0
California,13.0,13.0
Stanford,13.0,13.0
Tulsa,13.0,13.0
Army,14.0,14.0
UCLA,14.0,14.0
Oklahoma,14.0,14.0
Mississippi,14.0,14.0
Clemson,14.0,14.0
Bowling Green,14.0,14.0
UConn,16.0,16.0
Utah,17.0,17.0
Buffalo,17.0,17.0
Colorado St,17.0,17.0
C Michigan,19.0,19.0
Oregon,19.0,19.0
Minnesota,20.0,20.0
Wisconsin,20.0,20.0
Texas,20.0,20.0
Ball St,20.0,20.0
New Mexico St,21.0,21.0
Baylor,21.0,21.0
Ohio,23.0,23.0
UTEP,23.0,23.0
Colorado,23.0,23.0
Syracuse,23.0,23.0
LSU,23.0,23.0
Wake Forest,24.0,24.0
Alabama,24.0,24.0
UAB,24.0,24.0
Georgia,24.0,24.0
Ohio St,27.0,27.0
E Michigan,27.0,27.0
N Illinois,28.0,28.0
Navy,31.0,31.0
Akron,31.0,31.0
Washington,31.0,31.0
Purdue,31.0,31.0
W Michigan,31.0,31.0
Troy,31.0,31.0
San Diego St,33.0,33.0
Virginia Tech,34.0,34.0
Nevada,35.0,35.0
Utah St,35.0,35.0
Tulane,37.0,37.0
Louisiana Tech,37.0,37.0
Middle Tenn,37.0,37.0
Illinois,37.0,37.0
Washington St,39.0,39.0
New Mexico,41.0,41.0
Miami OH,42.0,42.0
Rice,44.0,44.0
Memphis,45.0,45.0
Florida Atlantic,49.0,49.0
Toledo,52.0,52.0
Maryland,52.0,52.0
San Jose St,56.0,56.0
UL Monroe,59.0,59.0
W Kentucky,63.0,63.0
