team,L3,Year
Navy,346.0,346.0
Oregon,332.0,332.0
California,297.0,297.0
Indiana,297.0,297.0
UConn,293.0,293.0
Wisconsin,281.0,281.0
Oklahoma St,275.0,275.0
Georgia,263.0,263.0
Louisiana,263.0,263.0
Air Force,261.0,261.0
Arkansas St,255.0,255.0
Iowa,241.0,241.0
Penn St,239.0,239.0
Southern Miss,232.0,232.0
Auburn,226.5,226.5
Missouri,226.0,226.0
Nevada,224.0,224.0
USC,215.0,215.0
Army,211.0,211.0
Arizona,209.0,209.0
Fresno St,206.0,206.0
Vanderbilt,202.0,202.0
UAB,200.5,200.5
Oklahoma,197.0,197.0
Buffalo,194.0,194.0
Tulsa,187.5,187.5
Kent St,184.5,184.5
Arkansas,183.0,183.0
West Virginia,179.0,179.0
Duke,178.0,178.0
Tennessee,177.0,177.0
Texas,177.0,177.0
Boston College,175.0,175.0
Florida,172.0,172.0
Northwestern,171.0,171.0
Syracuse,170.5,170.5
Memphis,169.0,169.0
Alabama,169.0,169.0
Kansas St,165.0,165.0
Troy,164.0,164.0
Georgia Tech,162.0,162.0
Ball St,162.0,162.0
Ohio St,162.0,162.0
Mississippi,161.5,161.5
Stanford,161.5,161.5
Rice,160.0,160.0
Iowa St,160.0,160.0
Michigan St,159.5,159.5
S Florida,158.0,158.0
Colorado,154.0,154.0
N Texas,154.0,154.0
E Carolina,150.5,150.5
Wyoming,150.0,150.0
Maryland,146.0,146.0
Minnesota,145.5,145.5
Akron,144.0,144.0
TCU,141.0,141.0
San Jose St,137.0,137.0
South Carolina,131.5,131.5
New Mexico,130.5,130.5
Utah,130.5,130.5
UNLV,130.5,130.5
BYU,128.0,128.0
Arizona St,127.0,127.0
Kansas,127.0,127.0
E Michigan,127.0,127.0
Texas Tech,124.0,124.0
Louisiana Tech,121.5,121.5
Pittsburgh,120.0,120.0
Nebraska,118.5,118.5
Wake Forest,118.5,118.5
Florida Atlantic,116.5,116.5
Washington,115.5,115.5
Texas A&M,112.5,112.5
N Illinois,107.0,107.0
Michigan,107.0,107.0
UTEP,106.0,106.0
Rutgers,106.0,106.0
Temple,106.0,106.0
Notre Dame,105.0,105.0
Virginia Tech,104.0,104.0
W Michigan,103.0,103.0
Mississippi St,102.0,102.0
Middle Tenn,101.0,101.0
Utah St,99.5,99.5
Houston,96.0,96.0
Bowling Green,96.0,96.0
Baylor,94.0,94.0
Ohio,92.0,92.0
Oregon St,89.0,89.0
NC State,89.0,89.0
Cincinnati,87.0,87.0
Washington St,87.0,87.0
Tulane,86.0,86.0
Illinois,81.0,81.0
UL Monroe,77.5,77.5
UCF,76.0,76.0
Marshall,75.0,75.0
Toledo,74.0,74.0
Miami OH,71.5,71.5
Colorado St,71.0,71.0
San Diego St,71.0,71.0
Idaho,64.0,64.0
W Kentucky,63.0,63.0
Kentucky,63.0,63.0
Florida Intl,61.0,61.0
Miami,61.0,61.0
Hawai'i,60.0,60.0
C Michigan,59.0,59.0
Louisville,53.0,53.0
Virginia,32.0,32.0
UCLA,29.0,29.0
SMU,11.0,11.0
Clemson,0.0,0.0
