team,L3,Year
San Jose St,68.7,68.7
Stanford,80.7,80.7
LSU,149.0,124.3
Mississippi,90.0,133.5
Texas,182.3,140.5
Temple,142.7,142.7
Louisville,136.7,146.0
USC,154.0,155.5
Houston,155.7,155.7
TCU,162.5,162.5
Ohio St,210.0,162.5
New Mexico St,131.0,171.8
Kentucky,176.3,176.3
Iowa,192.3,176.5
Michigan,179.0,178.0
Duke,159.3,179.0
S Florida,174.0,180.8
Texas Tech,182.3,182.3
Miami,176.0,183.5
Baylor,186.0,186.0
Wake Forest,185.0,186.0
Alabama,129.3,188.3
App State,188.7,188.7
Pittsburgh,209.0,190.3
S Alabama,183.3,190.8
Kansas,192.0,192.0
Wisconsin,196.7,196.7
Minnesota,177.3,196.8
Tennessee,215.0,197.3
Oregon St,201.0,201.0
Wyoming,198.7,205.5
Texas St,205.7,205.7
Georgia St,206.3,206.3
Old Dominion,191.0,206.5
Florida Intl,207.0,207.0
Michigan St,207.0,207.0
UAB,209.7,209.7
Boston College,232.0,210.8
UL Monroe,249.0,211.0
Kansas St,215.3,215.3
Washington,220.7,217.3
Virginia,212.0,219.5
Georgia So,197.7,221.0
Louisiana Tech,210.3,221.0
Washington St,201.3,221.3
Auburn,238.3,222.5
UConn,194.7,223.0
Penn St,237.7,228.6
Purdue,225.3,229.8
Tulane,162.3,231.3
Georgia,241.3,231.8
Northwestern,232.0,232.0
Troy,259.3,232.5
Missouri,226.7,234.0
Notre Dame,239.0,235.8
UTEP,292.0,235.8
Texas A&M,193.0,236.3
C Michigan,248.3,237.3
NC State,254.0,238.5
N Texas,238.7,238.7
Nebraska,287.0,239.0
Utah St,240.0,240.0
W Michigan,240.3,240.3
New Mexico,284.0,242.0
Colorado,272.0,243.4
Virginia Tech,254.7,245.8
Ball St,247.0,247.0
Navy,256.3,247.0
Iowa St,247.3,247.3
West Virginia,247.7,247.7
E Michigan,247.7,247.7
Hawai'i,249.7,249.7
Oklahoma,270.3,250.5
Southern Miss,218.7,251.3
Colorado St,254.0,254.0
Vanderbilt,232.0,254.0
Illinois,240.3,254.5
Miami OH,252.3,254.5
Boise St,154.7,257.0
Maryland,285.3,257.5
Georgia Tech,257.7,257.7
Kent St,257.0,258.3
Akron,260.3,260.3
W Kentucky,243.0,260.8
Idaho,223.3,263.5
UMass,276.3,264.0
UNLV,209.7,265.8
Arizona St,266.0,266.0
Fresno St,215.7,267.8
Marshall,268.3,268.3
UTSA,280.3,268.8
Syracuse,275.0,275.0
BYU,272.7,275.5
South Carolina,182.0,275.6
Clemson,276.3,276.3
Arkansas,272.7,277.8
Florida Atlantic,234.0,280.8
Buffalo,281.0,281.0
Army,285.0,285.0
Arkansas St,285.7,285.7
E Carolina,286.0,286.0
Tulsa,296.0,287.5
Florida,287.7,287.7
Florida St,289.3,289.3
Louisiana,290.7,290.7
SMU,284.0,291.3
Memphis,293.7,293.7
San Diego St,294.7,294.7
Arizona,309.7,295.3
Utah,296.7,296.7
UCF,299.0,299.0
Oklahoma St,299.0,299.0
Cincinnati,305.0,305.0
Rutgers,230.7,306.0
Toledo,301.0,307.0
Ohio,323.7,308.8
Middle Tenn,391.3,310.3
N Illinois,311.3,311.3
UCLA,329.7,313.8
Nevada,314.3,314.3
Mississippi St,354.7,319.0
Rice,340.7,329.3
Oregon,354.3,354.3
Air Force,355.3,355.3
Indiana,362.3,362.3
Bowling Green,349.3,404.3
California,407.0,407.0
North Carolina,407.7,407.7
