team,L3,Year
LSU,12.8,12.8
Texas,11.4,11.4
Florida St,11.2,11.2
Alabama,9.1,9.1
Illinois,7.8,7.8
South Carolina,7.5,7.5
Florida,6.0,6.0
SMU,5.2,5.2
Oklahoma,5.1,5.1
Tulane,4.9,4.9
Texas A&M,4.8,4.8
Mississippi,4.7,4.7
Clemson,3.6,3.6
Miami,3.5,3.5
North Carolina,3.5,3.5
Oregon,3.3,3.3
Penn St,3.2,3.2
Texas Tech,3.2,3.2
San Jose St,3.1,3.1
Boise St,2.5,2.5
Utah,2.5,2.5
Colorado St,2.1,2.1
Virginia,1.9,1.9
West Virginia,1.8,1.8
Washington,1.7,1.7
Duke,1.7,1.7
Mississippi St,1.6,1.6
Purdue,1.6,1.6
Indiana,1.1,1.1
Sam Houston,1.1,1.1
Tennessee,1.0,1.0
Georgia Tech,0.8,0.8
Minnesota,0.7,0.7
Georgia,0.5,0.5
Houston,0.2,0.2
Ohio St,0.0,0.0
Wisconsin,0.0,0.0
E Carolina,0.0,0.0
Miami OH,-0.4,-0.4
Kansas St,-0.5,-0.5
Colorado,-0.8,-0.8
Wyoming,-0.9,-0.9
Nebraska,-1.3,-1.3
Notre Dame,-1.4,-1.4
Northwestern,-1.7,-1.7
Navy,-2.1,-2.1
UCLA,-2.2,-2.2
S Alabama,-2.2,-2.2
Pittsburgh,-2.3,-2.3
Coastal Car,-2.4,-2.4
California,-2.4,-2.4
Auburn,-2.5,-2.5
Toledo,-2.8,-2.8
Washington St,-2.8,-2.8
UTSA,-2.8,-2.8
Missouri,-3.2,-3.2
TCU,-3.2,-3.2
NC State,-3.3,-3.3
Tulsa,-3.4,-3.4
Utah St,-3.5,-3.5
San Diego St,-3.6,-3.6
Virginia Tech,-3.6,-3.6
Baylor,-3.6,-3.6
Louisville,-3.8,-3.8
Oregon St,-3.8,-3.8
Troy,-3.9,-3.9
Michigan St,-4.2,-4.2
Iowa,-4.3,-4.3
Old Dominion,-4.4,-4.4
Iowa St,-4.4,-4.4
Cincinnati,-4.7,-4.7
Rice,-4.8,-4.8
Bowling Green,-4.8,-4.8
Middle Tenn,-5.1,-5.1
USC,-5.2,-5.2
App State,-5.4,-5.4
Syracuse,-5.4,-5.4
Texas St,-5.5,-5.5
W Kentucky,-5.6,-5.6
UCF,-5.6,-5.6
Ball St,-5.8,-5.8
BYU,-5.9,-5.9
Southern Miss,-6.1,-6.1
Florida Atlantic,-6.1,-6.1
Michigan,-6.4,-6.4
S Florida,-6.4,-6.4
C Michigan,-6.6,-6.6
UNLV,-6.7,-6.7
Rutgers,-7.1,-7.1
Fresno St,-7.3,-7.3
Boston College,-7.4,-7.4
N Texas,-7.6,-7.6
Ohio,-7.7,-7.7
UMass,-7.7,-7.7
Arizona,-7.9,-7.9
Nevada,-8.0,-8.0
Georgia So,-8.2,-8.2
Buffalo,-8.5,-8.5
Army,-8.7,-8.7
Kansas,-9.0,-9.0
Arkansas,-9.1,-9.1
J Madison,-9.3,-9.3
UConn,-9.3,-9.3
UL Monroe,-9.7,-9.7
N Illinois,-9.8,-9.8
W Michigan,-9.8,-9.8
Oklahoma St,-10.3,-10.3
Vanderbilt,-10.5,-10.5
Wake Forest,-10.7,-10.7
Liberty,-10.8,-10.8
Air Force,-11.2,-11.2
UTEP,-11.5,-11.5
Arizona St,-11.8,-11.8
UAB,-11.8,-11.8
Akron,-12.2,-12.2
Stanford,-12.3,-12.3
Memphis,-12.4,-12.4
Louisiana,-12.4,-12.4
Louisiana Tech,-12.6,-12.6
Hawai'i,-12.6,-12.6
Charlotte,-12.9,-12.9
Arkansas St,-13.0,-13.0
Kent St,-13.1,-13.1
Marshall,-13.2,-13.2
Temple,-13.5,-13.5
Jacksonville St,-13.6,-13.6
E Michigan,-13.9,-13.9
Kentucky,-14.9,-14.9
New Mexico St,-15.1,-15.1
Maryland,-15.2,-15.2
New Mexico,-15.2,-15.2
Florida Intl,-15.5,-15.5
Georgia St,-16.6,-16.6
