team,L3,Year
J Madison,3.0,3.0
Air Force,45.0,45.0
Nebraska,46.3,46.3
TCU,48.0,48.0
Arkansas,51.5,51.5
UCLA,59.5,59.5
Kentucky,60.5,60.5
Ohio,62.7,62.7
Tulane,63.0,63.0
Oregon St,63.0,63.0
Washington St,63.5,63.5
Georgia,65.0,65.0
Utah,67.0,67.0
Georgia St,69.0,69.0
Rutgers,70.3,70.3
Kansas St,72.0,72.0
Miami,74.0,74.0
Fresno St,75.5,75.5
Ohio St,75.5,75.5
Oklahoma,80.0,80.0
Colorado St,80.0,80.0
Michigan,81.7,81.7
Stanford,87.5,87.5
Wake Forest,88.0,88.0
California,88.5,88.5
Syracuse,88.5,88.5
Arizona St,91.0,91.0
Wisconsin,91.7,91.7
Texas,96.3,96.3
Arizona,97.0,97.0
Akron,98.0,98.0
Texas A&M,98.3,98.3
Cincinnati,102.0,102.0
Florida,102.5,102.5
Toledo,102.5,102.5
Penn St,104.0,104.0
Missouri,104.5,104.5
Iowa,106.7,106.7
Ball St,107.5,107.5
BYU,108.0,108.0
Maryland,108.0,108.0
SMU,108.5,108.5
Iowa St,112.0,112.0
Notre Dame,113.7,113.7
LSU,114.5,114.5
Tulsa,116.0,116.0
Louisville,116.5,116.5
Oregon,116.5,116.5
S Alabama,118.0,118.0
Washington,119.7,119.7
Alabama,120.0,120.0
Minnesota,122.3,122.3
Florida St,123.0,123.0
Louisiana,125.5,125.5
Auburn,126.5,126.5
Old Dominion,126.7,126.7
Mississippi St,127.0,127.0
UTSA,128.7,128.7
North Carolina,129.0,129.0
Troy,129.0,129.0
Purdue,132.7,132.7
Texas St,133.0,133.0
UCF,134.0,134.0
UNLV,134.5,134.5
West Virginia,138.0,138.0
Mississippi,139.0,139.0
Tennessee,139.0,139.0
Wyoming,140.0,140.0
Clemson,141.0,141.0
Hawai'i,141.3,141.3
Texas Tech,142.5,142.5
Jacksonville St,143.5,143.5
Kansas,144.5,144.5
Marshall,146.0,146.0
Boston College,147.0,147.0
Georgia So,149.5,149.5
Liberty,150.0,150.0
Vanderbilt,151.7,151.7
USC,152.0,152.0
Michigan St,152.5,152.5
New Mexico,156.0,156.0
Florida Atlantic,157.0,157.0
Middle Tenn,158.5,158.5
Duke,158.5,158.5
E Carolina,162.0,162.0
Indiana,163.5,163.5
Temple,164.0,164.0
Army,164.0,164.0
Northwestern,164.7,164.7
NC State,165.0,165.0
S Florida,166.0,166.0
UL Monroe,167.0,167.0
Boise St,168.0,168.0
Rice,170.5,170.5
Coastal Car,171.5,171.5
Charlotte,174.0,174.0
Houston,175.7,175.7
Oklahoma St,176.5,176.5
Sam Houston,178.5,178.5
South Carolina,178.5,178.5
Nevada,179.5,179.5
Florida Intl,180.3,180.3
Memphis,181.5,181.5
C Michigan,181.5,181.5
UConn,182.0,182.0
San Diego St,182.3,182.3
Baylor,183.5,183.5
Pittsburgh,183.5,183.5
Arkansas St,185.0,185.0
N Illinois,185.0,185.0
Navy,190.5,190.5
Virginia,191.0,191.0
Miami OH,195.0,195.0
Colorado,195.3,195.3
San Jose St,198.0,198.0
App State,199.0,199.0
New Mexico St,200.3,200.3
W Michigan,203.5,203.5
Illinois,204.0,204.0
Bowling Green,207.5,207.5
E Michigan,210.0,210.0
UTEP,212.0,212.0
Louisiana Tech,212.0,212.0
UAB,212.5,212.5
UMass,215.7,214.3
Utah St,216.0,216.0
Virginia Tech,220.0,220.0
Southern Miss,220.0,220.0
Georgia Tech,263.0,263.0
N Texas,265.0,265.0
Buffalo,269.5,269.5
Kent St,280.5,280.5
W Kentucky,289.0,289.0
