team,L3,Year
USC,59.3,59.3
Oklahoma,55.7,55.7
Florida St,47.3,47.3
Washington,46.7,46.7
Oregon,46.5,46.5
Texas A&M,44.0,44.0
Ohio St,43.0,43.0
Miami,43.0,43.0
Notre Dame,42.7,42.7
Mississippi,42.5,42.5
Syracuse,41.5,41.5
Colorado,41.3,41.3
Liberty,40.7,40.7
Washington St,40.5,40.5
Maryland,40.0,40.0
Kentucky,39.5,39.5
TCU,39.0,39.0
App State,38.5,38.5
Georgia St,38.0,38.0
UCF,37.0,37.0
Auburn,36.5,36.5
Louisiana,36.0,36.0
Georgia,34.5,34.5
Kansas St,34.5,34.5
California,34.0,34.0
Penn St,34.0,34.0
North Carolina,34.0,34.0
Oregon St,34.0,34.0
Fresno St,34.0,34.0
Texas,34.0,34.0
N Texas,33.3,33.3
Duke,33.0,33.0
LSU,32.5,32.5
Kansas,32.5,32.5
Tennessee,32.5,32.5
Memphis,32.5,32.5
Alabama,32.3,32.3
Michigan,32.0,32.0
Rutgers,31.7,31.7
Wisconsin,31.7,31.7
Georgia So,31.5,31.5
Wake Forest,31.5,31.5
Texas Tech,31.5,31.5
Marshall,31.0,31.0
UCLA,31.0,31.0
Vanderbilt,30.7,30.7
Louisville,30.0,30.0
Arkansas,29.5,29.5
Colorado St,29.5,29.5
Florida Intl,29.0,29.0
Georgia Tech,28.5,28.5
Iowa,28.3,28.3
UAB,28.0,28.0
Clemson,27.5,27.5
Arizona,27.5,27.5
Texas St,27.5,27.5
Boston College,26.5,26.5
Missouri,26.5,26.5
Rice,26.5,26.5
Purdue,26.3,26.3
Old Dominion,26.3,26.3
Tulane,26.0,26.0
Air Force,26.0,26.0
J Madison,26.0,26.0
BYU,26.0,26.0
W Kentucky,25.5,25.5
Cincinnati,25.5,25.5
Miami OH,25.0,25.0
Army,25.0,25.0
S Alabama,25.0,25.0
UMass,19.7,25.0
New Mexico St,24.7,24.7
Toledo,24.5,24.5
SMU,24.5,24.5
Louisiana Tech,24.3,24.3
NC State,24.0,24.0
Houston,23.7,23.7
Stanford,23.5,23.5
UNLV,23.5,23.5
Virginia Tech,23.0,23.0
Mississippi St,22.5,22.5
Wyoming,22.5,22.5
Charlotte,22.5,22.5
Illinois,22.0,22.0
Buffalo,22.0,22.0
Baylor,22.0,22.0
Utah,22.0,22.0
Coastal Car,21.5,21.5
UTSA,21.0,21.0
Virginia,20.7,20.7
Hawai'i,20.7,20.7
San Jose St,20.7,20.7
Florida,20.0,20.0
Northwestern,19.7,19.7
Nebraska,19.7,19.7
Michigan St,19.0,19.0
Nevada,19.0,19.0
N Illinois,19.0,19.0
Boise St,17.5,17.5
Utah St,17.5,17.5
Minnesota,17.0,17.0
Oklahoma St,17.0,17.0
Jacksonville St,16.5,16.5
West Virginia,16.0,16.0
South Carolina,15.5,15.5
Temple,15.5,15.5
Bowling Green,15.0,15.0
UConn,15.0,15.0
E Carolina,14.7,14.7
Tulsa,13.5,13.5
New Mexico,13.5,13.5
Navy,13.5,13.5
Pittsburgh,13.5,13.5
S Florida,13.5,13.5
Troy,13.5,13.5
Ohio,13.3,13.3
Middle Tenn,13.0,13.0
San Diego St,13.0,13.0
E Michigan,12.5,12.5
Akron,12.0,12.0
C Michigan,12.0,12.0
Florida Atlantic,12.0,12.0
UTEP,10.3,10.3
Iowa St,10.0,10.0
UL Monroe,10.0,10.0
W Michigan,8.5,8.5
Indiana,8.5,8.5
Ball St,8.5,8.5
Southern Miss,8.0,8.0
Arizona St,7.5,7.5
Kent St,6.0,6.0
Arkansas St,1.5,1.5
Sam Houston,1.5,1.5
