team,L3,Year
Ball St,0.7,0.8
Clemson,0.7,0.9
E Carolina,0.7,1.1
Iowa,1.7,1.1
Michigan St,1.3,1.1
LSU,0.7,1.1
Maryland,0.3,1.1
Texas A&M,1.7,1.2
UConn,1.3,1.2
Missouri,0.3,1.2
Kansas,0.7,1.2
Florida,1.3,1.3
Tennessee,1.3,1.3
Memphis,1.0,1.3
San Jose St,1.0,1.3
Florida Atlantic,1.7,1.3
Navy,0.7,1.3
Buffalo,0.3,1.3
Georgia,2.3,1.4
Virginia Tech,1.0,1.4
Marshall,0.0,1.5
UL Monroe,1.3,1.5
Boise St,1.0,1.5
San Diego St,1.3,1.5
Virginia,1.3,1.5
Louisiana,2.0,1.5
Oklahoma St,1.7,1.5
Arizona St,1.7,1.5
Air Force,1.3,1.5
Oklahoma,1.3,1.6
Middle Tenn,1.0,1.6
Nevada,2.3,1.6
Ohio St,1.3,1.6
Tulane,1.0,1.6
Arkansas,1.3,1.6
Wisconsin,1.3,1.6
Alabama,2.3,1.6
West Virginia,2.3,1.6
Syracuse,2.7,1.7
Utah,1.7,1.7
Utah St,1.7,1.7
Florida St,1.3,1.7
C Michigan,2.3,1.7
UTEP,1.7,1.7
UAB,1.3,1.7
UNLV,1.7,1.8
Duke,1.3,1.8
Fresno St,2.0,1.8
E Michigan,1.0,1.8
Cincinnati,1.0,1.8
Colorado St,1.0,1.8
UCF,1.3,1.8
Pittsburgh,1.7,1.9
Kansas St,1.7,1.9
Stanford,2.0,1.9
Illinois,1.3,1.9
Iowa St,1.0,1.9
Michigan,1.3,1.9
Wake Forest,2.0,2.0
Auburn,2.0,2.0
Louisiana Tech,3.3,2.0
Penn St,1.0,2.0
Washington,1.3,2.0
Arkansas St,1.7,2.0
Oregon,3.0,2.0
South Carolina,2.0,2.0
California,3.0,2.0
Ohio,0.3,2.0
Bowling Green,1.0,2.0
Washington St,3.7,2.1
Akron,2.3,2.1
Texas,2.3,2.1
Notre Dame,2.3,2.1
Colorado,1.3,2.1
Toledo,2.3,2.1
USC,1.0,2.1
Boston College,2.3,2.1
Rice,1.0,2.1
New Mexico,3.0,2.1
Georgia Tech,3.0,2.1
Kent St,2.0,2.1
Purdue,2.0,2.1
Kentucky,1.7,2.1
Arizona,1.3,2.1
Miami OH,2.7,2.2
Temple,1.0,2.2
Vanderbilt,2.0,2.2
Texas Tech,1.7,2.2
BYU,1.3,2.2
TCU,1.7,2.3
Tulsa,1.0,2.3
UCLA,1.3,2.3
Northwestern,2.7,2.3
Southern Miss,1.7,2.3
Mississippi St,2.7,2.3
New Mexico St,2.3,2.3
Louisville,4.0,2.3
Nebraska,2.7,2.3
Hawai'i,1.7,2.3
S Florida,1.3,2.4
Mississippi,2.3,2.4
North Carolina,1.7,2.4
Rutgers,2.3,2.4
N Illinois,2.0,2.5
Indiana,2.3,2.5
Minnesota,1.7,2.5
W Michigan,0.7,2.5
Troy,2.3,2.5
Miami,3.3,2.6
SMU,2.7,2.6
Wyoming,2.7,2.6
Army,2.0,2.6
Houston,2.7,2.6
W Kentucky,2.7,2.7
Oregon St,1.3,2.7
NC State,2.3,2.8
N Texas,2.3,2.9
Idaho,3.0,2.9
Florida Intl,1.3,3.0
Baylor,2.0,3.2
