team,L3,Year
Wake Forest,56.7,45.1
Ohio St,37.7,44.9
Alabama,40.3,42.4
Coastal Car,30.0,41.4
Pittsburgh,38.3,41.0
W Kentucky,42.3,39.1
North Carolina,45.7,38.9
Oklahoma,46.3,38.8
Georgia,35.7,38.4
Houston,43.0,38.4
Virginia,48.3,38.4
UTSA,44.7,38.1
SMU,39.0,38.1
Cincinnati,28.7,38.1
Michigan,31.7,36.2
Tennessee,31.7,36.0
Texas,18.3,35.8
Mississippi,26.0,35.8
App State,45.7,35.3
Marshall,38.3,35.0
E Michigan,46.0,34.9
Utah,43.3,34.9
Nevada,36.7,34.9
Iowa St,28.3,33.9
Liberty,37.0,33.7
Texas Tech,28.7,33.4
Oregon,37.3,33.4
Michigan St,28.7,33.0
Oregon St,33.7,32.9
Army,30.3,32.9
Notre Dame,36.3,32.8
Baylor,32.3,32.6
UCLA,26.3,32.2
Louisiana,31.3,31.3
Arkansas,35.0,31.0
Memphis,23.3,30.5
N Illinois,40.0,30.5
E Carolina,32.7,30.5
BYU,37.0,30.4
Boise St,28.3,30.4
Utah St,37.3,29.8
TCU,19.7,29.6
Fresno St,26.0,29.6
USC,24.3,29.6
Oklahoma St,33.3,29.5
Florida St,31.0,29.5
Florida,22.0,29.4
NC State,28.7,29.4
Buffalo,38.7,29.3
W Michigan,36.3,29.3
Arizona St,24.3,29.0
Kentucky,24.0,28.8
C Michigan,35.3,28.6
S Alabama,28.7,28.6
Louisville,21.7,28.6
UCF,29.0,28.6
Texas A&M,33.0,28.6
UAB,36.7,28.5
Toledo,35.3,28.5
Miami,34.0,28.4
Kent St,39.0,28.1
Missouri,19.0,28.1
Kansas St,30.3,28.0
Mississippi St,34.7,28.0
LSU,26.7,28.0
Auburn,24.0,27.5
Air Force,17.3,26.6
Middle Tenn,33.3,26.6
Georgia Tech,29.0,26.6
Florida Atlantic,26.3,26.3
Nebraska,21.0,26.0
Minnesota,27.0,25.9
San Diego St,19.0,25.8
Penn St,24.3,25.6
Syracuse,25.3,25.4
Wisconsin,36.3,25.2
Hawai'i,29.7,24.9
Louisiana Tech,24.7,24.9
Purdue,27.0,24.8
Tulsa,23.0,24.8
Ball St,28.7,24.5
Iowa,10.3,24.4
Charlotte,17.7,24.3
Arkansas St,18.0,24.3
Washington,19.0,23.9
Washington St,29.0,23.6
Wyoming,18.3,23.5
Maryland,22.7,23.3
Colorado St,20.0,23.1
N Texas,31.3,23.1
UL Monroe,29.3,23.1
Bowling Green,35.3,23.1
Old Dominion,30.0,23.1
S Florida,30.0,23.1
Georgia St,22.0,23.1
UTEP,22.3,23.0
Stanford,17.0,22.9
Troy,30.0,22.6
Miami OH,30.3,22.6
Duke,12.0,22.5
Ohio,29.3,22.3
Tulane,16.0,22.0
Virginia Tech,21.7,21.8
West Virginia,23.3,21.8
Boston College,12.3,21.4
Texas St,14.3,21.0
New Mexico St,25.0,20.6
California,22.7,20.5
Florida Intl,14.3,20.3
South Carolina,25.0,20.1
Georgia So,12.0,19.4
UNLV,23.7,19.4
Clemson,25.7,18.9
San Jose St,26.0,18.8
Akron,18.7,18.6
Rutgers,10.0,18.4
Northwestern,11.0,17.5
Illinois,16.0,17.2
Colorado,23.0,17.1
Navy,15.3,16.8
Vanderbilt,18.0,16.4
Indiana,16.3,15.9
Rice,26.0,15.8
Arizona,20.0,15.6
Temple,8.0,15.4
UMass,15.7,15.0
Kansas,12.0,14.9
UConn,18.0,13.9
New Mexico,12.7,12.8
Southern Miss,8.0,10.8
