team,L3,Year
Mississippi,0.3,0.5
California,0.0,0.6
Arkansas,1.0,0.6
Coastal Car,0.7,0.6
Kent St,0.3,0.6
NC State,0.3,0.6
Army,1.0,0.8
Louisiana,1.0,0.8
Toledo,1.0,0.8
Colorado,0.3,0.8
Michigan,1.7,0.8
Navy,0.3,0.8
BYU,0.3,0.8
Miami OH,0.7,0.9
Syracuse,0.7,0.9
UTSA,0.0,0.9
Colorado St,1.3,0.9
Air Force,1.3,0.9
Virginia Tech,0.7,0.9
Alabama,0.7,0.9
Oklahoma St,0.3,0.9
Houston,0.7,0.9
Ohio St,1.0,0.9
Illinois,1.0,0.9
Buffalo,1.3,1.0
Iowa St,0.7,1.0
Auburn,1.7,1.0
Missouri,1.0,1.0
Tennessee,1.0,1.0
Oklahoma,0.7,1.0
Wake Forest,1.0,1.0
UCLA,1.3,1.0
Kansas St,1.0,1.0
Ball St,0.7,1.0
W Kentucky,1.0,1.0
Georgia St,0.3,1.1
Minnesota,1.0,1.1
Notre Dame,0.0,1.1
W Michigan,1.7,1.1
Oregon,1.7,1.1
Baylor,1.7,1.1
Georgia Tech,1.3,1.1
E Michigan,1.3,1.1
Clemson,2.0,1.1
Florida Atlantic,0.7,1.1
Utah,0.3,1.1
Nevada,2.0,1.1
Penn St,1.0,1.1
C Michigan,0.3,1.1
N Illinois,0.7,1.1
Boise St,1.0,1.2
Georgia,1.3,1.2
Texas,2.0,1.2
Michigan St,2.0,1.3
LSU,1.7,1.3
Kansas,1.3,1.3
Pittsburgh,1.7,1.3
Rutgers,1.7,1.3
San Diego St,1.3,1.3
Washington,0.3,1.3
Stanford,2.3,1.3
North Carolina,1.0,1.3
Nebraska,1.7,1.3
Iowa,2.3,1.3
Louisville,1.7,1.4
Troy,0.7,1.4
Charlotte,2.3,1.4
UL Monroe,2.0,1.4
S Alabama,2.0,1.4
Mississippi St,1.0,1.4
Liberty,1.3,1.4
Texas A&M,1.0,1.4
Boston College,1.3,1.5
UAB,1.7,1.5
Florida Intl,1.3,1.5
Tulsa,2.0,1.5
App State,1.0,1.5
Cincinnati,1.7,1.5
Rice,1.0,1.5
N Texas,1.0,1.5
Temple,1.7,1.5
Ohio,1.7,1.5
TCU,2.0,1.5
Texas Tech,2.0,1.5
Purdue,2.0,1.6
Utah St,1.3,1.6
Virginia,1.3,1.6
West Virginia,1.3,1.6
UCF,1.3,1.6
Louisiana Tech,1.3,1.6
New Mexico St,1.0,1.6
Akron,2.0,1.6
Northwestern,2.0,1.6
Oregon St,1.7,1.6
Vanderbilt,1.3,1.6
Georgia So,2.3,1.6
Washington St,0.7,1.6
UNLV,2.0,1.6
Indiana,0.3,1.6
UConn,2.7,1.7
Bowling Green,1.0,1.8
New Mexico,2.0,1.8
S Florida,2.3,1.8
SMU,1.3,1.8
Miami,1.3,1.8
Kentucky,1.7,1.8
USC,1.7,1.8
Wyoming,1.7,1.9
UMass,1.7,1.9
San Jose St,1.7,1.9
Maryland,1.0,2.0
Florida,3.0,2.0
E Carolina,2.7,2.0
Florida St,1.3,2.0
Memphis,2.0,2.0
Arizona St,3.0,2.0
Wisconsin,1.0,2.0
Texas St,1.7,2.0
UTEP,2.0,2.0
Fresno St,1.7,2.1
Arkansas St,2.3,2.1
Old Dominion,2.3,2.1
Duke,2.3,2.1
Arizona,2.0,2.1
Marshall,1.0,2.1
South Carolina,2.3,2.1
Hawai'i,2.3,2.2
Middle Tenn,3.7,2.3
Tulane,1.7,2.3
Southern Miss,2.7,2.6
