team,L3,Year
Alabama,53.3,63.3
Wisconsin,83.3,96.9
Ohio,98.7,97.8
W Kentucky,55.0,98.1
Houston,124.7,107.3
San Diego St,137.0,108.4
NC State,96.7,109.4
Louisville,122.0,110.0
Boston College,108.0,112.2
Pittsburgh,101.0,114.0
Michigan,144.7,116.8
BYU,101.0,120.5
Air Force,128.7,120.9
Kansas St,117.7,121.1
Ohio St,113.7,121.5
LSU,131.7,122.0
Troy,135.0,122.4
Minnesota,143.3,125.8
App State,166.7,125.9
Florida St,63.7,129.4
Louisiana,126.3,129.5
Utah,133.3,130.6
Washington,54.0,131.0
Clemson,94.7,132.3
USC,75.3,133.1
Auburn,152.7,133.7
Washington St,175.3,135.4
Temple,109.3,137.9
Miami OH,161.3,139.6
Nebraska,120.0,141.2
Northwestern,106.0,141.4
Florida,234.0,142.3
Georgia,209.7,142.5
Miami,93.3,143.5
Iowa,83.0,145.4
Louisiana Tech,206.3,145.5
Army,207.3,145.7
Arkansas St,59.7,146.0
Stanford,161.0,146.7
Charlotte,156.0,147.6
Idaho,134.7,149.7
Indiana,114.7,152.4
Virginia Tech,163.3,153.4
Penn St,129.7,153.5
Colorado,193.7,154.8
W Michigan,130.7,155.0
UConn,208.3,155.7
Oklahoma,272.3,160.8
Old Dominion,137.0,161.9
UTSA,136.7,163.9
Ball St,131.7,164.0
Southern Miss,92.0,164.3
Wake Forest,231.0,165.0
Michigan St,136.7,165.2
Tulane,148.7,168.8
Vanderbilt,151.0,169.1
UCLA,176.7,171.5
New Mexico,286.3,171.6
Arizona St,304.3,174.1
West Virginia,234.0,174.6
Toledo,226.3,176.3
UCF,242.7,176.6
C Michigan,197.7,179.4
E Michigan,219.0,179.6
Boise St,245.7,179.8
Mississippi St,261.7,180.1
Georgia So,141.0,180.5
Tulsa,101.7,180.6
Navy,197.7,181.3
Georgia Tech,191.0,182.3
Notre Dame,196.0,182.4
Duke,167.3,187.4
TCU,286.3,187.7
Texas,178.3,190.3
Virginia,236.7,190.3
Cincinnati,211.0,190.7
Bowling Green,84.3,193.5
UNLV,246.7,194.1
Florida Intl,205.0,198.2
South Carolina,194.7,199.8
Texas A&M,166.0,203.9
Kent St,321.3,204.3
UMass,204.3,205.1
Arizona,168.3,206.4
N Illinois,204.3,207.2
Middle Tenn,222.7,207.6
Utah St,237.3,212.0
S Florida,165.3,212.6
Memphis,166.3,212.8
Wyoming,342.0,213.6
Arkansas,242.0,214.3
Oklahoma St,209.3,214.8
Georgia St,218.0,215.5
Marshall,183.7,216.5
UTEP,195.3,216.8
Iowa St,200.0,216.9
S Alabama,236.7,218.7
Rice,198.0,220.3
SMU,308.7,220.8
North Carolina,273.3,223.3
Colorado St,234.7,224.1
N Texas,265.3,225.2
Kentucky,290.3,225.2
Baylor,209.3,225.4
Oregon St,165.3,225.5
Texas St,194.7,226.4
Maryland,193.7,231.5
Hawai'i,147.0,235.8
E Carolina,325.3,235.8
Akron,213.3,237.5
Illinois,301.0,240.0
Syracuse,303.7,241.8
Kansas,272.7,242.6
Purdue,208.7,244.2
New Mexico St,273.0,244.8
Mississippi,264.7,247.6
Missouri,233.3,249.0
Tennessee,351.7,249.9
San Jose St,284.0,250.7
Florida Atlantic,313.0,254.7
Texas Tech,246.3,255.0
Oregon,270.0,260.8
UL Monroe,237.0,262.2
Fresno St,172.3,262.5
Buffalo,243.7,264.9
California,231.7,272.9
Rutgers,311.3,274.5
Nevada,350.7,290.9
