team,L3,Year
TCU,88.7,126.6
Texas,144.0,147.9
Ohio St,134.0,150.2
Air Force,193.3,153.4
LSU,120.3,154.0
West Virginia,122.0,154.6
Nebraska,181.3,155.6
Boise St,178.7,161.0
Utah,167.3,165.0
Miami,167.7,166.0
Kentucky,202.0,169.4
Florida Intl,168.0,173.3
Arkansas,167.7,176.3
Alabama,155.7,178.0
Louisville,161.7,179.4
North Carolina,205.0,183.1
Illinois,177.3,183.9
Virginia,224.0,184.2
BYU,201.0,184.3
Florida,190.0,184.9
Florida Atlantic,260.7,186.3
UCF,225.7,187.7
Penn St,214.7,188.0
Middle Tenn,213.3,188.8
Syracuse,204.0,189.8
Temple,173.0,190.8
Tulane,222.0,194.0
Clemson,175.0,195.1
Buffalo,174.0,196.0
Florida St,169.3,196.9
Army,212.3,196.9
Rutgers,191.7,198.5
Minnesota,204.3,198.8
Kansas St,310.0,200.0
San Diego St,184.7,200.0
W Kentucky,184.3,200.9
Hawai'i,198.0,201.4
Houston,205.3,201.4
Pittsburgh,140.3,202.4
N Texas,191.0,202.9
UTEP,203.7,205.4
Kent St,191.3,205.6
California,254.3,205.7
Georgia Tech,193.0,206.0
UNLV,238.7,206.1
Georgia,218.0,207.3
UConn,240.0,207.4
N Illinois,230.3,209.4
Stanford,258.7,211.1
W Michigan,211.0,211.6
Virginia Tech,158.0,211.7
Navy,275.0,213.7
SMU,146.0,213.8
Kansas,215.3,214.1
Wisconsin,221.0,214.3
NC State,248.3,215.3
Boston College,175.0,216.1
Maryland,155.3,216.1
Missouri,250.3,216.9
Washington,210.3,217.6
Bowling Green,176.3,217.7
C Michigan,245.7,218.0
Michigan St,182.0,218.9
Southern Miss,261.0,219.0
Miami OH,229.3,219.1
UCLA,238.0,219.5
Purdue,241.0,221.1
Fresno St,286.3,222.8
Mississippi St,234.7,223.1
E Michigan,217.3,223.2
Arizona,225.7,223.9
Indiana,208.0,224.0
Iowa,255.7,224.3
Colorado St,231.0,225.7
Wyoming,229.7,226.9
Wake Forest,197.7,228.1
Notre Dame,181.3,228.6
UL Monroe,183.3,229.0
Marshall,209.3,231.3
Duke,261.0,231.4
S Florida,286.7,232.3
Oklahoma,206.3,232.5
Oregon,222.7,232.7
Idaho,303.0,234.0
Vanderbilt,362.3,236.8
Toledo,198.3,240.4
UAB,221.3,240.5
Auburn,248.3,242.2
Mississippi,238.3,242.3
San Jose St,249.7,243.1
New Mexico,181.0,243.5
Arizona St,235.0,245.2
Iowa St,280.0,246.5
Utah St,249.0,249.3
Texas A&M,282.3,252.3
Ball St,232.7,252.9
Baylor,254.0,253.6
Arkansas St,228.7,254.4
Northwestern,235.7,255.3
E Carolina,238.3,255.4
Cincinnati,205.7,256.3
Nevada,293.3,256.3
South Carolina,267.7,257.9
Washington St,258.3,258.5
Tennessee,271.7,261.1
New Mexico St,265.7,261.9
Ohio,312.0,263.4
Troy,222.7,264.3
Akron,276.3,266.5
Oregon St,303.0,267.0
Louisiana,257.7,269.1
Colorado,336.0,272.3
Oklahoma St,242.3,272.6
USC,255.3,275.8
Memphis,317.7,277.8
Rice,292.7,286.5
Michigan,261.7,300.3
Texas Tech,380.3,317.4
Louisiana Tech,297.0,317.7
Tulsa,387.0,351.7
