team,L3,Year
Alabama,45.0,69.7
Akron,90.3,94.5
Wisconsin,89.0,95.4
Boston College,140.7,98.6
Utah,75.0,108.6
Nebraska,103.0,109.8
San Diego St,139.3,111.1
Arizona St,130.3,112.8
Georgia So,111.0,113.8
Toledo,113.7,114.2
Boise St,153.7,114.3
Arkansas,96.7,114.6
Houston,87.0,115.0
Michigan St,109.3,116.0
Louisiana Tech,190.7,121.9
Michigan,185.7,122.2
LSU,90.0,122.9
Clemson,130.0,124.5
Louisville,158.0,124.7
Ohio St,127.0,126.8
Temple,130.7,127.7
Mississippi,131.7,128.0
Iowa,172.3,128.1
Florida,200.7,128.6
Northwestern,92.7,130.8
Missouri,168.0,131.8
Washington,67.0,134.8
Navy,184.3,138.4
App State,121.0,139.5
Stanford,172.3,139.9
Florida St,132.7,144.0
C Michigan,144.3,145.9
BYU,137.7,148.4
USC,193.0,149.3
Tennessee,140.7,149.6
Pittsburgh,177.3,150.1
Arkansas St,167.3,150.8
Penn St,147.0,151.4
Air Force,243.0,151.8
S Florida,111.7,152.2
Georgia,180.3,152.7
Vanderbilt,235.3,153.2
Southern Miss,135.0,156.2
NC State,234.3,156.8
Memphis,161.7,158.0
Virginia,144.0,159.7
Utah St,127.7,160.3
Kent St,222.3,160.5
Oklahoma,201.7,162.1
Baylor,184.7,162.3
Duke,177.7,163.5
West Virginia,97.7,164.3
Middle Tenn,208.3,164.3
Georgia Tech,143.0,165.0
W Kentucky,160.0,165.6
Minnesota,171.7,166.4
UTEP,132.7,168.2
UTSA,164.7,168.9
Ohio,183.3,170.0
UConn,148.0,170.3
Miami OH,123.0,170.7
Wake Forest,164.3,171.3
Florida Atlantic,119.7,171.4
Maryland,165.7,172.5
Illinois,247.3,173.2
E Carolina,166.7,174.1
Marshall,138.0,174.2
Georgia St,137.7,174.5
Army,189.3,175.5
Kansas St,173.3,175.5
Notre Dame,216.3,176.0
Mississippi St,175.3,177.0
N Illinois,257.7,180.2
Louisiana,198.3,180.5
Bowling Green,223.0,182.4
Oregon,196.0,184.4
Virginia Tech,230.3,184.5
Auburn,169.3,184.5
TCU,264.0,185.7
Troy,196.7,185.7
Tulane,193.3,186.6
Buffalo,282.0,190.4
Washington St,150.0,190.8
W Michigan,201.7,190.9
Indiana,279.0,191.3
Iowa St,177.3,192.1
UMass,119.3,192.9
Oklahoma St,285.0,194.8
Kentucky,199.3,197.8
Syracuse,236.7,198.2
Florida Intl,224.3,198.5
UCLA,252.7,198.5
Rice,183.3,199.7
Cincinnati,214.0,200.4
Nevada,248.7,200.4
Charlotte,316.3,202.5
Rutgers,278.7,203.9
Colorado,164.7,204.8
South Carolina,179.0,205.4
San Jose St,178.7,207.0
New Mexico,205.7,207.3
Arizona,264.3,208.9
UCF,235.0,213.0
Miami,196.7,213.3
UL Monroe,168.7,213.7
Old Dominion,223.3,214.9
California,245.3,216.7
Texas,315.0,219.2
Purdue,244.3,219.9
Texas A&M,225.3,220.1
Wyoming,234.7,220.7
Colorado St,251.7,223.8
S Alabama,287.7,225.0
UNLV,300.3,228.1
N Texas,196.3,228.8
Ball St,342.3,237.4
Tulsa,303.3,240.4
Oregon St,295.3,241.4
New Mexico St,164.0,243.5
SMU,266.7,245.2
Hawai'i,169.0,245.8
North Carolina,426.0,253.0
Fresno St,203.7,254.0
Idaho,296.3,269.0
Texas St,213.3,274.8
Kansas,310.3,276.0
Texas Tech,301.0,276.8
E Michigan,266.7,316.8
