team,L3,Year
Oregon,0.7,0.6
Georgia,0.3,0.6
Ball St,0.3,0.7
N Illinois,0.7,0.7
Kansas St,0.3,0.8
Duke,1.0,0.8
Washington,1.7,0.9
Rice,1.0,0.9
UTEP,1.7,0.9
Nevada,0.7,0.9
USC,1.7,0.9
Boston College,0.7,1.0
Arizona,1.3,1.0
Utah,1.3,1.0
Baylor,1.0,1.0
Arizona St,0.3,1.0
Georgia So,0.7,1.0
Iowa St,1.0,1.0
Northwestern,0.7,1.0
Miami OH,1.0,1.1
W Michigan,1.7,1.1
S Alabama,0.0,1.1
Indiana,1.7,1.2
TCU,0.7,1.2
E Carolina,1.0,1.2
Oklahoma,1.3,1.3
W Kentucky,1.3,1.3
Marshall,1.0,1.3
Wyoming,0.7,1.3
Georgia Tech,1.7,1.3
Clemson,2.0,1.3
Kentucky,0.7,1.3
Colorado St,0.3,1.3
Louisiana Tech,1.7,1.3
Oregon St,0.7,1.3
Texas St,2.0,1.3
Mississippi,0.3,1.4
Florida Atlantic,1.7,1.4
UCLA,2.0,1.4
Cincinnati,2.0,1.4
New Mexico,1.0,1.4
UL Monroe,2.0,1.4
Michigan St,1.3,1.4
North Carolina,1.3,1.4
Troy,2.0,1.4
Auburn,2.0,1.4
Texas A&M,2.3,1.4
Missouri,2.0,1.4
Memphis,2.0,1.5
Iowa,1.3,1.5
Kent St,1.0,1.5
Colorado,1.7,1.5
LSU,1.7,1.5
Air Force,1.7,1.5
Louisiana,0.3,1.5
Old Dominion,1.3,1.6
Nebraska,2.0,1.6
South Carolina,2.0,1.6
Middle Tenn,1.0,1.6
Syracuse,2.0,1.6
Utah St,1.0,1.6
Ohio St,1.0,1.6
Navy,1.7,1.6
NC State,2.0,1.6
Alabama,1.3,1.6
Wisconsin,1.3,1.7
Buffalo,2.0,1.7
Kansas,1.0,1.7
Army,1.3,1.7
Oklahoma St,2.0,1.7
California,2.0,1.7
Purdue,1.3,1.7
Rutgers,1.3,1.7
Washington St,1.0,1.7
Penn St,1.7,1.7
Toledo,1.7,1.7
Arkansas,2.7,1.7
Texas,1.3,1.8
Ohio,2.0,1.8
App State,2.0,1.8
Minnesota,1.7,1.9
Notre Dame,2.3,1.9
Stanford,1.7,1.9
Bowling Green,2.0,1.9
UNLV,2.0,1.9
Miami,1.0,1.9
UMass,1.7,1.9
Idaho,1.7,2.0
Maryland,2.3,2.0
Southern Miss,2.0,2.0
Fresno St,2.3,2.0
Florida Intl,2.7,2.0
West Virginia,1.3,2.0
UTSA,3.0,2.0
Illinois,1.3,2.0
Mississippi St,2.3,2.0
Hawai'i,2.7,2.0
Tulsa,1.3,2.0
Tulane,0.7,2.0
Wake Forest,2.0,2.0
S Florida,2.3,2.0
C Michigan,2.7,2.1
Tennessee,3.0,2.1
Virginia,1.3,2.1
Georgia St,2.0,2.1
Louisville,1.3,2.1
Virginia Tech,1.7,2.1
N Texas,2.3,2.1
Akron,3.3,2.1
Arkansas St,2.0,2.2
Florida St,1.7,2.2
San Diego St,2.7,2.2
UConn,2.3,2.2
BYU,2.3,2.3
Boise St,1.7,2.3
Vanderbilt,1.7,2.3
Pittsburgh,3.0,2.3
UAB,1.3,2.3
Houston,2.0,2.3
Michigan,1.7,2.4
San Jose St,1.3,2.5
Temple,3.3,2.5
SMU,2.3,2.6
Texas Tech,2.3,2.6
UCF,3.3,2.7
Florida,4.0,2.7
E Michigan,1.0,2.9
New Mexico St,4.0,3.3
