team,L3,Year
Wisconsin,407.3,372.5
Navy,278.0,340.5
Georgia So,382.7,335.4
Army,321.3,326.3
Nebraska,282.7,325.2
New Mexico,333.3,323.4
Georgia Tech,305.3,315.0
Boston College,277.7,292.8
Georgia,299.7,288.8
Mississippi St,290.0,272.6
Arkansas,311.7,272.0
Auburn,226.7,268.0
Marshall,298.3,266.5
Indiana,270.0,261.3
Ohio St,311.0,247.0
Michigan St,287.3,246.3
Baylor,237.0,243.0
Minnesota,228.3,242.3
Alabama,232.3,237.8
Air Force,266.7,237.8
UAB,196.0,231.5
Texas St,236.7,230.3
Toledo,252.0,229.6
Middle Tenn,202.3,224.0
Arizona,181.3,224.0
UTEP,161.3,218.2
BYU,207.3,215.8
N Illinois,211.7,214.0
Duke,224.0,213.5
Syracuse,188.0,213.3
Pittsburgh,143.3,210.8
Oklahoma,199.7,208.6
Rice,214.7,205.0
Arizona St,131.0,204.0
NC State,198.3,202.0
Buffalo,215.3,199.8
TCU,195.0,195.0
Utah,171.7,193.3
Florida,166.7,189.8
Oregon,193.0,188.0
LSU,196.7,187.0
Memphis,194.3,186.8
Kentucky,167.7,183.8
Tulane,159.7,183.3
Boise St,194.3,182.3
Virginia,223.7,181.0
Michigan,119.7,180.8
Texas A&M,188.7,180.6
E Carolina,196.3,180.3
San Diego St,184.0,180.0
Kansas St,157.7,176.3
USC,146.7,174.6
S Alabama,207.7,173.2
Colorado St,141.3,172.5
South Carolina,204.3,171.8
Washington,169.3,170.5
Rutgers,176.3,169.2
Missouri,166.0,168.8
UCLA,193.0,167.8
Nevada,152.0,167.5
Purdue,163.0,167.4
Bowling Green,168.3,166.6
Virginia Tech,202.0,163.6
New Mexico St,176.3,162.6
Arkansas St,169.0,162.0
Louisiana,151.7,158.3
Colorado,138.7,156.3
App State,156.0,155.3
Notre Dame,143.0,152.8
Oklahoma St,149.7,152.5
Fresno St,183.0,152.2
West Virginia,191.7,150.8
Ohio,167.3,150.2
Louisiana Tech,153.0,150.2
Hawai'i,125.0,148.0
San Jose St,171.7,145.0
Kansas,125.3,144.5
Old Dominion,114.0,143.6
W Kentucky,157.7,143.0
Mississippi,154.7,143.0
N Texas,164.0,142.8
Ball St,140.7,140.7
Stanford,144.0,140.0
Iowa,145.7,137.5
Texas,142.3,134.4
W Michigan,108.0,134.3
Tulsa,140.3,133.8
Florida Atlantic,153.3,133.2
Akron,152.7,131.8
Clemson,139.7,126.8
Houston,175.3,126.3
Georgia St,113.7,125.8
C Michigan,143.3,125.0
California,127.3,124.0
Louisville,135.0,122.8
Oregon St,107.3,121.5
Northwestern,126.0,121.5
Texas Tech,86.3,121.3
North Carolina,118.0,121.3
UNLV,128.0,121.0
Miami,128.7,120.4
Wyoming,142.0,119.3
UTSA,108.3,117.6
Florida St,116.7,114.0
Temple,113.7,113.7
Maryland,92.7,111.4
Vanderbilt,114.0,110.5
Utah St,113.7,110.3
Iowa St,110.3,109.0
Tennessee,85.7,107.0
Florida Intl,122.0,105.8
Cincinnati,88.7,103.5
Penn St,114.0,101.0
Illinois,120.7,100.0
Miami OH,118.3,97.6
S Florida,100.0,95.8
Troy,95.3,89.3
Idaho,90.0,86.6
UL Monroe,39.0,86.0
E Michigan,85.7,84.3
UCF,80.3,80.3
UMass,72.3,77.3
UConn,79.3,77.3
Southern Miss,70.7,67.8
Washington St,73.0,52.6
Kent St,54.7,51.8
SMU,80.7,45.2
Wake Forest,39.3,18.0
