team,L3,Year
Arizona St,13.5,13.5
Georgia,13.1,13.1
Alabama,12.9,12.9
Clemson,10.5,10.5
Texas A&M,10.4,10.4
Auburn,10.2,10.2
Arkansas,9.9,9.9
Florida,9.5,9.5
Penn St,9.4,9.4
Wisconsin,9.3,9.3
Tennessee,9.0,9.0
Nebraska,8.9,8.9
Utah,8.8,8.8
Notre Dame,8.5,8.5
Kentucky,8.5,8.5
Ohio St,8.3,8.3
Maryland,7.8,7.8
Mississippi St,7.7,7.7
Oklahoma,7.7,7.7
Arizona,7.7,7.7
Texas,7.6,7.6
Northwestern,7.4,7.4
Iowa St,7.3,7.3
Mississippi,7.1,7.1
Miami,6.9,6.9
Indiana,6.8,6.8
South Carolina,6.8,6.8
Oklahoma St,6.7,6.7
Missouri,6.7,6.7
Wake Forest,6.4,6.4
Michigan,6.4,6.4
TCU,6.4,6.4
Michigan St,6.1,6.1
LSU,5.8,5.8
Virginia Tech,5.7,5.7
Virginia,5.6,5.6
Iowa,5.5,5.5
Kansas,5.5,5.5
North Carolina,5.2,5.2
Texas Tech,5.0,5.0
Washington St,5.0,5.0
Baylor,4.8,4.8
Houston,4.7,4.7
Pittsburgh,4.6,4.6
USC,4.6,4.6
Vanderbilt,4.3,4.3
Kansas St,4.1,4.1
Purdue,4.1,4.1
Rutgers,4.0,4.0
Stanford,4.0,4.0
Boston College,3.7,3.7
Illinois,3.5,3.5
NC State,3.5,3.5
Oregon,3.4,3.4
UCLA,3.3,3.3
Oregon St,2.9,2.9
Tulsa,2.9,2.9
Minnesota,2.8,2.8
Louisville,2.8,2.8
West Virginia,2.6,2.6
UCF,2.4,2.4
Georgia Tech,2.3,2.3
California,2.2,2.2
Cincinnati,1.8,1.8
Syracuse,1.7,1.7
Duke,1.6,1.6
Colorado,1.3,1.3
Florida St,0.8,0.8
Boise St,-0.7,-0.7
Navy,-1.1,-1.1
BYU,-1.1,-1.1
Washington,-1.4,-1.4
Tulane,-1.4,-1.4
E Carolina,-1.7,-1.7
Colorado St,-2.4,-2.4
S Florida,-3.1,-3.1
Louisiana,-3.1,-3.1
SMU,-3.4,-3.4
Memphis,-4.0,-4.0
Temple,-4.1,-4.1
N Illinois,-4.2,-4.2
UMass,-5.3,-5.3
Air Force,-5.4,-5.4
UAB,-5.5,-5.5
Coastal Car,-5.7,-5.7
App State,-6.0,-6.0
Hawai'i,-6.2,-6.2
Texas St,-6.4,-6.4
Georgia St,-6.5,-6.5
Arkansas St,-6.7,-6.7
UNLV,-7.8,-7.8
E Michigan,-7.9,-7.9
W Kentucky,-8.0,-8.0
San Diego St,-8.2,-8.2
S Alabama,-8.5,-8.5
Marshall,-8.6,-8.6
Charlotte,-8.6,-8.6
C Michigan,-8.7,-8.7
New Mexico,-8.8,-8.8
Bowling Green,-9.0,-9.0
Louisiana Tech,-9.2,-9.2
Utah St,-9.4,-9.4
Miami OH,-9.4,-9.4
Army,-9.4,-9.4
San Jose St,-9.7,-9.7
Wyoming,-9.9,-9.9
Akron,-10.0,-10.0
Georgia So,-10.2,-10.2
Troy,-10.2,-10.2
Ball St,-10.4,-10.4
W Michigan,-10.4,-10.4
Liberty,-10.5,-10.5
Middle Tenn,-11.1,-11.1
Toledo,-11.1,-11.1
Florida Atlantic,-11.3,-11.3
UTSA,-11.3,-11.3
Buffalo,-11.5,-11.5
Nevada,-11.7,-11.7
UL Monroe,-12.2,-12.2
Southern Miss,-12.8,-12.8
Florida Intl,-14.4,-14.4
Fresno St,-14.5,-14.5
Ohio,-15.3,-15.3
N Texas,-15.3,-15.3
Kent St,-16.0,-16.0
Rice,-16.8,-16.8
UTEP,-19.0,-19.0
