team,L3,Year
BYU,-5.0,-5.0
Rutgers,8.0,8.0
UConn,28.5,28.5
Oregon St,35.0,35.0
Mississippi,37.0,37.0
Kansas St,40.0,40.0
Stanford,49.5,49.5
LSU,51.0,51.0
Maryland,52.0,52.0
Purdue,52.0,52.0
Michigan St,54.5,54.5
Alabama,57.5,57.5
Colorado St,58.0,58.0
Ohio St,59.5,59.5
Louisiana,60.0,60.0
North Carolina,64.0,64.0
South Carolina,66.0,66.0
Wisconsin,78.0,78.0
Indiana,78.0,78.0
Hawai'i,81.0,81.0
Ohio,81.5,81.5
Tulsa,83.5,83.5
Idaho,90.0,90.0
Mississippi St,91.0,91.0
Illinois,93.0,93.0
Louisville,93.0,93.0
USC,94.5,94.5
Middle Tenn,96.0,96.0
Georgia Tech,96.0,96.0
UL Monroe,96.0,96.0
Utah St,96.0,96.0
W Kentucky,103.0,103.0
Penn St,103.5,103.5
Florida Intl,108.5,108.5
Louisiana Tech,113.0,113.0
Missouri,113.0,113.0
NC State,113.0,113.0
Bowling Green,113.0,113.0
Northwestern,113.5,113.5
Iowa St,114.0,114.0
W Michigan,115.0,115.0
Florida,117.5,117.5
Tennessee,119.0,119.0
Notre Dame,119.5,119.5
Virginia,121.0,121.0
Washington St,123.0,123.0
Iowa,124.0,124.0
Colorado,125.0,125.0
UTSA,126.0,126.0
Duke,128.5,128.5
Texas Tech,129.0,129.0
E Carolina,131.0,131.0
West Virginia,132.0,132.0
Cincinnati,137.0,137.0
Texas,137.5,137.5
Arkansas,138.0,138.0
N Illinois,141.0,141.0
Texas A&M,142.0,142.0
Temple,144.0,144.0
Baylor,145.0,145.0
New Mexico,146.0,146.0
Texas St,150.5,150.5
Georgia,150.5,150.5
San Jose St,155.0,155.0
Wake Forest,157.0,157.0
Minnesota,159.0,159.0
Nevada,159.5,159.5
UCF,162.5,162.5
Utah,164.0,164.0
Ball St,167.0,167.0
Kansas,167.0,167.0
C Michigan,173.0,173.0
Troy,176.0,176.0
Oregon,178.5,178.5
Arizona,180.5,180.5
Oklahoma St,181.0,181.0
S Alabama,183.0,183.0
Kent St,185.0,185.0
Syracuse,191.0,191.0
Virginia Tech,192.0,192.0
San Diego St,194.0,194.0
Miami,194.5,194.5
Vanderbilt,198.0,198.0
Kentucky,200.5,200.5
Oklahoma,207.0,207.0
Boston College,208.0,208.0
UNLV,209.0,209.0
Toledo,210.5,210.5
Boise St,213.0,213.0
Air Force,214.0,214.0
Clemson,216.0,216.0
UCLA,217.0,217.0
Arkansas St,218.0,218.0
Akron,219.0,219.0
SMU,220.0,220.0
California,220.0,220.0
Washington,220.5,220.5
Buffalo,227.0,227.0
Army,228.0,228.0
Arizona St,231.0,231.0
UMass,240.0,240.0
Wyoming,242.0,242.0
Auburn,243.0,243.0
Houston,246.5,246.5
Tulane,257.5,257.5
Pittsburgh,259.0,259.0
Michigan,261.0,261.0
UAB,262.0,262.0
Nebraska,264.5,264.5
UTEP,267.5,267.5
Rice,269.0,269.0
S Florida,278.0,278.0
Southern Miss,278.0,278.0
Navy,293.0,293.0
New Mexico St,293.0,293.0
Miami OH,294.0,294.0
Florida Atlantic,302.0,302.0
N Texas,316.0,316.0
Memphis,317.0,317.0
E Michigan,329.0,329.0
Marshall,331.0,331.0
Fresno St,366.0,366.0
