team,L3,Year
Oregon,60.0,60.0
Wake Forest,54.0,54.0
Houston,54.0,54.0
Oklahoma St,53.0,53.0
California,52.0,52.0
Nevada,51.0,51.0
E Carolina,50.0,50.0
Texas A&M,48.0,48.0
Duke,48.0,48.0
Nebraska,43.5,43.5
Texas Tech,43.5,43.5
Kentucky,43.0,43.0
San Diego St,41.0,41.0
Arizona,41.0,41.0
Tulsa,41.0,41.0
Ohio St,40.5,40.5
Oklahoma,39.0,39.0
Florida,36.0,36.0
Alabama,36.0,36.0
Iowa,35.0,35.0
Clemson,35.0,35.0
Stanford,35.0,35.0
Air Force,35.0,35.0
Auburn,34.5,34.5
Wisconsin,34.0,34.0
Texas,34.0,34.0
Michigan St,34.0,34.0
Baylor,34.0,34.0
Troy,34.0,34.0
Hawai'i,33.5,33.5
USC,33.0,33.0
Boise St,33.0,33.0
Utah,32.5,32.5
Mississippi St,31.5,31.5
Arkansas,31.0,31.0
Kansas St,31.0,31.0
Georgia,30.5,30.5
TCU,30.0,30.0
Virginia Tech,30.0,30.0
Army,29.5,29.5
Washington,29.0,29.0
South Carolina,29.0,29.0
Michigan,29.0,29.0
LSU,28.5,28.5
NC State,28.0,28.0
Fresno St,28.0,28.0
Kansas,28.0,28.0
SMU,27.5,27.5
Mississippi,27.0,27.0
Boston College,26.0,26.0
Arkansas St,25.0,25.0
Georgia Tech,25.0,25.0
Rice,24.5,24.5
Syracuse,24.5,24.5
Florida Atlantic,24.5,24.5
E Michigan,24.0,24.0
Miami,24.0,24.0
Minnesota,24.0,24.0
West Virginia,24.0,24.0
UTEP,24.0,24.0
Pittsburgh,24.0,24.0
Utah St,24.0,24.0
North Carolina,24.0,24.0
Notre Dame,23.5,23.5
Bowling Green,23.5,23.5
Missouri,23.0,23.0
Northwestern,23.0,23.0
New Mexico St,21.0,21.0
Oregon St,21.0,21.0
UCF,21.0,21.0
N Texas,20.5,20.5
Miami OH,20.0,20.0
Louisiana,19.0,19.0
W Kentucky,19.0,19.0
UAB,19.0,19.0
Rutgers,19.0,19.0
BYU,18.5,18.5
Washington St,17.0,17.0
Memphis,17.0,17.0
Idaho,17.0,17.0
Maryland,17.0,17.0
Middle Tenn,17.0,17.0
Florida St,17.0,17.0
Iowa St,17.0,17.0
Louisiana Tech,16.0,16.0
Louisville,16.0,16.0
UNLV,15.5,15.5
Colorado,15.5,15.5
Navy,14.0,14.0
S Florida,14.0,14.0
Florida Intl,14.0,14.0
Marshall,14.0,14.0
Virginia,14.0,14.0
Cincinnati,14.0,14.0
W Michigan,14.0,14.0
Tulane,13.0,13.0
Temple,13.0,13.0
Tennessee,13.0,13.0
Southern Miss,13.0,13.0
Kent St,13.0,13.0
Ohio,13.0,13.0
Illinois,13.0,13.0
Vanderbilt,12.0,12.0
Purdue,12.0,12.0
UCLA,11.0,11.0
Toledo,11.0,11.0
UConn,10.0,10.0
C Michigan,10.0,10.0
N Illinois,10.0,10.0
San Jose St,8.5,8.5
New Mexico,8.5,8.5
Wyoming,7.0,7.0
UL Monroe,7.0,7.0
Buffalo,6.0,6.0
Colorado St,4.5,4.5
Penn St,3.0,3.0
Akron,3.0,3.0
