team,L3,Year
UCF,52.0,47.3
Memphis,48.3,45.7
Oklahoma St,42.7,45.0
Oklahoma,47.0,44.9
Ohio St,27.3,41.1
Penn St,52.3,41.1
Florida Atlantic,40.7,40.2
Arizona,31.0,39.6
S Florida,35.7,38.9
Alabama,23.0,37.5
Ohio,33.0,37.4
Arkansas St,40.7,36.9
Louisville,42.3,36.7
SMU,32.0,36.2
Toledo,27.3,35.5
Notre Dame,17.3,35.3
Auburn,25.0,35.3
Missouri,36.3,34.7
Georgia,36.0,34.3
Washington,34.0,34.0
Wake Forest,36.0,34.0
UL Monroe,24.7,33.9
Wisconsin,28.7,33.8
N Texas,25.7,33.7
Texas A&M,34.7,33.4
Clemson,34.3,33.3
Colorado St,40.7,33.0
Oregon,48.3,32.6
USC,22.0,32.6
W Michigan,29.7,32.5
West Virginia,19.7,32.5
Texas Tech,21.3,32.5
Boise St,24.0,32.5
UCLA,23.3,32.5
Stanford,34.3,32.4
Arizona St,37.7,31.8
App State,42.7,31.8
Mississippi,35.0,31.7
Troy,48.0,31.3
TCU,33.7,31.3
NC State,36.3,30.8
Mississippi St,29.0,30.6
Navy,25.3,30.5
Kansas St,33.3,30.4
Washington St,21.3,30.3
San Diego St,37.3,30.2
Texas,28.0,29.5
UMass,28.0,29.4
Tulsa,18.7,29.3
New Mexico St,21.7,29.3
Northwestern,35.0,29.2
Utah,31.3,28.9
Louisiana Tech,37.7,28.7
Air Force,23.7,28.6
Utah St,31.0,28.4
C Michigan,29.0,28.3
Houston,22.7,28.3
Virginia Tech,17.0,28.3
Iowa,32.7,28.2
Nevada,35.0,28.2
N Illinois,24.3,28.2
Iowa St,21.0,28.2
Buffalo,36.3,28.1
Miami,13.7,28.1
Army,35.0,27.9
Southern Miss,35.7,27.8
UNLV,25.0,27.8
California,26.0,27.3
Georgia Tech,18.3,27.2
UAB,13.7,26.9
Arkansas,25.3,26.9
Indiana,29.7,26.8
Marshall,21.7,26.7
LSU,36.0,26.5
Florida Intl,35.7,26.3
Tulane,29.7,26.1
Louisiana,28.3,26.1
E Michigan,30.3,26.1
E Carolina,28.3,25.9
Temple,30.0,25.8
Nebraska,26.3,25.8
Michigan,21.7,25.8
Boston College,33.7,25.7
Middle Tenn,38.0,25.5
Kentucky,17.7,25.4
Syracuse,22.3,25.4
Purdue,31.0,25.2
Bowling Green,32.0,25.2
Colorado,22.3,25.1
W Kentucky,25.0,25.0
Coastal Car,19.3,24.9
Michigan St,33.0,24.5
Fresno St,25.0,24.2
Miami OH,25.3,23.8
Duke,36.7,23.8
Florida St,40.7,23.8
Pittsburgh,23.0,23.5
South Carolina,16.0,23.5
UConn,20.3,23.3
Wyoming,20.3,23.2
Vanderbilt,26.7,23.0
North Carolina,24.7,22.5
Baylor,19.7,22.5
Florida,26.0,22.1
Minnesota,18.0,22.1
Virginia,11.7,22.1
Georgia So,34.3,21.6
Georgia St,15.7,21.3
Hawai'i,13.7,21.1
UTSA,11.3,20.8
Maryland,6.7,20.5
Cincinnati,22.0,20.5
Idaho,13.7,20.3
Akron,18.3,19.8
Old Dominion,23.7,19.7
Oregon St,20.7,19.4
New Mexico,19.7,19.1
Tennessee,17.0,17.8
S Alabama,13.7,17.5
Ball St,16.0,17.0
Texas St,17.0,17.0
Kansas,15.7,16.9
BYU,23.7,16.8
Rice,23.0,16.3
Illinois,11.7,15.4
San Jose St,16.0,14.3
Rutgers,4.3,13.7
Charlotte,18.0,12.6
UTEP,12.7,11.8
Kent St,19.0,10.5
