team,L3,Year
Florida,7.7,7.3
Nebraska,9.3,8.0
USC,8.3,8.6
Oklahoma,9.3,10.5
Penn St,14.7,11.6
Ohio St,9.0,12.0
Alabama,10.0,12.5
S Florida,13.3,13.3
TCU,13.7,13.8
Boise St,16.0,14.0
LSU,17.3,14.5
Mississippi,15.0,14.8
Texas,15.0,15.0
Iowa,19.7,15.8
Oregon,6.3,16.3
Cincinnati,17.0,16.5
Air Force,16.7,16.6
North Carolina,19.0,16.8
UCLA,19.0,17.2
C Michigan,14.0,17.6
Virginia Tech,15.7,17.7
Clemson,15.0,17.8
UConn,19.3,18.5
Utah,20.7,18.6
Temple,14.7,18.8
Vanderbilt,18.7,18.8
Arizona St,20.7,19.0
UCF,16.7,19.0
South Carolina,17.3,19.2
Missouri,22.7,19.3
Virginia,15.7,19.3
Tulsa,21.7,19.5
Tennessee,22.7,19.5
Navy,16.3,20.2
Stanford,22.7,20.3
Army,20.3,21.2
N Illinois,19.3,21.5
Kansas,26.7,21.8
Marshall,15.7,21.8
BYU,20.3,21.8
Pittsburgh,23.0,22.0
Texas Tech,23.7,23.0
Notre Dame,27.0,23.8
Minnesota,25.0,23.8
Michigan,29.7,24.5
West Virginia,26.0,24.5
Northwestern,20.7,24.6
Baylor,26.0,24.8
Iowa St,25.0,24.8
Wake Forest,27.7,24.8
Rutgers,25.0,25.0
E Carolina,19.7,25.0
Boston College,31.0,25.0
Arizona,31.7,25.3
New Mexico St,22.7,25.4
Miami,22.7,25.5
Idaho,28.3,25.5
Oregon St,27.3,26.2
Ohio,26.0,26.2
California,31.0,26.5
Wyoming,22.7,26.6
Michigan St,24.0,26.8
Colorado St,32.3,26.8
Middle Tenn,27.7,26.8
Kentucky,35.7,26.8
Troy,16.0,27.0
Auburn,32.0,27.2
San Diego St,25.7,27.5
Oklahoma St,33.3,27.5
Texas A&M,34.0,27.6
Louisiana Tech,25.0,28.0
Wisconsin,29.7,28.0
Georgia Tech,27.3,28.4
Washington,34.7,28.5
Nevada,24.3,28.6
Southern Miss,30.0,28.6
W Michigan,30.0,28.8
NC State,36.7,29.3
Louisville,29.3,29.8
Colorado,24.3,30.0
Buffalo,26.7,30.2
Purdue,28.7,30.5
Syracuse,34.0,30.6
Georgia,27.3,30.7
Arkansas St,30.7,30.7
Hawai'i,34.3,30.8
SMU,30.0,30.8
Kent St,28.7,30.8
Bowling Green,42.7,31.0
Mississippi St,34.3,31.0
Memphis,26.3,31.0
Indiana,38.7,31.2
Duke,35.3,31.3
Illinois,29.7,31.5
UAB,33.3,31.8
Ball St,38.3,31.8
Utah St,31.0,32.0
Florida St,31.3,32.0
Arkansas,25.7,32.3
Kansas St,37.3,32.3
Fresno St,32.0,32.5
Louisiana,40.0,33.8
N Texas,42.7,33.8
Akron,35.0,34.0
Florida Intl,36.3,34.4
Tulane,33.7,34.5
UTEP,46.7,34.8
Washington St,35.3,35.0
E Michigan,41.7,35.8
Florida Atlantic,31.7,36.0
Maryland,32.3,36.2
Houston,36.7,36.3
Miami OH,27.3,36.7
San Jose St,31.7,37.8
New Mexico,35.0,37.8
UL Monroe,32.7,39.3
Toledo,39.7,41.2
UNLV,50.7,41.6
W Kentucky,36.7,43.3
Rice,42.0,44.3
