team,L3,Year
Florida,94.0,87.0
Vanderbilt,135.3,127.0
E Michigan,169.7,135.0
North Carolina,143.0,138.3
Mississippi,147.7,144.3
South Carolina,158.3,150.0
Iowa,179.3,151.2
TCU,163.3,152.5
Alabama,166.3,154.8
Virginia,151.7,158.0
Clemson,155.3,158.0
San Diego St,143.0,161.0
Tennessee,235.3,161.8
UCLA,159.7,162.0
Nebraska,148.7,162.2
Boise St,177.3,163.3
Oregon,108.7,163.7
Utah,153.3,165.0
Air Force,172.7,167.8
USC,193.3,173.8
C Michigan,154.7,176.2
New Mexico St,173.7,176.4
Kentucky,171.3,177.0
Miami,139.7,178.3
Penn St,201.0,179.2
Missouri,170.0,181.3
Army,161.7,181.3
Buffalo,168.0,181.8
Ohio St,182.7,182.7
Texas,183.0,186.4
Virginia Tech,209.0,186.5
Arizona,216.0,189.0
Bowling Green,202.0,190.2
Illinois,145.3,190.3
Tulane,184.7,191.3
N Texas,218.0,192.8
LSU,195.3,193.0
Navy,194.7,198.8
UConn,206.7,201.5
Auburn,215.7,204.7
Arizona St,231.0,204.8
Hawai'i,190.7,204.8
S Florida,207.3,207.3
Louisiana Tech,192.3,208.0
SMU,203.0,208.8
Purdue,171.3,212.3
Louisville,224.3,212.8
Louisiana,225.0,214.0
Middle Tenn,264.0,215.4
W Kentucky,196.0,216.3
Minnesota,255.7,218.5
Miami OH,179.3,218.8
Colorado,189.7,219.2
Akron,168.0,220.8
Memphis,219.0,220.8
Southern Miss,204.3,220.8
Ohio,266.3,222.4
Florida Atlantic,219.7,222.5
Indiana,229.0,223.6
W Michigan,245.7,223.8
Stanford,228.3,223.8
Boston College,300.0,224.2
Marshall,192.7,224.4
BYU,292.3,224.7
Utah St,207.0,226.8
N Illinois,212.0,229.3
West Virginia,247.3,229.3
Tulsa,198.7,230.3
Temple,249.3,230.3
San Jose St,215.0,230.8
Cincinnati,229.0,232.5
Texas A&M,208.0,233.6
Northwestern,225.0,233.8
Baylor,265.0,234.5
Oklahoma,205.7,236.5
Ball St,304.7,237.6
Florida Intl,244.7,241.8
California,268.0,242.8
Wisconsin,251.3,243.4
Duke,287.0,245.0
Michigan,258.0,246.5
Fresno St,254.7,247.3
Maryland,198.3,248.8
Pittsburgh,241.0,249.0
Georgia,212.7,249.0
Houston,252.3,249.3
Wake Forest,270.0,251.0
Mississippi St,311.0,251.2
Idaho,261.0,252.0
Michigan St,202.0,252.4
Iowa St,259.3,253.6
UCF,256.3,255.5
E Carolina,219.7,255.6
Washington,303.0,256.7
Rice,195.0,256.8
New Mexico,260.3,258.8
Colorado St,274.0,259.0
Troy,196.3,260.0
Wyoming,257.7,260.2
Georgia Tech,258.0,261.0
Florida St,185.7,261.6
Notre Dame,308.0,263.6
Texas Tech,306.3,264.2
Toledo,246.7,265.2
Nevada,273.0,268.2
Kansas St,301.3,272.3
Syracuse,293.3,273.6
Oregon St,272.7,275.4
Oklahoma St,313.3,275.5
UTEP,362.3,277.2
Kansas,307.7,277.3
Arkansas,256.3,286.0
Washington St,211.0,287.8
Kent St,352.7,290.2
UNLV,260.7,291.4
NC State,342.0,293.5
Rutgers,295.0,295.0
UAB,318.3,308.6
UL Monroe,293.7,311.0
Arkansas St,342.3,342.3
