team,L3,Year
Tulsa,52.0,51.4
Missouri,39.0,47.6
Texas,45.0,46.8
Oklahoma St,46.3,46.8
Oklahoma,39.7,45.2
Texas Tech,46.0,43.3
Penn St,35.3,41.8
Arizona,34.0,40.2
Oregon,34.7,39.7
California,31.0,39.4
Rice,38.3,39.0
Florida,39.7,38.5
Kansas St,39.0,38.2
Utah,33.7,37.7
BYU,33.0,37.2
Louisiana,46.7,37.0
USC,31.0,36.0
Nevada,47.7,35.8
Ball St,32.0,35.7
Houston,37.0,35.2
Oregon St,40.3,34.7
Alabama,35.7,33.7
Kansas,33.0,33.6
Fresno St,36.7,33.2
Nebraska,26.0,33.0
North Carolina,31.7,31.2
W Michigan,27.3,31.0
UTEP,40.7,30.8
Georgia,27.7,30.6
LSU,27.0,30.5
Illinois,29.7,30.2
Boise St,33.0,29.8
Michigan St,31.7,29.7
S Florida,26.3,29.4
Minnesota,21.3,29.0
New Mexico St,35.3,28.3
Mississippi,24.0,28.2
Baylor,27.7,28.2
TCU,21.3,28.2
Air Force,28.3,27.8
Florida St,27.7,27.7
Memphis,30.0,27.5
Boston College,29.3,27.3
Buffalo,24.7,27.0
Southern Miss,23.7,27.0
Navy,26.7,26.8
Cincinnati,21.0,26.8
UNLV,29.7,26.7
Akron,26.0,26.1
Bowling Green,34.3,25.7
Iowa,25.0,25.7
Notre Dame,30.0,25.5
Iowa St,24.7,25.4
Miami,27.7,25.4
Arkansas St,28.3,25.4
Georgia Tech,27.3,25.3
UConn,23.0,25.2
Wisconsin,16.3,25.2
Pittsburgh,27.0,25.0
Virginia Tech,27.3,24.8
C Michigan,25.3,24.8
E Carolina,22.7,24.5
Vanderbilt,17.0,24.5
Stanford,26.7,24.3
Louisville,31.3,24.0
Texas A&M,26.3,24.0
Maryland,23.7,24.0
Kentucky,24.0,23.8
Troy,21.3,23.8
Toledo,9.7,23.3
N Illinois,21.0,23.2
South Carolina,27.0,23.2
Duke,24.0,23.0
Wake Forest,13.7,22.4
Northwestern,19.3,22.4
San Jose St,20.0,21.4
Ohio St,23.3,21.2
Florida Intl,36.0,21.2
Colorado,16.3,20.8
UAB,21.0,20.3
Tulane,22.7,20.3
UL Monroe,24.7,20.2
Kent St,22.0,20.2
Colorado St,18.3,20.0
UCLA,27.7,20.0
New Mexico,20.7,19.6
Ohio,18.0,19.3
SMU,25.0,19.3
Indiana,15.0,19.2
Auburn,16.3,19.1
Utah St,21.0,19.0
Michigan,19.0,18.8
Washington,18.7,18.6
Hawai'i,24.3,18.0
Idaho,21.0,18.0
UCF,19.3,17.8
Purdue,10.0,17.6
Army,26.0,17.6
Middle Tenn,16.3,17.3
Tennessee,13.0,17.3
Virginia,23.0,17.2
Temple,15.0,17.1
West Virginia,22.7,17.0
Arizona St,8.0,17.0
San Diego St,20.7,17.0
Arkansas,14.0,16.8
Syracuse,14.3,16.2
NC State,23.7,16.0
N Texas,20.0,15.8
Marshall,15.7,15.6
Florida Atlantic,11.0,15.3
Clemson,17.0,15.3
E Michigan,12.3,14.7
Rutgers,16.0,13.4
Mississippi St,16.0,12.8
Miami OH,14.3,12.4
Washington St,10.0,10.5
Louisiana Tech,5.7,9.8
W Kentucky,7.7,8.6
Wyoming,7.7,7.8
