team,L3,Year
Texas Tech,395.3,411.2
Houston,478.3,408.6
Oklahoma,340.3,358.7
Missouri,302.0,345.0
Rice,364.0,327.8
Tulsa,242.0,320.5
C Michigan,304.0,299.7
Texas,291.7,299.5
Kansas,312.3,296.5
W Michigan,244.0,295.9
BYU,292.0,292.8
Boise St,291.0,288.9
New Mexico St,280.3,287.1
Nebraska,275.7,284.5
UTEP,361.7,284.2
Illinois,260.3,281.6
Georgia,332.7,276.1
E Michigan,424.0,273.5
Kansas St,212.0,266.5
SMU,233.7,264.1
Iowa St,334.3,256.5
Ball St,245.7,256.3
Rutgers,309.7,254.5
Arkansas,289.3,254.3
Oregon St,247.7,253.3
Texas A&M,255.0,252.4
Cincinnati,285.0,252.0
Florida Atlantic,297.3,250.8
Purdue,271.0,246.3
S Florida,208.7,244.2
USC,216.0,244.2
Oklahoma St,217.7,243.6
Buffalo,263.0,242.3
Middle Tenn,247.3,241.9
Colorado St,241.3,240.7
Penn St,261.7,238.7
Southern Miss,213.0,238.2
Hawai'i,301.3,237.5
N Texas,190.3,235.2
Troy,226.7,234.8
Utah,313.0,233.9
Arizona,233.3,233.0
Memphis,140.7,231.5
Notre Dame,147.3,231.4
Akron,232.0,231.4
San Diego St,265.3,229.2
Bowling Green,236.3,225.8
Ohio,200.0,224.6
UNLV,225.3,223.3
Tulane,199.7,221.8
Nevada,276.7,220.6
South Carolina,183.7,219.8
Pittsburgh,205.0,219.5
Minnesota,144.7,217.8
Maryland,216.7,214.9
E Carolina,224.0,214.8
Mississippi,239.3,214.1
Michigan St,242.7,214.1
Arizona St,192.0,213.3
Clemson,220.3,212.6
Northwestern,201.7,212.5
Florida Intl,332.7,211.5
Miami OH,241.3,210.0
UCLA,180.3,208.6
Fresno St,142.7,206.6
Louisville,227.7,205.9
LSU,180.7,205.5
Florida,183.0,203.4
Virginia,172.0,203.1
Temple,290.7,202.9
Duke,127.7,202.4
California,128.7,201.3
TCU,241.3,201.2
Oregon,250.3,200.3
Miami,225.3,197.5
Utah St,211.3,196.5
NC State,217.0,195.6
Arkansas St,211.0,194.5
UAB,171.3,193.7
San Jose St,208.0,190.5
North Carolina,182.3,189.6
Idaho,177.3,189.4
Toledo,139.7,189.0
Wake Forest,179.7,188.7
Wisconsin,183.7,188.0
Colorado,231.3,187.9
UL Monroe,142.3,182.2
Iowa,168.0,182.1
Boston College,153.7,181.0
Louisiana,153.7,180.3
Indiana,96.7,177.5
Marshall,114.7,173.7
Mississippi St,146.3,173.4
Kentucky,115.3,171.2
Washington,125.3,170.9
N Illinois,192.3,169.6
Alabama,186.3,169.3
Kent St,157.3,168.9
Baylor,134.3,167.1
Florida St,170.7,166.2
Auburn,203.7,165.7
Louisiana Tech,178.3,153.5
Stanford,205.0,152.2
Tennessee,80.0,145.8
UConn,118.3,145.4
Michigan,124.3,143.2
Ohio St,143.3,139.4
Virginia Tech,165.3,137.7
W Kentucky,166.0,132.1
New Mexico,172.3,131.3
Washington St,122.0,128.2
West Virginia,161.3,127.8
Vanderbilt,158.7,122.8
Wyoming,154.0,120.2
UCF,85.0,118.6
Syracuse,85.7,117.4
Georgia Tech,54.0,88.5
Air Force,93.3,80.4
Navy,67.3,65.4
Army,46.7,40.8
