team,L3,Year
Michigan St,134.0,117.8
South Carolina,98.0,133.7
Alabama,156.3,146.0
UCF,192.7,157.8
Nevada,85.7,160.3
Wisconsin,137.7,164.0
Kent St,178.7,166.2
Florida,159.3,168.4
Boise St,132.0,169.8
Miami OH,181.3,169.8
Penn St,178.3,170.5
Georgia Tech,138.0,170.7
Temple,129.0,170.8
Virginia,176.7,176.0
West Virginia,162.3,178.2
Tennessee,155.3,181.8
Tulane,126.7,184.0
San Diego St,176.3,188.0
Ohio St,203.3,188.3
Mississippi St,178.0,188.4
LSU,98.0,189.7
Michigan,185.0,190.7
Georgia,198.7,191.3
Kentucky,211.7,194.8
Akron,193.3,196.8
W Kentucky,265.7,198.8
Oklahoma,142.0,201.2
Florida Atlantic,174.0,202.8
Southern Miss,188.3,203.2
Buffalo,201.0,203.5
Clemson,144.7,204.3
New Mexico St,222.7,206.8
Indiana,224.3,207.5
W Michigan,255.3,207.7
Illinois,132.0,208.0
Washington St,237.3,209.0
Texas Tech,191.0,210.2
Air Force,211.7,210.3
Rutgers,147.7,211.0
E Carolina,254.7,211.5
Nebraska,177.0,211.8
Navy,236.0,213.0
Louisville,188.7,213.8
BYU,227.7,215.3
Vanderbilt,276.0,216.2
Texas,278.7,216.3
Virginia Tech,249.3,220.8
Mississippi,258.3,221.2
Arkansas St,249.7,221.4
Maryland,174.7,221.4
Auburn,183.3,222.0
Miami,243.7,222.8
Florida St,277.7,224.8
Arkansas,183.7,225.2
Notre Dame,186.3,225.7
Army,266.3,226.5
Purdue,187.3,226.8
S Florida,198.3,226.8
Colorado St,249.3,228.4
Marshall,178.3,230.0
UL Monroe,224.7,231.6
Utah St,254.7,231.6
UCLA,254.0,231.8
Wyoming,163.7,232.0
Toledo,177.0,233.0
San Jose St,303.0,233.7
Stanford,205.0,235.3
Fresno St,229.7,235.5
Pittsburgh,174.7,235.8
N Illinois,227.7,237.5
Oregon St,284.3,237.6
Arizona St,249.7,238.3
Iowa St,252.0,238.8
Ohio,222.0,239.7
NC State,208.3,240.5
C Michigan,230.0,240.5
Utah,200.3,241.6
Bowling Green,232.7,243.0
Rice,210.7,243.2
Ball St,296.7,244.3
Florida Intl,241.3,245.3
Middle Tenn,266.3,246.4
Houston,247.0,247.0
Louisiana,229.3,247.3
Oklahoma St,257.7,250.0
Colorado,345.0,252.7
E Michigan,272.0,255.0
Wake Forest,261.0,255.2
Minnesota,232.3,257.8
California,228.3,261.8
North Carolina,284.7,263.2
Baylor,268.3,263.2
Missouri,248.7,265.6
SMU,268.7,265.6
Oregon,336.7,268.2
Washington,287.0,269.8
Northwestern,325.7,271.6
USC,314.0,271.7
Iowa,266.3,272.6
TCU,262.3,273.6
Kansas St,340.3,274.8
Boston College,330.7,275.2
Hawai'i,283.3,277.6
Louisiana Tech,272.7,279.0
UTEP,303.3,279.2
UConn,370.7,281.0
Troy,245.3,287.5
Duke,298.0,288.0
Cincinnati,272.0,288.2
Idaho,233.3,289.8
UAB,300.7,292.2
N Texas,243.0,296.9
Tulsa,295.3,308.0
New Mexico,334.0,310.6
Memphis,271.3,313.7
Arizona,283.0,314.2
UNLV,289.0,319.2
Syracuse,317.3,320.8
Kansas,407.7,340.4
Texas A&M,443.7,361.3
