team,L3,Year
Houston,393.0,410.4
Oklahoma St,383.3,395.7
Texas Tech,406.0,377.2
Arizona,400.3,376.2
Oklahoma,392.3,373.5
West Virginia,405.0,370.4
Baylor,329.3,353.8
Washington St,273.3,331.8
Arkansas,327.0,331.4
Duke,298.0,316.6
SMU,354.7,315.2
Arkansas St,295.0,310.0
Boise St,263.3,307.2
Stanford,322.7,304.0
Hawai'i,332.3,301.6
California,321.3,300.0
Middle Tenn,324.7,299.8
Clemson,264.7,299.2
Troy,271.3,298.7
E Carolina,348.0,298.7
USC,296.7,297.3
W Michigan,313.0,297.2
Texas A&M,283.3,297.0
Oregon St,309.0,295.0
Wake Forest,270.7,295.0
Tennessee,253.3,290.6
Arizona St,291.3,290.2
Southern Miss,299.3,286.6
Florida St,296.7,277.8
Washington,261.7,274.8
NC State,261.3,274.8
Notre Dame,258.0,273.5
New Mexico St,245.3,271.3
Ohio,254.0,266.7
C Michigan,327.7,264.0
Iowa,222.0,254.4
Miami OH,244.7,253.0
Bowling Green,199.0,251.3
Wisconsin,267.3,249.8
Florida Intl,308.0,248.7
Missouri,264.7,248.4
Colorado,195.3,248.0
Rutgers,247.3,247.2
Toledo,212.7,246.8
Michigan St,218.0,245.8
Northwestern,277.7,244.8
Georgia,237.7,244.2
Iowa St,227.0,240.0
Nevada,280.7,239.5
Fresno St,218.3,238.3
UL Monroe,288.7,238.0
Tulsa,263.7,237.5
Virginia,230.3,237.4
UCF,271.3,236.4
N Illinois,236.0,236.0
TCU,240.0,235.4
San Jose St,311.3,235.3
Kansas,224.0,232.8
Tulane,222.0,230.5
Miami,274.0,228.0
BYU,229.0,225.7
North Carolina,232.0,225.3
Penn St,206.7,224.0
Illinois,256.7,223.8
Louisiana,281.3,222.3
Utah,210.3,221.6
Louisiana Tech,240.0,221.4
Virginia Tech,238.3,221.2
Louisville,198.3,220.8
Maryland,153.0,219.2
Alabama,210.7,219.0
S Florida,196.3,217.8
San Diego St,222.7,217.4
Oregon,169.3,215.8
Cincinnati,222.0,214.8
Indiana,155.7,210.7
UAB,229.7,209.7
UTEP,211.7,207.0
Wyoming,185.7,206.0
Boston College,189.0,205.2
Texas,205.7,203.5
Syracuse,189.3,200.8
South Carolina,230.0,200.4
Idaho,201.3,200.3
Colorado St,214.0,199.2
UCLA,183.0,198.7
Ball St,152.0,198.0
Buffalo,181.0,198.0
Mississippi St,178.0,196.1
UConn,209.3,196.0
Michigan,249.0,195.9
New Mexico,194.0,192.6
Rice,177.7,188.2
Purdue,176.3,186.2
Air Force,187.3,182.3
Nebraska,174.7,179.6
Florida,145.0,178.0
Memphis,214.7,176.3
Marshall,144.7,175.4
Pittsburgh,132.3,171.0
Utah St,182.0,170.6
N Texas,171.0,170.1
LSU,169.0,166.3
Akron,180.0,164.4
Auburn,113.0,163.9
Minnesota,126.7,162.0
Mississippi,158.7,153.8
W Kentucky,155.3,142.4
Georgia Tech,85.0,136.2
Florida Atlantic,160.0,135.3
Kansas St,134.7,130.6
Ohio St,89.3,127.9
Temple,130.3,127.5
Vanderbilt,123.7,123.6
Kentucky,82.7,119.0
Navy,141.0,116.8
E Michigan,102.7,107.8
Kent St,116.3,107.2
UNLV,97.0,99.4
Army,64.7,58.2
