team,L3,Year
Oklahoma St,433.7,431.2
Houston,393.0,410.4
Arizona,400.3,376.2
Oklahoma,420.7,375.6
West Virginia,405.0,370.4
Washington St,326.3,362.5
Texas Tech,326.3,356.3
Duke,350.7,339.3
Baylor,308.3,334.8
Arkansas,327.0,331.4
Tennessee,306.7,331.3
Troy,340.3,330.4
USC,340.3,317.8
W Michigan,337.3,310.0
Arkansas St,295.0,310.0
Clemson,289.3,305.0
SMU,316.7,304.5
Wake Forest,296.0,303.5
California,313.3,301.5
Hawai'i,342.3,301.3
Middle Tenn,324.7,299.8
Boise St,256.0,298.8
Stanford,319.0,297.6
Oregon St,302.7,292.3
Arizona St,268.7,290.0
Florida St,290.0,287.5
Southern Miss,299.3,286.6
New Mexico St,258.7,285.2
E Carolina,346.0,285.0
Miami OH,291.3,278.6
Michigan St,287.7,277.3
Washington,264.0,276.8
NC State,261.3,274.8
Notre Dame,258.0,273.5
Texas A&M,248.0,273.4
Wisconsin,266.3,264.3
Kansas,258.3,264.0
Ohio,272.7,263.4
Virginia,284.7,263.0
Iowa,280.3,262.0
Toledo,250.0,258.6
Bowling Green,186.7,257.6
Colorado,205.7,254.8
Iowa St,245.0,253.5
Florida Intl,308.0,248.7
C Michigan,241.0,246.6
Utah,247.7,245.3
N Illinois,226.0,242.6
Rutgers,240.7,241.3
Indiana,252.3,240.0
Missouri,274.7,238.3
Fresno St,259.3,236.4
TCU,240.0,235.4
Nevada,277.3,235.4
Illinois,256.0,234.8
Wyoming,233.3,233.3
Penn St,266.3,231.8
S Florida,265.7,231.3
Cincinnati,230.7,230.5
Maryland,190.3,229.8
Tulane,230.7,229.2
UL Monroe,274.3,228.8
Georgia,218.3,227.8
UTEP,211.7,227.8
BYU,201.0,227.2
Louisville,180.0,225.8
Louisiana Tech,240.0,221.4
Buffalo,217.3,220.8
Northwestern,228.3,220.5
San Diego St,244.0,219.5
New Mexico,231.7,218.5
Miami,226.0,218.3
Alabama,202.0,217.8
Oregon,210.0,217.5
Tulsa,189.0,216.8
Louisiana,275.3,216.8
Texas,227.3,216.4
San Jose St,268.0,213.5
North Carolina,204.0,212.8
Colorado St,223.7,212.3
Virginia Tech,221.3,209.4
UCF,215.3,208.3
UConn,235.3,208.2
Idaho,225.3,207.0
Boston College,189.0,205.2
South Carolina,249.0,204.0
Mississippi St,177.7,201.3
Syracuse,189.3,200.8
Michigan,224.0,200.5
UCLA,183.0,198.7
Ball St,211.0,196.7
Pittsburgh,170.7,195.2
Rice,208.7,192.4
UAB,224.7,192.0
Purdue,176.7,187.3
Florida,140.7,186.3
Marshall,189.3,186.2
Nebraska,174.7,179.6
Memphis,206.7,176.2
LSU,188.0,175.0
N Texas,190.0,174.5
Auburn,131.3,170.7
Air Force,168.3,168.3
Utah St,146.0,164.8
Akron,180.0,164.4
Mississippi,170.7,164.0
Minnesota,126.7,162.0
Georgia Tech,138.3,158.6
W Kentucky,178.0,156.8
Ohio St,120.3,146.3
Florida Atlantic,194.3,143.2
Temple,157.7,141.4
Kansas St,130.3,126.8
Kentucky,82.7,119.0
Vanderbilt,109.3,117.3
E Michigan,144.7,115.8
Navy,113.7,110.3
UNLV,82.3,98.3
Kent St,87.0,94.8
Army,64.7,58.2
