team,L3,Year
Houston,500.3,444.1
Oklahoma St,371.3,387.6
Oklahoma,395.7,380.9
Baylor,427.3,374.4
Arizona,344.3,364.3
Texas Tech,341.3,363.8
West Virginia,322.0,352.3
Arkansas,282.3,313.0
E Carolina,339.0,312.1
Clemson,315.7,309.0
W Michigan,298.7,305.8
Texas A&M,319.7,304.6
Washington St,241.3,297.9
New Mexico St,342.0,294.9
Boise St,287.0,294.4
Hawai'i,280.3,293.6
Oregon St,286.3,291.8
Arizona St,290.0,290.0
USC,275.3,290.0
Arkansas St,238.7,283.3
SMU,225.0,281.4
Stanford,235.3,281.1
C Michigan,314.3,280.8
Duke,214.7,278.4
Ohio,302.7,278.1
Troy,189.0,277.4
Miami OH,307.3,271.1
Middle Tenn,221.3,270.4
Florida St,255.0,269.3
Washington,254.7,267.3
Bowling Green,274.7,264.0
Northwestern,290.7,262.0
Wake Forest,204.0,260.9
California,192.3,259.6
Nevada,294.0,257.4
Southern Miss,206.0,256.4
Louisiana,321.0,255.2
Notre Dame,217.3,254.8
Fresno St,284.3,254.4
Toledo,247.0,254.3
San Jose St,331.0,252.7
UL Monroe,274.7,251.8
Georgia,288.0,250.4
Missouri,246.0,247.5
Tulsa,265.0,246.7
Wisconsin,239.0,245.8
Colorado,240.0,245.6
Tennessee,168.3,244.8
North Carolina,272.0,240.9
Cincinnati,251.7,239.6
Rutgers,225.7,239.1
Michigan St,224.0,237.6
S Florida,244.3,236.9
Florida Intl,212.0,236.4
UCF,235.0,235.9
Wyoming,237.3,235.3
Virginia,231.7,235.3
Louisiana Tech,255.7,234.3
Buffalo,256.3,234.1
Iowa,200.3,234.1
Tulane,241.0,234.0
Ball St,314.7,233.0
NC State,175.0,232.0
San Diego St,242.3,229.3
N Illinois,206.0,228.9
Miami,229.7,228.6
Maryland,240.0,227.0
TCU,208.3,225.3
Alabama,239.7,225.1
BYU,217.0,224.4
Virginia Tech,246.0,223.1
UAB,240.3,219.9
Rice,271.7,216.0
Iowa St,166.3,212.4
Syracuse,228.7,211.3
Illinois,169.3,210.3
Pittsburgh,233.7,209.6
Louisville,188.7,208.8
Oregon,188.7,205.6
UTEP,201.3,204.9
Mississippi St,213.7,204.6
Penn St,158.3,204.3
Marshall,237.0,203.1
Indiana,180.0,200.4
Colorado St,179.7,198.3
UCLA,191.3,196.2
Michigan,186.7,195.9
Kansas,128.3,193.6
Utah,142.0,191.8
Texas,148.0,190.8
Florida,195.3,189.3
Purdue,188.0,186.9
UConn,150.0,186.4
N Texas,205.7,184.9
Idaho,138.0,181.1
South Carolina,131.3,179.8
Nebraska,179.3,179.5
Minnesota,203.3,177.5
Utah St,187.0,174.3
Memphis,163.7,171.5
Boston College,108.7,169.0
Akron,175.7,168.6
Mississippi,192.7,168.4
Vanderbilt,241.0,167.6
LSU,144.3,163.5
Auburn,148.0,163.1
W Kentucky,190.3,160.4
Kentucky,163.0,148.3
New Mexico,72.7,147.6
Air Force,97.3,145.9
Kansas St,164.7,143.4
Kent St,209.7,137.9
Florida Atlantic,126.0,136.8
E Michigan,138.7,125.6
Temple,84.3,120.0
Georgia Tech,53.7,119.3
Ohio St,53.7,115.4
Navy,98.7,110.0
UNLV,119.3,107.3
Army,56.0,49.1
