team,L3,Year
S Florida,57.3,57.3
Minnesota,59.0,59.0
Michigan,88.7,69.3
Alabama,85.0,73.8
NC State,78.7,78.7
Duke,79.3,79.3
UTSA,87.0,87.0
Kansas St,87.5,87.5
UCF,88.0,88.0
Wisconsin,90.7,90.7
Georgia Tech,92.5,92.5
Clemson,83.7,92.5
Auburn,96.7,96.7
Utah,97.7,97.7
Kentucky,98.3,98.3
Troy,99.0,99.0
Navy,101.0,101.0
Iowa St,101.0,101.0
Wake Forest,102.0,102.0
Miami,102.0,102.0
Arizona,102.3,102.3
Miami OH,105.0,105.0
Middle Tenn,116.0,106.0
Virginia Tech,108.3,108.3
Nebraska,125.7,114.8
Penn St,129.0,115.0
Boise St,129.0,115.8
N Illinois,116.5,116.5
Syracuse,116.7,116.7
TCU,118.0,118.0
LSU,118.7,118.7
Virginia,119.3,119.3
Michigan St,121.7,121.7
Oregon,122.7,122.7
Georgia,122.7,122.7
Washington St,123.0,123.0
Washington,123.3,123.3
Coastal Car,124.0,124.0
Texas,125.3,125.3
Louisville,151.0,126.0
New Mexico,127.0,127.0
Texas A&M,127.3,127.3
Florida Intl,128.5,128.5
Georgia St,130.0,130.0
Rutgers,131.7,131.7
Purdue,127.3,132.0
South Carolina,147.3,132.8
Oklahoma,154.7,134.3
Nevada,135.0,135.0
California,135.0,135.0
Rice,85.0,135.5
N Texas,137.0,137.0
S Alabama,137.0,137.0
Ohio,138.7,138.7
Ohio St,179.7,139.0
Marshall,139.0,139.0
Texas Tech,139.0,139.0
W Kentucky,140.7,140.7
Hawai'i,141.3,141.3
Florida St,141.5,141.5
New Mexico St,167.7,145.5
San Diego St,146.0,146.0
Southern Miss,148.0,148.0
Iowa,179.3,149.3
Notre Dame,173.7,151.5
Ball St,153.0,153.0
USC,117.0,153.5
SMU,155.3,155.3
Arizona St,157.0,155.5
UNLV,156.5,156.5
Oklahoma St,127.3,156.5
E Michigan,156.7,156.7
Northwestern,157.0,157.0
Memphis,158.0,158.0
Houston,160.3,160.3
Mississippi St,162.7,162.7
Colorado,166.0,166.0
Mississippi,166.5,166.5
Oregon St,168.0,168.0
UConn,170.5,170.5
App State,171.3,171.3
Florida,172.7,172.7
Maryland,174.0,174.0
North Carolina,200.0,176.5
UMass,150.3,176.8
Colorado St,178.7,178.7
Charlotte,183.0,183.0
Illinois,184.3,184.3
Stanford,198.0,185.0
Texas St,188.0,188.0
Air Force,188.5,188.5
Indiana,196.3,196.3
Fresno St,198.5,198.5
Old Dominion,200.7,200.7
Kansas,202.3,202.3
Wyoming,205.0,205.0
Akron,206.3,206.3
C Michigan,208.0,208.0
Louisiana Tech,210.7,210.7
Utah St,211.0,211.0
Missouri,213.3,213.3
Army,214.0,214.0
BYU,215.7,215.7
UAB,227.3,227.3
Kent St,229.7,229.7
E Carolina,231.0,231.0
W Michigan,232.7,232.7
Arkansas,240.0,240.0
Pittsburgh,242.3,242.3
Idaho,245.3,245.3
West Virginia,247.7,247.7
Buffalo,251.0,251.0
Bowling Green,253.7,253.7
Tulane,255.0,255.0
UTEP,280.0,255.0
Vanderbilt,257.0,257.0
Toledo,262.0,262.0
Arkansas St,269.5,269.5
Temple,271.7,271.7
Cincinnati,277.3,277.3
UL Monroe,278.0,278.0
Tennessee,282.3,282.3
Louisiana,284.3,284.3
Baylor,288.0,288.0
Tulsa,282.0,294.5
Boston College,338.3,294.8
San Jose St,294.7,299.8
UCLA,282.7,307.5
Georgia So,317.0,317.0
Florida Atlantic,325.7,325.7
