team,L3,Year
Georgia Tech,485.5,485.5
Navy,394.0,394.0
S Florida,334.3,334.3
Army,317.3,317.3
Tulsa,334.0,311.5
Alabama,346.7,303.3
Notre Dame,250.7,293.5
UTSA,288.5,288.5
Texas A&M,282.0,282.0
Wisconsin,275.3,275.3
Clemson,245.0,275.3
Coastal Car,274.0,274.0
UNLV,266.5,266.5
Virginia Tech,264.0,264.0
Mississippi St,263.0,263.0
Stanford,249.7,259.0
Miami,254.0,254.0
Kansas St,252.5,252.5
West Virginia,241.7,241.7
Memphis,240.5,240.5
Duke,240.3,240.3
New Mexico,237.3,237.3
Arizona,235.7,235.7
Tulane,231.7,231.7
Ohio St,209.0,229.8
TCU,229.0,229.0
Michigan St,220.7,220.7
Auburn,217.3,217.3
Minnesota,214.3,214.3
Penn St,203.0,214.0
San Diego St,212.7,212.7
Oregon,209.3,209.3
Kansas,207.3,207.3
Oklahoma,214.3,205.8
Wake Forest,205.7,205.7
UL Monroe,204.7,204.7
Louisiana,203.7,203.7
UCF,203.5,203.5
Georgia,203.0,203.0
UConn,198.5,198.5
Air Force,194.0,194.0
LSU,193.3,193.3
UAB,193.0,193.0
Texas,190.7,190.7
Hawai'i,187.7,187.7
USC,170.3,185.8
Louisville,197.7,184.8
Oklahoma St,135.7,184.8
Michigan,174.0,184.3
Ohio,181.7,181.7
SMU,179.0,179.0
Arkansas,177.5,177.5
Toledo,172.3,172.3
W Michigan,171.3,171.3
Rice,178.3,170.3
Southern Miss,169.5,169.5
Syracuse,167.3,167.3
Iowa St,161.0,161.0
Northwestern,160.3,160.3
Georgia So,156.0,156.0
N Texas,156.0,156.0
Iowa,161.3,155.5
Tennessee,155.3,155.3
Nebraska,130.3,154.0
Maryland,152.5,152.5
S Alabama,151.7,151.7
North Carolina,129.0,151.5
Troy,149.7,149.7
Ball St,148.7,148.7
Utah St,148.3,148.3
Idaho,146.3,146.3
Washington,143.3,143.3
Boston College,141.3,143.0
Colorado St,141.0,141.0
Indiana,140.3,140.3
Purdue,166.0,137.3
N Illinois,136.0,136.0
Texas Tech,136.0,136.0
Florida Atlantic,136.0,136.0
Georgia St,134.5,134.5
Kent St,133.3,133.3
Houston,132.7,132.7
Virginia,131.0,131.0
Utah,129.3,129.3
Oregon St,129.0,129.0
California,127.3,127.3
Kentucky,127.3,127.3
Miami OH,126.0,126.0
Buffalo,124.7,124.7
App State,124.7,124.7
Missouri,124.0,124.0
Charlotte,123.3,123.3
Florida,121.7,121.7
Old Dominion,121.0,121.0
New Mexico St,109.7,120.0
UCLA,139.0,120.0
Colorado,118.7,118.7
Boise St,108.3,118.0
Louisiana Tech,118.0,118.0
Wyoming,117.7,117.7
E Carolina,117.3,117.3
Florida Intl,116.5,116.5
C Michigan,115.0,115.0
NC State,114.3,114.3
Middle Tenn,127.7,114.3
Arkansas St,112.5,112.5
Illinois,110.3,110.3
Rutgers,109.0,109.0
Arizona St,118.0,108.3
Texas St,106.0,106.0
Marshall,106.0,106.0
South Carolina,126.7,102.8
UMass,101.3,99.6
Nevada,99.0,99.0
Pittsburgh,98.3,98.3
Baylor,98.3,98.3
E Michigan,95.0,95.0
Fresno St,95.0,95.0
Cincinnati,88.3,88.3
Mississippi,77.5,77.5
San Jose St,60.0,72.3
Florida St,72.0,72.0
Akron,70.0,70.0
W Kentucky,69.7,69.7
UTEP,66.0,67.8
Temple,66.7,66.7
Vanderbilt,60.3,60.3
Bowling Green,54.7,54.7
BYU,46.3,46.3
Washington St,45.7,45.7
