team,L3,Year
Nebraska,29.4,29.4
Penn St,20.0,20.0
Ohio St,16.7,16.7
Georgia,16.7,16.7
Alabama,13.4,13.4
Missouri,11.4,11.4
Tennessee,11.3,11.3
Auburn,10.8,10.8
Arkansas,10.3,10.3
Mississippi,9.8,9.8
TCU,9.7,9.7
Mississippi St,9.6,9.6
Kentucky,9.5,9.5
Virginia,9.4,9.4
Texas A&M,8.4,8.4
Florida,8.3,8.3
Indiana,7.6,7.6
Texas,7.6,7.6
Oklahoma,7.5,7.5
Virginia Tech,7.4,7.4
NC State,7.2,7.2
Clemson,7.2,7.2
South Carolina,6.8,6.8
Miami,6.3,6.3
Wake Forest,6.2,6.2
Oklahoma St,5.7,5.7
Illinois,5.7,5.7
Iowa St,5.6,5.6
Iowa,5.1,5.1
Baylor,4.8,4.8
Kansas,4.7,4.7
Tulsa,4.3,4.3
LSU,4.0,4.0
Boston College,4.0,4.0
North Carolina,3.9,3.9
Houston,3.8,3.8
Rutgers,3.7,3.7
Vanderbilt,3.5,3.5
Utah St,3.5,3.5
Duke,3.4,3.4
Georgia Tech,3.4,3.4
Michigan St,3.3,3.3
Michigan,3.1,3.1
Louisville,2.8,2.8
Texas Tech,2.7,2.7
Maryland,2.1,2.1
Minnesota,2.0,2.0
UCF,1.9,1.9
Pittsburgh,1.8,1.8
Kansas St,1.8,1.8
Syracuse,1.0,1.0
Northwestern,0.9,0.9
Memphis,0.9,0.9
West Virginia,0.2,0.2
Florida St,0.2,0.2
Purdue,0.1,0.1
Notre Dame,-0.2,-0.2
Louisiana,-1.5,-1.5
Navy,-1.8,-1.8
Wisconsin,-1.9,-1.9
Cincinnati,-1.9,-1.9
Air Force,-2.3,-2.3
Boise St,-2.6,-2.6
Tulane,-3.2,-3.2
E Carolina,-4.5,-4.5
SMU,-4.7,-4.7
BYU,-4.9,-4.9
Hawai'i,-5.5,-5.5
Georgia St,-5.5,-5.5
Temple,-5.6,-5.6
Florida Atlantic,-5.9,-5.9
Arkansas St,-5.9,-5.9
Marshall,-6.0,-6.0
S Florida,-6.4,-6.4
UAB,-6.6,-6.6
W Kentucky,-6.7,-6.7
Texas St,-7.0,-7.0
UNLV,-7.1,-7.1
Charlotte,-7.1,-7.1
New Mexico,-7.2,-7.2
Coastal Car,-7.6,-7.6
App State,-7.9,-7.9
Wyoming,-8.4,-8.4
Colorado St,-8.7,-8.7
UTSA,-9.5,-9.5
Louisiana Tech,-10.0,-10.0
UMass,-10.4,-10.4
San Jose St,-10.6,-10.6
Nevada,-10.6,-10.6
Troy,-11.0,-11.0
Southern Miss,-11.2,-11.2
Army,-11.5,-11.5
S Alabama,-11.8,-11.8
Georgia So,-12.0,-12.0
Middle Tenn,-12.4,-12.4
San Diego St,-12.6,-12.6
UL Monroe,-13.0,-13.0
Fresno St,-13.0,-13.0
Liberty,-15.6,-15.6
N Texas,-16.7,-16.7
Florida Intl,-17.3,-17.3
Rice,-17.6,-17.6
UTEP,-18.8,-18.8
