team,L3,Year
Texas A&M,17.0,17.0
Colorado St,71.0,71.0
Oklahoma St,78.0,78.0
Wisconsin,82.0,82.0
LSU,90.0,90.0
Missouri,90.0,90.0
Army,94.5,94.5
Memphis,97.0,97.0
E Carolina,102.5,102.5
Oregon St,105.0,105.0
Auburn,116.0,116.0
Wyoming,124.0,124.0
Kent St,125.0,125.0
North Carolina,126.0,126.0
Florida Intl,128.5,128.5
Arkansas St,131.0,131.0
Bowling Green,131.0,131.0
South Carolina,135.5,135.5
Kansas St,141.0,141.0
Middle Tenn,144.5,144.5
Illinois,145.0,145.0
Rutgers,147.0,147.0
Florida Atlantic,149.0,149.0
UCLA,153.0,153.0
Florida,154.0,154.0
USC,157.0,157.0
Buffalo,158.5,158.5
Michigan,158.5,158.5
Syracuse,160.0,160.0
Houston,160.5,160.5
Miami OH,163.0,163.0
Toledo,166.0,166.0
West Virginia,168.0,168.0
Arizona St,170.0,170.0
Vanderbilt,171.0,171.0
Marshall,173.0,173.0
Ohio St,173.0,173.0
Oklahoma,174.5,174.5
Wake Forest,175.0,175.0
Northwestern,175.0,175.0
Miami,175.0,175.0
Stanford,175.5,175.5
Texas,178.0,178.0
Rice,178.5,178.5
N Texas,178.5,178.5
Virginia Tech,179.0,179.0
Notre Dame,182.5,182.5
Oregon,187.0,187.0
UL Monroe,190.0,190.0
Pittsburgh,190.0,190.0
Michigan St,192.5,192.5
Arkansas,197.0,197.0
Tennessee,199.5,199.5
San Jose St,200.5,200.5
Florida St,201.5,201.5
UNLV,203.0,203.0
BYU,203.5,203.5
Boise St,205.0,205.0
San Diego St,205.0,205.0
Washington St,205.5,205.5
Akron,207.5,207.5
Utah St,208.5,208.5
Iowa,210.0,210.0
Fresno St,211.5,211.5
Virginia,214.0,214.0
Clemson,214.0,214.0
Maryland,216.0,216.0
Ball St,217.5,217.5
Georgia,220.0,220.0
Texas Tech,223.0,223.0
Minnesota,225.0,225.0
Louisville,226.0,226.0
C Michigan,228.5,228.5
Colorado,233.0,233.0
Baylor,233.0,233.0
Duke,235.0,235.0
Mississippi St,235.0,235.0
W Michigan,235.0,235.0
Nevada,235.5,235.5
Nebraska,238.0,238.0
S Florida,238.0,238.0
Mississippi,239.0,239.0
Penn St,239.5,239.5
Tulsa,240.0,240.0
Georgia Tech,246.0,246.0
Southern Miss,248.0,248.0
Alabama,252.5,252.5
Indiana,253.0,253.0
Hawai'i,253.0,253.0
UAB,253.5,253.5
SMU,254.0,254.0
Idaho,259.0,259.0
Arizona,259.5,259.5
Ohio,261.0,261.0
Cincinnati,267.0,267.0
NC State,267.0,267.0
Kentucky,268.0,268.0
California,270.5,270.5
Temple,273.5,273.5
E Michigan,276.0,276.0
Navy,283.0,283.0
Louisiana,285.0,285.0
TCU,286.0,286.0
Iowa St,292.5,292.5
Boston College,293.0,293.0
Washington,297.5,297.5
New Mexico St,317.0,317.0
Utah,318.0,318.0
N Illinois,323.5,323.5
UTEP,325.5,325.5
Louisiana Tech,332.0,332.0
Air Force,333.0,333.0
Troy,336.0,336.0
Kansas,377.0,377.0
Tulane,377.0,377.0
Purdue,386.0,386.0
UCF,433.0,433.0
New Mexico,472.0,472.0
