team,L3,Year
Louisville,65.0,65.0
Texas Tech,57.0,57.0
Ohio St,56.7,56.7
Washington,53.5,53.5
Michigan,53.0,53.0
Arizona St,50.0,50.0
Air Force,48.0,48.0
California,47.0,47.0
S Florida,46.5,46.5
Alabama,46.0,46.0
Texas,44.7,44.7
San Diego St,43.5,43.5
Iowa,43.5,43.5
Nebraska,43.3,43.3
Memphis,43.0,43.0
Washington St,42.0,42.0
Army,41.7,41.7
Miami,41.5,41.5
Toledo,41.5,41.5
Pittsburgh,40.0,40.0
NC State,39.5,39.5
TCU,39.5,39.5
Baylor,39.0,39.0
Mississippi,38.5,38.5
Kansas St,38.0,38.0
Notre Dame,38.0,38.0
Boise St,38.0,38.0
Oregon,38.0,38.0
Marshall,38.0,38.0
Southern Miss,37.5,37.5
Akron,37.5,37.5
C Michigan,37.0,37.0
Ohio,36.7,36.7
Houston,36.5,36.5
Virginia Tech,36.5,36.5
Colorado,36.0,36.0
Michigan St,36.0,36.0
North Carolina,36.0,36.0
Oklahoma St,36.0,36.0
Maryland,35.5,35.5
Penn St,35.3,35.3
Oklahoma,35.3,35.3
Kentucky,34.7,34.7
Arkansas,34.7,34.7
Florida,33.7,33.7
Missouri,33.0,33.0
Middle Tenn,32.5,32.5
Louisiana Tech,32.5,32.5
Florida St,32.5,32.5
Indiana,32.0,32.0
New Mexico St,32.0,32.0
Arizona,31.5,31.5
Tennessee,31.0,31.0
Wisconsin,31.0,31.0
Georgia,30.5,30.5
Troy,30.5,30.5
Texas A&M,30.0,30.0
Minnesota,30.0,30.0
Texas St,29.5,29.5
New Mexico,29.5,29.5
W Kentucky,29.0,29.0
E Michigan,29.0,29.0
Wyoming,28.5,28.5
W Michigan,28.0,28.0
UCLA,27.7,27.7
Georgia Tech,27.5,27.5
Cincinnati,27.0,27.0
Utah,27.0,27.0
Auburn,26.7,26.7
Stanford,26.5,26.5
N Illinois,26.3,26.3
West Virginia,26.0,26.0
Ball St,25.5,25.5
Rutgers,25.0,25.0
Clemson,24.5,24.5
Navy,24.5,24.5
Tulsa,24.0,24.0
E Carolina,24.0,24.0
Syracuse,24.0,24.0
Nevada,24.0,24.0
Georgia So,23.5,23.5
SMU,23.5,23.5
Oregon St,23.0,23.0
Miami OH,22.5,22.5
Northwestern,22.5,22.5
Mississippi St,22.3,22.3
Vanderbilt,21.3,21.3
UNLV,21.0,21.0
UTSA,21.0,21.0
Hawai'i,20.7,20.7
Utah St,20.5,20.5
USC,20.3,20.3
Purdue,20.0,20.0
Temple,20.0,20.0
UTEP,19.7,19.7
Louisiana,19.0,19.0
UCF,19.0,19.0
UL Monroe,19.0,19.0
UConn,18.5,18.5
LSU,18.5,18.5
Virginia,18.0,18.0
App State,18.0,18.0
S Alabama,17.7,17.7
Georgia St,17.3,17.3
BYU,17.0,17.0
Illinois,16.5,16.5
Charlotte,16.5,16.5
South Carolina,15.7,15.7
Bowling Green,15.5,15.5
Wake Forest,15.5,15.5
Colorado St,15.0,15.0
Arkansas St,14.7,14.7
Old Dominion,14.5,14.5
Buffalo,14.0,14.0
Kansas,14.0,14.0
Fresno St,13.5,13.5
Duke,13.5,13.5
San Jose St,13.5,13.5
Boston College,13.3,13.3
Florida Intl,13.3,13.3
Kent St,13.0,13.0
Rice,12.7,12.7
UMass,11.7,11.7
Iowa St,11.5,11.5
N Texas,10.5,10.5
Idaho,10.0,10.0
Florida Atlantic,8.5,8.5
Tulane,8.5,8.5
