team,L3,Year
Purdue,16.0,16.0
West Virginia,34.0,34.0
Alabama,38.0,38.0
Boston College,39.0,39.0
Wisconsin,39.7,39.7
Louisville,44.5,44.5
Penn St,47.3,47.3
Colorado,50.0,50.0
Kansas,54.0,54.0
Memphis,55.0,55.0
Ohio St,57.7,57.7
Tennessee,60.5,60.5
Florida,61.0,61.0
Virginia Tech,75.7,75.7
Kansas St,78.0,78.0
Oklahoma,79.7,79.7
Georgia Tech,80.0,80.0
Michigan St,81.3,81.3
UAB,82.0,82.0
UTEP,83.0,83.0
Virginia,83.0,83.0
California,88.5,88.5
Miami,93.0,93.0
Minnesota,95.3,95.3
Texas,97.7,97.7
LSU,99.0,99.0
Georgia,100.0,100.0
Mississippi St,102.5,102.5
Auburn,104.3,104.3
Washington St,105.5,105.5
UNLV,106.0,106.0
Oregon,106.0,106.0
Michigan,110.0,110.0
Toledo,110.0,110.0
Iowa,110.0,110.0
Florida St,110.5,110.5
Texas A&M,111.0,111.0
Baylor,113.0,113.0
Tulane,117.0,117.0
Air Force,120.3,120.3
UConn,121.0,121.0
Indiana,122.0,122.0
Nebraska,122.0,122.0
NC State,124.0,124.0
C Michigan,124.7,124.7
TCU,126.0,126.0
Notre Dame,126.0,126.0
Wake Forest,128.0,128.0
USC,128.5,128.5
Middle Tenn,129.0,129.0
Missouri,131.0,131.0
Boise St,131.5,131.5
Akron,132.5,132.5
BYU,133.0,133.0
Miami OH,134.7,134.7
Texas Tech,135.0,135.0
Oregon St,137.0,137.0
Southern Miss,140.0,140.0
Duke,141.5,141.5
North Carolina,144.0,144.0
Arizona St,144.0,144.0
Louisiana Tech,146.0,146.0
New Mexico,147.7,147.7
Cincinnati,148.5,148.5
S Florida,154.5,154.5
Wyoming,157.0,157.0
Fresno St,160.0,160.0
Army,160.5,160.5
Illinois,161.3,161.3
Rutgers,162.5,162.5
Mississippi,164.0,164.0
Syracuse,164.3,164.3
Oklahoma St,164.5,164.5
Utah,165.0,165.0
Clemson,166.3,166.3
Washington,166.7,166.7
UCLA,168.3,168.3
Iowa St,173.0,173.0
UCF,179.0,179.0
Pittsburgh,181.0,181.0
Ohio,186.7,186.7
Hawai'i,187.5,187.5
Houston,190.0,190.0
Florida Intl,190.5,190.5
Navy,195.5,195.5
Idaho,197.0,197.0
Vanderbilt,197.3,197.3
Tulsa,199.3,199.3
N Texas,200.5,200.5
Northwestern,202.7,202.7
Marshall,208.0,208.0
Stanford,210.0,210.0
Arkansas,210.5,210.5
San Diego St,214.0,214.0
SMU,214.3,214.3
New Mexico St,214.7,214.7
South Carolina,219.7,219.7
Maryland,220.3,220.3
W Michigan,221.0,221.0
Arkansas St,221.0,221.0
Nevada,226.0,226.0
Arizona,232.5,232.5
Troy,233.5,233.5
Colorado St,234.0,234.0
E Michigan,235.7,235.7
Utah St,242.0,242.0
San Jose St,243.0,243.0
UL Monroe,245.0,245.0
N Illinois,245.0,245.0
Florida Atlantic,248.0,248.0
Ball St,252.3,252.3
Temple,253.0,253.0
Kentucky,257.0,257.0
Buffalo,258.7,258.7
Kent St,265.0,265.0
Bowling Green,274.0,274.0
E Carolina,284.5,284.5
Louisiana,287.0,287.0
Rice,307.0,307.0
