team,L3,Year
Bowling Green,455.7,455.7
Baylor,423.0,423.0
Tulsa,390.7,390.7
Washington St,390.5,390.5
Texas Tech,380.0,380.0
Memphis,378.0,378.0
W Kentucky,378.0,378.0
Oklahoma,371.0,371.0
Mississippi,366.5,366.5
West Virginia,359.0,359.0
TCU,350.0,350.0
USC,349.7,349.7
C Michigan,347.5,347.5
Cincinnati,345.0,345.0
Miami,339.5,339.5
E Carolina,335.5,335.5
Louisiana Tech,335.5,335.5
Georgia St,329.7,329.7
Southern Miss,322.0,322.0
UMass,321.5,321.5
BYU,310.7,310.7
Nebraska,310.3,310.3
Arkansas,305.3,305.3
Rice,303.5,303.5
W Michigan,296.0,296.0
California,294.5,294.5
Indiana,294.5,294.5
S Alabama,291.5,291.5
Oklahoma St,289.0,289.0
Alabama,288.0,288.0
Mississippi St,286.0,286.0
New Mexico St,286.0,286.0
Middle Tenn,284.0,284.0
Wake Forest,274.0,274.0
Florida Intl,271.5,271.5
Florida Atlantic,271.3,271.3
Idaho,268.5,268.5
Oregon,268.5,268.5
Stanford,265.0,265.0
Virginia,263.5,263.5
Texas A&M,260.7,260.7
Iowa St,260.5,260.5
Washington,259.0,259.0
Arizona St,258.0,258.0
Vanderbilt,256.0,256.0
Notre Dame,254.0,254.0
Arizona,249.0,249.0
Louisville,248.3,248.3
Maryland,241.0,241.0
E Michigan,239.3,239.3
Texas St,239.0,239.0
Florida,237.3,237.3
Duke,237.0,237.0
UCLA,236.7,236.7
Iowa,236.5,236.5
Houston,236.0,236.0
Louisiana,232.0,232.0
Michigan St,231.7,231.7
UTSA,231.3,231.3
Wisconsin,231.0,231.0
Rutgers,227.5,227.5
Clemson,225.5,225.5
Boise St,224.5,224.5
North Carolina,224.5,224.5
SMU,222.3,222.3
Georgia,221.0,221.0
N Illinois,220.0,220.0
Ohio,220.0,220.0
Kansas St,219.0,219.0
Florida St,217.3,217.3
N Texas,215.5,215.5
Utah St,213.5,213.5
Temple,213.3,213.3
UConn,213.0,213.0
Virginia Tech,212.5,212.5
Colorado St,212.0,212.0
Tulane,211.5,211.5
UL Monroe,206.0,206.0
Minnesota,204.7,204.7
Pittsburgh,203.5,203.5
UTEP,202.0,202.0
UCF,200.0,200.0
Texas,198.3,198.3
Fresno St,197.0,197.0
Purdue,195.5,195.5
Michigan,194.0,194.0
Miami OH,194.0,194.0
Kentucky,191.7,191.7
Syracuse,191.0,191.0
Illinois,190.0,190.0
NC State,189.0,189.0
Toledo,187.5,187.5
Nevada,182.5,182.5
Colorado,181.3,181.3
Troy,179.0,179.0
Ohio St,176.3,176.3
UNLV,176.0,176.0
Charlotte,173.0,173.0
Marshall,170.0,170.0
San Diego St,169.0,169.0
Old Dominion,167.5,167.5
Missouri,166.5,166.5
Utah,166.3,166.3
Kansas,165.0,165.0
Tennessee,165.0,165.0
Wyoming,164.0,164.0
Arkansas St,158.5,158.5
Ball St,157.5,157.5
Buffalo,155.0,155.0
South Carolina,148.7,148.7
San Jose St,144.5,144.5
Hawai'i,143.5,143.5
New Mexico,138.5,138.5
Georgia Tech,126.5,126.5
Kent St,124.5,124.5
Penn St,124.0,124.0
Auburn,118.5,118.5
Oregon St,107.0,107.0
App State,95.0,95.0
S Florida,92.5,92.5
Northwestern,87.5,87.5
Air Force,86.5,86.5
Akron,75.5,75.5
LSU,72.5,72.5
Army,69.5,69.5
Boston College,56.0,56.0
Navy,41.0,41.0
Georgia So,18.0,18.0
