team,L3,Year
Kansas St,8.4,8.4
Oklahoma,8.1,8.1
Texas A&M,8.0,8.0
Alabama,7.8,7.8
Iowa St,6.9,6.9
LSU,6.6,6.6
Texas,6.2,6.2
Florida,6.1,6.1
Baylor,6.1,6.1
USC,6.0,6.0
Oregon St,5.8,5.8
Oklahoma St,5.8,5.8
Stanford,5.6,5.6
Texas Tech,5.5,5.5
Notre Dame,5.2,5.2
West Virginia,5.1,5.1
Missouri,5.0,5.0
Arizona,4.9,4.9
Oregon,4.8,4.8
TCU,4.7,4.7
Michigan,4.2,4.2
Nebraska,3.9,3.9
Utah,3.4,3.4
South Carolina,3.4,3.4
Tennessee,3.0,3.0
Arizona St,3.0,3.0
Washington,2.9,2.9
Mississippi,2.8,2.8
Michigan St,2.7,2.7
BYU,2.6,2.6
Kansas,2.4,2.4
Georgia,2.4,2.4
California,2.3,2.3
Arkansas,2.2,2.2
Vanderbilt,2.1,2.1
Virginia Tech,1.8,1.8
Miami,1.7,1.7
UCLA,1.4,1.4
Wisconsin,1.0,1.0
Auburn,0.9,0.9
Mississippi St,0.8,0.8
Ohio St,0.8,0.8
Northwestern,0.7,0.7
Syracuse,0.3,0.3
Florida St,-0.1,-0.1
Clemson,-0.5,-0.5
Kentucky,-0.9,-0.9
Georgia Tech,-1.6,-1.6
Penn St,-1.8,-1.8
S Florida,-1.8,-1.8
Iowa,-1.8,-1.8
Utah St,-1.9,-1.9
Purdue,-2.2,-2.2
Fresno St,-2.3,-2.3
NC State,-2.5,-2.5
Boston College,-2.7,-2.7
Pittsburgh,-2.9,-2.9
Duke,-3.2,-3.2
Virginia,-3.8,-3.8
North Carolina,-3.8,-3.8
Washington St,-3.8,-3.8
Cincinnati,-3.9,-3.9
Minnesota,-4.0,-4.0
Arkansas St,-4.1,-4.1
Louisiana,-4.4,-4.4
Indiana,-4.5,-4.5
Maryland,-4.6,-4.6
Temple,-4.8,-4.8
UCF,-4.8,-4.8
Tulsa,-4.9,-4.9
Illinois,-4.9,-4.9
Rutgers,-5.0,-5.0
Louisville,-5.1,-5.1
UL Monroe,-5.5,-5.5
Ball St,-5.5,-5.5
San Jose St,-5.6,-5.6
Wake Forest,-5.6,-5.6
Boise St,-5.6,-5.6
W Kentucky,-6.3,-6.3
UConn,-6.3,-6.3
UTEP,-6.4,-6.4
SMU,-6.4,-6.4
San Diego St,-6.5,-6.5
Toledo,-6.8,-6.8
Florida Intl,-7.0,-7.0
Louisiana Tech,-7.0,-7.0
Navy,-7.0,-7.0
Southern Miss,-7.2,-7.2
N Texas,-7.3,-7.3
Troy,-7.4,-7.4
Florida Atlantic,-7.9,-7.9
Houston,-8.1,-8.1
Middle Tenn,-8.3,-8.3
Army,-8.8,-8.8
Rice,-8.8,-8.8
Tulane,-9.1,-9.1
Marshall,-9.3,-9.3
E Michigan,-9.3,-9.3
Colorado,-9.5,-9.5
Nevada,-9.5,-9.5
Texas St,-9.5,-9.5
Bowling Green,-9.9,-9.9
Wyoming,-9.9,-9.9
Kent St,-10.0,-10.0
E Carolina,-10.1,-10.1
W Michigan,-10.3,-10.3
N Illinois,-10.3,-10.3
UMass,-10.5,-10.5
UNLV,-10.6,-10.6
Buffalo,-10.7,-10.7
Memphis,-11.0,-11.0
Colorado St,-11.1,-11.1
S Alabama,-11.1,-11.1
C Michigan,-11.2,-11.2
New Mexico,-11.5,-11.5
Hawai'i,-11.6,-11.6
Miami OH,-11.6,-11.6
Air Force,-11.7,-11.7
UAB,-12.6,-12.6
Akron,-13.4,-13.4
Ohio,-13.7,-13.7
Idaho,-14.2,-14.2
New Mexico St,-15.3,-15.3
UTSA,-16.6,-16.6
