team,L3,Year
Alabama,11.7,12.1
Michigan,24.3,14.1
Ohio St,24.7,15.5
Wisconsin,23.7,15.6
LSU,21.3,16.0
Florida,29.3,16.8
App State,17.3,17.8
Clemson,14.0,18.4
Auburn,26.0,18.5
Iowa,13.3,18.5
Washington,17.0,18.8
W Michigan,27.3,19.7
Miami,16.0,19.8
Temple,18.0,19.8
Stanford,23.7,20.4
BYU,13.3,20.6
Arkansas St,17.0,20.9
Minnesota,18.3,21.6
San Diego St,32.3,21.8
Wake Forest,26.0,22.3
Troy,19.3,22.5
Army,30.7,22.5
Ohio,20.0,22.8
Colorado,33.7,22.8
Boise St,27.7,23.3
Northwestern,24.7,23.3
NC State,21.7,23.5
Virginia Tech,25.3,23.5
Louisville,35.3,23.8
Nebraska,28.3,23.9
Miami OH,20.3,24.0
Georgia,24.0,24.0
Kansas St,17.7,24.2
USC,30.0,24.2
West Virginia,23.7,24.3
Vanderbilt,30.7,24.6
Washington St,33.3,24.8
Houston,30.7,25.4
Penn St,31.7,25.4
Louisiana,16.7,25.6
Georgia Tech,20.7,25.7
Utah,27.0,25.9
South Carolina,40.7,26.1
W Kentucky,27.0,26.2
Boston College,14.7,26.3
North Carolina,27.0,26.3
Florida St,19.7,26.4
Texas A&M,32.3,26.6
Air Force,26.3,26.7
UCF,38.0,26.7
TCU,23.3,26.9
Indiana,23.3,27.2
UCLA,32.0,27.5
Toledo,35.0,27.6
S Alabama,37.0,27.6
Old Dominion,24.0,27.8
Notre Dame,28.3,27.8
Oklahoma St,17.3,28.2
Tulane,24.7,28.3
Georgia St,32.7,28.5
UConn,29.7,28.7
Cincinnati,32.7,28.7
Oklahoma,22.3,28.8
Georgia So,29.0,28.9
Michigan St,20.7,29.1
UTSA,20.0,29.2
Nevada,31.0,29.2
Kent St,36.7,29.8
Memphis,34.0,29.8
Duke,41.0,30.2
N Illinois,25.3,30.5
Tulsa,22.3,30.6
Baylor,30.0,30.8
Maryland,25.7,30.9
Mississippi St,31.3,31.0
E Michigan,25.3,31.2
Colorado St,41.0,31.2
Tennessee,35.3,31.3
Utah St,30.0,31.5
Texas,26.3,31.5
Ball St,35.3,31.5
Iowa St,27.7,31.9
Southern Miss,24.7,32.0
Navy,34.3,32.2
New Mexico,34.7,32.3
Idaho,31.0,32.5
C Michigan,33.7,32.6
S Florida,32.3,32.6
Oregon St,26.3,32.6
Arkansas,35.0,32.8
Kentucky,40.0,32.8
Buffalo,33.3,33.3
Fresno St,22.3,33.5
Virginia,39.0,33.5
N Texas,37.7,33.7
Louisiana Tech,47.3,34.3
Missouri,34.7,34.4
Akron,31.7,34.5
Illinois,39.3,34.5
San Jose St,33.3,34.6
Florida Intl,35.0,34.8
Wyoming,35.7,35.0
Mississippi,40.3,35.9
Charlotte,31.0,36.5
Rice,28.7,36.7
UTEP,34.3,37.2
Hawai'i,29.3,37.4
Pittsburgh,35.3,37.6
UMass,49.7,37.8
SMU,47.0,38.3
Marshall,36.0,38.5
E Carolina,52.7,38.7
Middle Tenn,46.3,38.8
New Mexico St,27.3,38.8
UNLV,51.0,38.9
Bowling Green,18.0,39.5
Purdue,40.0,39.5
Rutgers,39.7,39.6
Arizona,42.0,39.9
Kansas,28.7,40.2
Florida Atlantic,50.0,40.6
UL Monroe,31.7,40.7
Syracuse,52.0,41.5
Arizona St,49.7,42.3
California,37.0,42.6
Oregon,38.0,42.6
Texas St,42.0,43.3
Texas Tech,48.7,45.9
