team,L3,Year
Texas Tech,536.0,527.7
California,251.7,370.3
Washington St,338.7,358.0
E Carolina,359.7,356.3
Oklahoma,435.7,354.6
Oklahoma St,331.7,350.3
W Kentucky,369.7,348.0
Louisiana Tech,404.7,347.4
Syracuse,335.7,345.7
Middle Tenn,337.7,341.0
UCLA,388.7,336.8
Toledo,277.7,335.0
Louisville,288.7,331.6
Houston,284.7,321.0
Boise St,350.3,320.6
Mississippi,277.3,316.0
Purdue,331.7,315.2
TCU,267.7,314.0
Southern Miss,376.7,304.5
Clemson,320.7,301.0
New Mexico St,323.3,300.4
C Michigan,256.7,294.7
Indiana,248.7,289.9
Cincinnati,308.7,288.2
E Michigan,307.0,288.0
West Virginia,282.3,286.4
Missouri,189.0,283.7
Memphis,247.7,280.3
North Carolina,222.3,278.0
Troy,334.3,276.0
Baylor,257.3,275.0
Florida St,310.3,272.0
Colorado,225.0,271.9
Washington,271.3,269.8
Virginia,252.3,269.0
Marshall,283.3,265.8
Notre Dame,226.3,263.9
Arkansas,273.0,263.6
Miami,253.7,263.0
USC,326.0,263.0
Idaho,329.0,257.0
Texas,254.3,255.4
Akron,226.3,254.9
Northwestern,243.3,249.5
UConn,257.3,249.1
W Michigan,310.7,248.6
Bowling Green,325.7,247.7
Georgia St,291.3,246.7
Florida,225.3,244.7
NC State,182.0,244.5
S Alabama,210.3,243.2
SMU,228.3,243.0
Michigan St,233.7,242.5
Tulsa,282.7,242.5
Temple,273.7,242.3
Hawai'i,272.0,240.6
Iowa St,242.0,237.3
Nebraska,226.7,236.0
Virginia Tech,218.0,236.0
Arizona St,170.7,235.0
Oregon,213.0,234.8
Duke,165.7,233.0
Utah St,228.3,232.8
S Florida,216.7,231.1
Kansas,244.0,230.2
Alabama,191.0,229.6
Miami OH,183.0,229.6
N Illinois,199.0,229.4
Old Dominion,261.7,227.5
Penn St,213.7,227.1
Florida Intl,295.7,226.4
Michigan,209.7,225.9
Tennessee,254.3,224.0
Fresno St,180.3,222.7
UMass,250.7,221.3
UTSA,216.3,220.8
Ohio St,188.0,220.1
Texas A&M,203.0,220.0
UL Monroe,200.3,215.8
Texas St,211.7,211.2
South Carolina,235.3,210.6
Ball St,191.0,210.3
Wisconsin,186.0,209.0
Arizona,211.7,208.3
Ohio,207.0,207.7
Georgia,195.3,207.5
Utah,155.3,207.3
N Texas,209.0,204.7
UCF,227.7,204.0
Colorado St,222.0,202.6
BYU,163.3,202.0
Nevada,218.0,201.7
San Jose St,153.0,201.6
Louisiana,173.3,200.3
Auburn,190.3,198.1
LSU,232.0,193.3
UTEP,256.3,192.9
Mississippi St,163.3,191.6
Wyoming,159.0,190.8
Arkansas St,187.3,189.2
Charlotte,199.0,188.6
Buffalo,255.0,185.7
Florida Atlantic,159.7,183.2
App State,196.7,182.6
Pittsburgh,203.0,179.5
Kansas St,166.7,178.0
Iowa,150.0,177.9
Kentucky,143.3,177.7
Rice,213.0,175.0
Wake Forest,202.3,170.8
Stanford,175.0,161.1
Illinois,123.7,159.3
Minnesota,134.7,158.2
Air Force,162.7,154.2
Maryland,153.7,153.7
UNLV,157.7,151.6
Georgia So,176.0,150.7
Vanderbilt,122.7,146.1
San Diego St,151.3,144.7
Oregon St,111.0,142.0
Rutgers,136.3,139.0
Boston College,139.3,138.8
Kent St,96.3,131.2
Georgia Tech,132.0,127.7
Navy,140.3,122.0
Tulane,116.3,114.2
New Mexico,85.0,97.3
Army,63.7,74.3
