team,L3,Year
San Jose St,134.0,106.5
Michigan,91.3,112.2
E Michigan,124.0,117.6
Boston College,131.7,131.7
UL Monroe,135.3,135.3
Pittsburgh,137.3,137.3
Florida St,132.0,141.0
Northwestern,142.3,145.5
Duke,118.0,150.0
Ohio St,158.3,150.4
Minnesota,128.3,154.6
North Carolina,158.0,158.0
Penn St,141.3,159.4
NC State,155.7,162.8
Oregon St,164.0,164.0
West Virginia,167.3,167.3
Virginia Tech,153.0,167.8
Air Force,168.0,168.0
C Michigan,136.3,168.8
UConn,196.7,168.8
Wake Forest,153.7,170.5
Georgia Tech,179.3,178.8
Missouri,197.0,178.8
Marshall,148.7,179.0
App State,180.0,180.0
Notre Dame,173.3,182.4
Wisconsin,163.7,183.0
W Michigan,183.7,183.7
Auburn,189.3,183.8
N Illinois,136.7,184.8
UCLA,210.7,185.2
Colorado St,170.0,185.8
LSU,138.3,187.5
Louisville,206.0,188.8
Alabama,176.7,189.4
Oklahoma St,165.3,190.3
Texas A&M,213.7,192.2
Georgia,189.7,193.8
Boise St,210.0,195.0
Old Dominion,196.3,195.3
Hawai'i,214.0,199.5
Stanford,247.7,199.8
Iowa St,201.0,201.0
Wyoming,158.3,201.3
Kentucky,191.3,201.5
Troy,202.0,202.0
Oklahoma,241.7,203.3
E Carolina,203.7,204.0
Florida,183.3,204.8
Navy,205.7,205.7
Middle Tenn,172.3,207.3
Illinois,217.3,209.5
Ball St,205.3,212.3
BYU,156.0,216.8
Kent St,220.0,217.0
S Alabama,189.0,217.5
South Carolina,223.3,218.8
Iowa,211.3,220.3
Army,203.7,220.3
Washington,221.7,221.7
Mississippi St,193.7,223.0
Clemson,223.0,223.0
Ohio,200.3,224.5
UMass,243.3,224.5
Mississippi,251.0,226.5
Fresno St,171.7,226.8
Colorado,236.0,227.5
Florida Atlantic,164.7,229.5
Buffalo,266.3,231.8
Charlotte,213.0,234.5
UNLV,192.7,234.5
Arkansas St,207.3,236.5
Utah,225.0,238.5
Vanderbilt,249.3,239.3
Akron,177.3,242.8
USC,263.7,246.0
Michigan St,190.0,248.8
San Diego St,225.0,249.0
Oregon,268.7,249.5
Cincinnati,307.0,250.5
Utah St,250.7,250.7
Miami,251.3,251.3
Purdue,258.0,252.0
UTSA,265.0,253.4
Arizona St,256.7,254.3
S Florida,255.0,255.0
Maryland,179.0,257.0
UCF,256.7,257.5
Arkansas,301.7,257.6
Arizona,233.0,257.8
TCU,281.3,260.3
Nevada,258.0,260.8
Louisiana,261.7,261.7
Idaho,256.0,263.0
Temple,317.0,263.5
W Kentucky,253.3,266.8
Florida Intl,274.3,268.0
New Mexico St,230.0,268.0
California,301.7,269.5
Louisiana Tech,213.3,270.3
Georgia So,247.7,275.5
New Mexico,263.7,278.0
Southern Miss,293.0,279.0
Kansas,280.0,280.0
Tennessee,229.7,280.5
Miami OH,287.7,281.5
Tulane,282.7,282.7
Baylor,282.7,282.7
Toledo,244.3,286.3
N Texas,325.3,286.8
Bowling Green,361.0,294.6
Texas,312.0,296.6
Washington St,296.7,296.7
Tulsa,308.7,297.3
Rutgers,299.0,299.0
Texas Tech,337.0,299.5
Rice,364.3,305.3
Virginia,305.3,305.3
Georgia St,305.7,305.7
UTEP,309.3,309.0
SMU,277.0,313.5
Kansas St,315.7,315.7
Houston,317.7,317.7
Indiana,331.0,319.0
Syracuse,320.0,320.0
Texas St,342.0,342.0
Nebraska,359.0,353.8
Memphis,420.7,356.8
