team,L3,Year
New Mexico,362.0,350.1
Auburn,373.7,299.8
Army,228.0,293.3
San Diego St,329.7,286.9
Navy,361.3,281.3
S Florida,297.7,280.9
Baylor,259.0,279.0
Air Force,321.7,276.9
Tulsa,344.7,269.1
Ohio St,204.7,268.6
Alabama,313.7,262.6
Louisville,173.3,261.6
Michigan,245.0,251.7
Texas,268.0,248.6
Georgia Tech,313.3,243.9
Ball St,303.3,239.8
Pittsburgh,173.0,237.3
Washington,235.0,233.3
W Michigan,242.3,231.1
UNLV,216.0,230.8
Texas A&M,154.7,229.1
Tulane,287.3,228.4
N Illinois,257.3,227.9
Oregon,174.0,227.3
Mississippi St,269.7,224.5
Wyoming,295.0,224.5
Utah,282.7,223.8
Maryland,198.0,222.4
West Virginia,236.0,222.0
Georgia So,195.3,220.8
App State,249.7,220.6
Kentucky,275.0,219.6
Oklahoma,241.7,215.7
Kansas St,277.3,215.1
USC,329.3,210.9
Toledo,184.0,210.1
LSU,176.0,209.9
Arizona,176.3,208.5
Colorado,227.7,201.3
Minnesota,216.3,200.1
Charlotte,242.0,194.9
Ohio,211.0,194.2
BYU,162.7,193.9
Florida St,116.3,193.6
Colorado St,223.7,193.3
TCU,251.7,192.6
Virginia Tech,202.7,191.8
Nebraska,129.3,190.1
Penn St,260.3,188.2
Temple,271.0,185.7
Oregon St,159.0,182.4
Missouri,222.7,181.9
Old Dominion,153.3,181.6
Louisiana Tech,224.0,181.3
Kent St,184.7,180.7
Wisconsin,193.3,180.4
Georgia,103.7,179.8
UTSA,241.3,176.4
Boise St,195.3,176.0
Florida Atlantic,247.3,175.3
Stanford,231.7,174.2
Middle Tenn,193.3,173.0
Troy,172.0,172.4
Indiana,215.0,170.7
Iowa,159.3,167.4
Louisiana,160.0,165.6
Tennessee,150.0,165.4
UCF,90.0,164.9
Michigan St,220.7,163.5
California,184.3,163.0
Hawai'i,82.7,162.4
Memphis,139.0,162.1
Southern Miss,116.3,161.9
Rice,142.0,161.5
Nevada,117.7,161.5
Clemson,151.3,161.4
W Kentucky,246.3,157.4
UL Monroe,156.7,155.8
Houston,162.7,154.9
Buffalo,206.0,153.9
UTEP,143.3,153.0
Duke,197.0,150.5
Florida,133.0,150.4
North Carolina,207.7,150.4
Iowa St,127.3,150.3
Notre Dame,149.3,149.4
Arkansas St,138.3,148.0
Illinois,110.0,147.8
SMU,138.3,147.8
Mississippi,136.0,146.8
Wake Forest,139.0,146.8
Arkansas,149.3,144.1
Florida Intl,126.0,142.7
Arizona St,102.0,141.3
Oklahoma St,165.0,141.1
Boston College,149.3,139.8
Bowling Green,104.7,137.3
New Mexico St,137.7,136.3
Rutgers,148.7,133.6
NC State,70.0,133.5
Vanderbilt,107.7,133.1
Northwestern,103.3,132.9
Miami OH,222.0,132.6
Akron,133.7,129.2
Syracuse,120.0,128.3
San Jose St,138.7,125.8
Utah St,130.0,125.1
Miami,79.3,124.5
Idaho,129.7,124.0
E Michigan,87.7,123.6
Washington St,79.7,122.9
N Texas,145.3,122.3
South Carolina,175.3,120.0
Virginia,99.7,118.3
E Carolina,131.7,118.0
Cincinnati,109.3,117.1
S Alabama,178.7,115.9
C Michigan,84.0,114.6
UConn,117.0,114.4
Texas Tech,124.7,101.5
Kansas,134.3,100.1
Fresno St,76.0,98.2
UMass,105.7,98.2
Marshall,74.7,88.6
Georgia St,86.0,84.9
Purdue,31.7,81.5
UCLA,38.0,78.8
Texas St,72.3,71.1
