team,L3,Year
Alabama,59.7,66.6
San Diego St,62.0,87.9
Troy,75.3,98.4
Wisconsin,91.3,101.2
Houston,104.0,101.6
App State,47.3,105.6
Louisville,51.7,106.0
Ohio,130.0,106.4
Michigan,124.0,107.4
W Kentucky,97.7,110.6
Boston College,113.3,113.8
NC State,131.3,114.1
Georgia,116.0,117.4
LSU,134.7,117.9
Air Force,85.3,118.0
Pittsburgh,138.0,118.9
Minnesota,87.3,119.3
Florida,169.7,120.3
Washington St,148.7,120.4
Kansas St,155.7,122.4
Miami OH,46.7,122.4
Oklahoma,99.7,123.6
Ohio St,130.3,124.1
Arizona St,174.0,125.3
Auburn,83.3,125.9
Louisiana Tech,100.7,126.8
Louisiana,135.7,126.9
BYU,129.3,127.0
Colorado,56.0,127.5
Utah,147.3,129.6
Virginia Tech,149.7,130.3
New Mexico,116.0,134.0
Army,191.3,135.5
Wake Forest,155.3,140.3
Stanford,174.3,141.9
West Virginia,129.0,143.0
Clemson,132.0,143.4
Charlotte,73.7,144.5
UConn,145.0,144.9
Wyoming,134.0,146.5
Temple,107.7,147.4
Nebraska,162.3,148.2
Mississippi St,175.0,149.5
TCU,143.3,150.8
USC,142.7,152.3
Toledo,154.0,152.8
Florida St,122.0,154.0
Kent St,130.7,154.1
Northwestern,160.7,154.6
W Michigan,190.0,156.0
Boise St,189.0,157.9
UCF,203.0,160.5
Washington,163.3,162.1
Miami,176.3,162.3
Old Dominion,151.3,163.8
Indiana,161.7,165.0
Penn St,81.3,166.3
E Michigan,172.3,168.6
Iowa,191.0,168.8
UCLA,199.7,169.8
UTSA,140.3,172.1
Virginia,183.7,172.9
C Michigan,195.3,173.3
UNLV,197.0,174.4
Michigan St,201.0,175.9
Vanderbilt,201.3,175.9
Ball St,172.0,176.1
Idaho,104.7,176.3
Tulane,204.7,176.4
Notre Dame,171.3,177.9
Georgia Tech,234.7,179.0
Cincinnati,234.3,183.1
Navy,219.0,183.6
Tulsa,184.0,184.0
Colorado St,159.3,187.5
SMU,149.7,187.9
Southern Miss,182.0,190.8
Arkansas St,109.7,190.9
Texas,251.0,194.2
Duke,278.7,194.9
Georgia So,225.7,195.3
South Carolina,147.0,197.4
Middle Tenn,276.0,202.0
E Carolina,198.7,202.3
Kentucky,217.7,202.3
Florida Intl,180.0,202.4
Utah St,260.3,202.5
Arkansas,235.0,203.9
UMass,197.0,204.6
Memphis,303.0,204.9
S Alabama,166.0,207.3
N Illinois,151.7,208.3
N Texas,234.7,210.1
Tennessee,316.3,211.8
Georgia St,134.3,214.6
Oklahoma St,252.7,216.9
Illinois,205.3,217.1
Texas A&M,273.7,218.1
North Carolina,194.3,218.4
Syracuse,193.0,218.6
Arizona,232.3,220.6
Iowa St,201.7,223.3
UTEP,222.3,224.9
Baylor,257.0,228.3
Rice,254.0,228.6
Marshall,209.0,228.8
S Florida,237.0,230.4
Kansas,279.3,231.4
Florida Atlantic,177.7,232.9
Bowling Green,241.0,234.4
Mississippi,295.3,241.3
New Mexico St,218.7,244.9
San Jose St,269.3,244.9
Maryland,319.0,245.6
Oregon St,240.3,248.0
Texas St,279.0,250.3
Akron,308.0,251.3
Missouri,283.7,254.9
Oregon,240.0,257.4
Purdue,216.7,257.5
Texas Tech,298.3,258.3
Rutgers,206.0,260.8
Hawai'i,307.3,264.2
Nevada,304.3,268.5
UL Monroe,267.7,271.6
Buffalo,198.7,272.9
California,292.3,286.7
Fresno St,264.0,292.0
