team,L3,Year
Oklahoma,62.7,53.8
Tulsa,39.3,46.2
Texas,43.0,43.9
Florida,44.0,43.1
Texas Tech,37.3,43.0
Missouri,36.7,42.4
Oregon,51.7,41.9
Rice,43.0,41.6
Oklahoma St,30.3,40.2
Houston,51.3,39.9
Penn St,35.3,37.8
USC,37.0,37.5
Utah,41.3,37.5
Nevada,36.7,36.8
Boise St,39.3,36.7
Arizona,26.3,36.6
Nebraska,47.0,36.2
Ball St,33.3,35.7
BYU,27.7,33.7
Louisiana,24.7,33.1
UTEP,31.3,32.9
Oregon St,30.3,32.8
California,36.3,32.6
Kansas,27.3,32.2
Kansas St,30.0,31.8
Alabama,29.3,31.2
Buffalo,34.3,31.1
Georgia,33.7,30.9
TCU,23.7,30.8
Southern Miss,26.3,30.6
Mississippi,45.0,30.5
Troy,36.7,30.0
Akron,29.3,30.0
Fresno St,23.0,29.6
C Michigan,32.3,29.4
LSU,27.7,29.4
Pittsburgh,24.7,29.3
Florida St,31.3,29.0
W Michigan,24.0,28.8
Iowa,33.7,28.8
Rutgers,47.3,28.2
Bowling Green,33.3,27.7
North Carolina,22.7,27.1
Illinois,15.7,27.0
Memphis,26.7,26.8
Ohio St,39.0,26.8
Wisconsin,34.3,26.8
Georgia Tech,31.0,26.3
Stanford,22.3,26.3
Cincinnati,29.0,26.3
Michigan St,21.3,26.2
Navy,23.0,26.0
Baylor,30.0,25.9
Kent St,26.3,25.8
UNLV,23.3,25.6
Air Force,24.0,25.4
Colorado St,30.3,25.3
S Florida,21.7,25.3
Florida Atlantic,31.7,25.1
Texas A&M,19.3,25.0
Miami,22.7,25.0
Notre Dame,25.0,24.7
Florida Intl,34.7,24.7
Boston College,21.3,24.2
Utah St,33.0,24.0
Hawai'i,23.0,23.8
E Carolina,32.3,23.8
Northwestern,19.3,23.7
Iowa St,24.7,23.6
Temple,40.0,23.4
E Michigan,39.3,23.4
Louisiana Tech,27.7,23.3
Purdue,28.7,23.1
Middle Tenn,33.7,22.8
UConn,20.7,22.8
West Virginia,19.7,22.6
NC State,33.3,22.5
UL Monroe,17.3,22.5
Toledo,23.0,22.4
Minnesota,12.7,22.4
Louisville,18.3,22.3
Arizona St,25.0,22.2
N Illinois,17.3,22.2
Virginia Tech,20.3,22.1
Arkansas St,23.3,21.9
Ohio,31.0,21.6
South Carolina,18.0,21.5
Arkansas,26.7,21.4
New Mexico,12.0,21.1
Kentucky,24.0,21.0
Wake Forest,24.3,21.0
UAB,23.0,20.7
Clemson,25.0,20.7
Maryland,13.7,20.6
Michigan,16.7,20.3
New Mexico St,16.7,20.1
N Texas,18.0,20.0
Vanderbilt,17.0,19.4
Colorado,25.3,19.2
San Jose St,9.0,19.2
Marshall,19.7,19.2
Duke,10.0,19.1
SMU,16.0,19.0
San Diego St,22.7,18.5
Indiana,12.3,18.3
UCLA,14.3,17.7
Idaho,17.0,17.5
Tennessee,18.3,17.3
Syracuse,16.0,17.0
Tulane,12.3,16.7
Miami OH,18.7,16.6
UCF,19.3,16.5
Virginia,11.3,16.1
Auburn,6.7,15.5
Army,11.3,15.2
Mississippi St,12.7,13.5
Washington,9.0,13.3
Wyoming,15.7,12.4
W Kentucky,6.7,12.3
Washington St,8.7,9.8
