team,L3,Year
Boise St,377.0,377.0
Alabama,334.0,334.0
Coastal Car,310.0,310.0
Ohio,256.0,256.0
Maryland,248.0,248.0
Arizona St,241.0,241.0
Indiana,234.0,234.0
Penn St,227.0,227.0
Nebraska,223.0,223.0
Oklahoma,217.0,217.0
J Madison,213.0,213.0
New Mexico,211.0,211.0
Georgia Tech,207.5,207.5
Arizona,205.0,205.0
UNLV,198.0,198.0
Notre Dame,198.0,198.0
Wisconsin,196.0,196.0
Texas,192.0,192.0
Troy,191.0,191.0
Pittsburgh,191.0,191.0
Nevada,183.0,183.0
Vanderbilt,181.0,181.0
Michigan St,179.0,179.0
Sam Houston,178.0,178.0
South Carolina,174.0,174.0
Ohio St,170.0,170.0
Georgia,169.0,169.0
UMass,152.0,152.0
Northwestern,151.0,151.0
S Alabama,150.0,150.0
Georgia St,150.0,150.0
Kentucky,148.0,148.0
Michigan,148.0,148.0
North Carolina,147.0,147.0
Texas A&M,146.0,146.0
Miami,144.0,144.0
Jacksonville St,141.0,141.0
Georgia So,139.0,139.0
Florida,139.0,139.0
E Michigan,134.0,134.0
Charlotte,134.0,134.0
Florida Atlantic,132.0,132.0
Syracuse,126.0,126.0
Stanford,124.0,124.0
W Michigan,120.0,120.0
TCU,119.0,119.0
Colorado St,118.0,118.0
LSU,117.0,117.0
Old Dominion,108.0,108.0
N Texas,104.0,104.0
West Virginia,104.0,104.0
SMU,100.0,100.0
Florida St,98.0,98.0
UConn,88.0,88.0
Minnesota,78.0,78.0
UTSA,77.0,77.0
Virginia Tech,75.0,75.0
UCLA,71.0,71.0
Temple,69.0,69.0
USC,69.0,69.0
Kennesaw St,67.0,67.0
UTEP,56.0,56.0
Florida Intl,53.0,53.0
Hawai'i,51.0,51.0
Houston,50.0,50.0
Rice,47.0,47.0
Akron,47.0,47.0
Clemson,46.0,46.0
W Kentucky,42.0,42.0
Miami OH,41.0,41.0
Wyoming,40.0,40.0
Kent St,33.0,33.0
Fresno St,9.0,9.0
Southern Miss,5.0,5.0
