team,L3,Year
Washington St,387.3,388.1
Ohio St,294.7,359.5
Texas Tech,323.3,356.5
Mississippi,403.0,352.6
West Virginia,360.3,340.4
NC State,322.7,333.6
Alabama,261.7,323.7
Oklahoma St,380.0,320.3
Purdue,288.0,318.5
Oklahoma,327.0,315.4
Hawai'i,320.3,313.7
E Carolina,350.3,312.2
Old Dominion,320.3,308.2
Boise St,235.0,305.5
Colorado St,275.3,302.9
N Texas,292.0,302.1
UMass,336.7,298.7
Houston,229.0,296.9
Stanford,340.7,294.4
Fresno St,274.7,283.0
Utah St,284.7,281.2
Baylor,226.7,276.7
Florida St,319.7,275.5
UCF,260.0,273.6
Liberty,166.7,273.0
Clemson,238.3,271.8
Nevada,317.7,270.9
Southern Miss,173.3,269.3
Oregon,280.7,267.2
Texas,297.3,266.8
Colorado,242.3,264.5
Temple,311.0,264.1
Missouri,253.3,263.8
Arkansas St,293.7,261.1
Texas A&M,216.0,260.2
Notre Dame,255.0,257.7
Virginia Tech,245.7,254.3
Syracuse,154.7,253.5
SMU,312.7,253.2
South Carolina,251.3,250.7
Indiana,223.3,249.9
Northwestern,164.3,248.5
New Mexico St,278.0,247.3
Nebraska,233.7,246.4
Ball St,262.3,246.0
Bowling Green,183.7,245.9
San Jose St,229.0,245.9
Arizona,281.0,242.3
UL Monroe,310.3,242.3
Oregon St,255.3,241.9
Memphis,263.3,241.5
S Florida,212.0,240.4
Arizona St,222.0,239.2
USC,231.3,239.0
Florida Intl,277.3,237.7
Duke,221.0,235.8
Florida Atlantic,237.3,235.6
W Michigan,215.3,235.5
North Carolina,233.3,234.0
Iowa St,217.0,232.1
Wake Forest,259.3,231.0
E Michigan,181.7,230.2
Marshall,261.0,230.0
Louisville,199.3,229.0
Middle Tenn,291.0,229.0
W Kentucky,237.3,228.3
Buffalo,199.3,227.8
TCU,199.3,226.9
Georgia,200.3,226.6
Michigan St,151.0,225.4
Iowa,247.0,224.1
Minnesota,202.3,223.5
Auburn,207.3,222.3
Vanderbilt,210.7,221.8
Louisiana Tech,218.3,221.3
Kent St,184.7,217.8
Miami OH,206.3,217.1
UCLA,266.0,217.0
Washington,193.7,216.9
Louisiana,179.0,216.5
LSU,250.3,214.4
Ohio,178.7,213.7
Toledo,241.3,212.9
Georgia St,159.0,212.4
Troy,236.7,212.4
Penn St,153.7,212.3
Utah,210.0,212.2
Michigan,218.0,210.5
Virginia,215.3,209.3
Boston College,192.7,208.7
BYU,217.3,206.1
S Alabama,158.7,202.6
App State,223.3,201.7
UAB,254.0,199.6
Tennessee,180.7,199.4
UTEP,256.7,196.7
Kansas,197.7,195.4
Cincinnati,170.0,191.5
Florida,158.7,190.2
Rice,213.3,189.9
California,141.0,185.6
San Diego St,245.7,185.0
Miami,149.0,182.0
Arkansas,196.7,181.3
Texas St,204.0,181.2
Akron,167.7,179.9
Charlotte,159.0,178.8
Tulane,193.3,175.4
UConn,210.0,172.8
New Mexico,110.0,172.7
UNLV,143.0,168.9
Wisconsin,140.7,166.7
Tulsa,171.3,165.8
Coastal Car,128.7,163.4
Kansas St,167.0,161.0
Mississippi St,185.3,159.8
Illinois,141.3,156.9
Pittsburgh,179.7,154.1
UTSA,147.3,149.9
Air Force,131.7,146.6
Kentucky,177.3,143.4
N Illinois,158.7,140.0
C Michigan,108.0,139.9
Maryland,153.0,137.3
Rutgers,122.0,134.3
Wyoming,143.0,131.1
Army,56.7,86.1
Georgia So,100.3,86.0
Georgia Tech,71.3,81.7
Navy,20.7,51.7
