team,L3,Year
Washington,472.0,472.0
Colorado,453.0,453.0
USC,395.7,395.7
UAB,385.0,385.0
Fresno St,371.0,371.0
Oregon,359.0,359.0
Washington St,358.5,358.5
South Carolina,353.0,353.0
Hawai'i,353.0,353.0
LSU,347.0,347.0
Georgia So,344.0,344.0
Syracuse,343.0,343.0
Arizona,340.0,340.0
W Kentucky,336.0,336.0
Florida,333.0,333.0
Penn St,332.0,332.0
Texas,324.5,324.5
Colorado St,320.0,320.0
Baylor,317.0,317.0
Georgia Tech,313.0,313.0
Nevada,311.0,311.0
Texas Tech,310.0,310.0
Miami,308.5,308.5
Texas A&M,306.5,306.5
Florida St,303.5,303.5
UCF,303.0,303.0
Oklahoma,299.0,299.0
Michigan,296.5,296.5
Louisiana Tech,287.0,287.0
Maryland,287.0,287.0
Georgia,287.0,287.0
Vanderbilt,286.0,286.0
Louisiana,285.0,285.0
UCLA,280.0,280.0
TCU,279.0,279.0
Michigan St,279.0,279.0
Coastal Car,278.5,278.5
Kansas,277.0,277.0
Oregon St,276.0,276.0
App State,275.0,275.0
Rice,275.0,275.0
Mississippi,274.0,274.0
Notre Dame,269.5,269.5
Virginia Tech,267.0,267.0
Tulane,262.5,262.5
Marshall,261.0,261.0
Temple,261.0,261.0
Texas St,254.5,254.5
Purdue,251.0,251.0
Kansas St,250.0,250.0
SMU,249.0,249.0
Louisville,247.0,247.0
Houston,246.5,246.5
Virginia,241.5,241.5
Kentucky,241.0,241.0
Alabama,240.5,240.5
N Texas,240.5,240.5
Ohio,240.5,240.5
Memphis,239.0,239.0
North Carolina,238.5,238.5
Boise St,237.5,237.5
Ohio St,237.0,237.0
California,236.0,236.0
Wisconsin,233.5,233.5
Miami OH,233.0,233.0
Toledo,230.0,230.0
J Madison,228.0,228.0
W Michigan,221.0,221.0
Troy,216.0,216.0
Utah St,213.0,213.0
Tennessee,212.0,212.0
UTSA,211.5,211.5
UTEP,211.5,211.5
San Jose St,210.5,210.5
Liberty,209.5,209.5
Clemson,209.0,209.0
New Mexico St,208.5,208.5
NC State,207.5,207.5
Illinois,206.5,206.5
Akron,205.0,205.0
Missouri,204.0,204.0
Iowa St,203.0,203.0
UMass,199.0,199.0
Northwestern,198.0,198.0
Wake Forest,196.0,196.0
UConn,194.5,194.5
Stanford,194.0,194.0
Buffalo,194.0,194.0
Oklahoma St,191.0,191.0
S Alabama,190.0,190.0
Charlotte,189.0,189.0
Ball St,185.0,185.0
Rutgers,180.5,180.5
San Diego St,180.0,180.0
Florida Atlantic,180.0,180.0
Pittsburgh,179.0,179.0
Duke,175.0,175.0
Middle Tenn,173.5,173.5
N Illinois,172.0,172.0
Old Dominion,170.5,170.5
UNLV,168.0,168.0
Boston College,168.0,168.0
Arizona St,167.0,167.0
S Florida,166.0,166.0
Arkansas St,163.0,163.0
Mississippi St,162.0,162.0
West Virginia,162.0,162.0
Iowa,159.5,159.5
Kent St,159.5,159.5
Utah,159.0,159.0
Minnesota,156.5,156.5
Cincinnati,155.0,155.0
Southern Miss,154.0,154.0
Tulsa,150.0,150.0
Wyoming,149.0,149.0
Auburn,148.5,148.5
Florida Intl,147.5,147.5
BYU,145.0,145.0
Georgia St,144.0,144.0
Jacksonville St,137.0,137.0
Bowling Green,137.0,137.0
Arkansas,136.0,136.0
New Mexico,131.0,131.0
E Carolina,127.5,127.5
Nebraska,116.5,116.5
Army,107.0,107.0
C Michigan,96.0,96.0
Sam Houston,95.5,95.5
UL Monroe,92.0,92.0
Indiana,82.0,82.0
E Michigan,71.0,71.0
Navy,43.0,43.0
Air Force,14.0,14.0
