team,L3,Year
Wyoming,110.0,101.0
LSU,115.3,102.3
Oregon St,116.5,116.5
Tulsa,125.0,125.0
South Carolina,125.3,125.3
Texas A&M,127.3,127.3
Wisconsin,131.7,131.7
Army,145.0,133.0
Missouri,134.3,134.3
Kansas St,135.3,135.3
Kent St,132.0,135.5
Bowling Green,141.3,137.0
Northwestern,139.7,139.7
Rutgers,139.7,139.7
Virginia Tech,139.7,139.7
Colorado St,140.5,140.5
North Carolina,144.0,144.0
UConn,151.0,151.0
Georgia,151.3,151.3
San Diego St,152.3,152.3
Auburn,154.0,153.0
Utah,155.0,155.0
Clemson,136.7,156.5
Buffalo,174.3,156.5
USC,156.7,156.7
Maryland,160.0,160.0
Florida Intl,191.3,164.3
Stanford,140.3,164.3
Arkansas St,164.3,164.3
Memphis,166.5,166.5
Ohio St,158.7,167.0
Illinois,167.3,167.3
UCLA,168.7,168.7
Alabama,108.3,168.8
Akron,161.0,172.3
Virginia,138.3,174.5
Arizona St,175.3,175.3
Nevada,194.0,176.5
Tennessee,145.3,177.0
Indiana,177.7,177.7
E Carolina,237.0,179.3
Georgia Tech,181.0,181.0
Notre Dame,195.0,181.3
Florida St,197.7,181.3
Texas Tech,182.3,182.3
Oregon,182.7,182.7
Miami OH,209.0,183.3
Rice,166.7,183.3
Iowa,185.3,185.3
Oklahoma St,185.7,185.7
UAB,173.3,186.8
Middle Tenn,187.0,187.0
Florida,191.0,187.3
Vanderbilt,188.7,188.7
Wake Forest,237.7,189.5
Arkansas,160.3,190.3
Oklahoma,198.7,191.3
Fresno St,191.3,191.3
Toledo,191.7,191.7
Pittsburgh,192.7,192.7
Florida Atlantic,201.0,194.0
Nebraska,195.7,195.7
Minnesota,213.0,197.3
Penn St,198.0,198.0
Michigan,221.7,198.5
NC State,199.0,199.0
W Michigan,182.3,199.8
San Jose St,200.5,200.5
Ohio,200.7,200.7
Houston,200.7,200.7
N Texas,202.3,201.3
Mississippi,195.3,202.8
UL Monroe,207.5,207.5
Washington St,214.3,208.5
Texas,250.3,209.5
Syracuse,243.7,212.3
Temple,222.7,214.0
Louisville,210.3,217.3
Washington,182.3,217.5
West Virginia,218.3,218.3
Baylor,218.7,218.7
Mississippi St,230.3,221.0
BYU,233.0,221.3
Southern Miss,222.5,222.5
Marshall,229.0,229.0
Arizona,232.7,232.7
SMU,233.7,233.7
E Michigan,236.0,234.5
Miami,234.5,234.5
Kansas,236.3,236.3
Colorado,237.0,237.0
California,239.3,239.3
Utah St,241.0,240.5
Idaho,241.3,241.3
S Florida,243.3,243.3
Cincinnati,244.3,244.3
TCU,245.0,245.0
Michigan St,275.3,245.3
Kentucky,245.7,245.7
C Michigan,222.0,247.3
UTEP,249.0,249.0
Air Force,251.0,251.0
Hawai'i,252.7,252.7
Boise St,257.0,257.0
Troy,265.7,265.7
Duke,275.5,275.5
Iowa St,246.0,276.3
Tulane,276.7,276.7
Navy,279.3,279.3
Ball St,283.7,283.7
Louisiana,285.0,285.0
UNLV,286.0,286.0
New Mexico,294.0,294.0
N Illinois,299.0,299.0
Boston College,319.3,300.3
Purdue,301.3,301.3
New Mexico St,317.0,317.0
Louisiana Tech,334.0,334.0
UCF,383.0,383.0
