team,L3,Year
Oregon,369.0,369.0
Auburn,367.0,367.0
UAB,345.0,345.0
Kansas St,315.0,315.0
Army,312.0,312.0
Michigan St,299.0,299.0
Oklahoma St,293.0,293.0
Michigan,289.0,289.0
Nebraska,289.0,289.0
E Michigan,286.0,286.0
Minnesota,285.0,285.0
Ohio St,281.0,281.0
Wisconsin,278.0,278.0
TCU,278.0,278.0
Alabama,261.0,261.0
USC,246.0,246.0
Clemson,246.0,246.0
Kentucky,232.0,232.0
South Carolina,224.0,224.0
Troy,207.0,207.0
Syracuse,204.0,204.0
Illinois,200.0,200.0
Mississippi St,199.0,199.0
Oklahoma,199.0,199.0
Texas,197.0,197.0
UCLA,193.0,193.0
N Texas,193.0,193.0
Vanderbilt,192.0,192.0
Louisville,190.0,190.0
Georgia,184.0,184.0
W Kentucky,181.0,181.0
Tulsa,180.0,180.0
LSU,162.0,162.0
Notre Dame,157.0,157.0
N Illinois,156.0,156.0
E Carolina,155.0,155.0
Florida,154.0,154.0
Hawai'i,148.0,148.0
BYU,148.0,148.0
Middle Tenn,146.0,146.0
Iowa St,145.0,145.0
Northwestern,145.0,145.0
UConn,138.0,138.0
Washington,128.0,128.0
Utah,122.0,122.0
Colorado,115.0,115.0
Washington St,112.0,112.0
UNLV,112.0,112.0
SMU,109.0,109.0
Bowling Green,108.0,108.0
Arizona,107.0,107.0
Purdue,102.0,102.0
Missouri,98.0,98.0
Florida Atlantic,93.0,93.0
W Michigan,89.0,89.0
San Jose St,89.0,89.0
Rice,88.0,88.0
Pittsburgh,82.0,82.0
Toledo,82.0,82.0
Utah St,80.0,80.0
Texas Tech,78.0,78.0
Oregon St,73.0,73.0
Southern Miss,67.0,67.0
Akron,55.0,55.0
New Mexico,53.0,53.0
Fresno St,52.0,52.0
Colorado St,49.0,49.0
Marshall,44.0,44.0
Arkansas St,43.0,43.0
Memphis,41.0,41.0
North Carolina,39.0,39.0
Cincinnati,25.0,25.0
Louisiana,16.0,16.0
Miami OH,4.0,4.0
