team,L3,Year
Clemson,40.3,42.3
Hawai'i,52.7,41.8
Boise St,45.7,39.0
West Virginia,40.0,39.0
Louisville,31.7,38.7
Texas,37.7,37.9
BYU,43.3,36.1
LSU,32.3,35.9
California,32.3,35.3
Oklahoma St,34.0,35.0
Ohio St,39.0,34.9
Oregon,25.7,34.0
Texas A&M,26.7,33.0
Tennessee,36.0,32.4
Wisconsin,37.7,32.4
Nebraska,23.0,31.9
Pittsburgh,27.7,31.7
Oklahoma,22.7,31.6
Missouri,32.7,31.1
Houston,29.7,30.3
USC,27.3,30.0
Michigan,22.7,29.8
Ball St,29.7,29.4
Michigan St,20.3,29.4
Florida St,30.0,28.9
Notre Dame,28.7,28.9
New Mexico St,26.0,28.8
UTEP,25.0,28.7
Minnesota,17.7,28.1
Arizona St,24.0,27.7
Virginia Tech,22.0,27.7
Florida,22.7,27.3
N Illinois,28.3,27.3
Auburn,25.0,27.3
Tulsa,28.7,27.0
C Michigan,30.3,27.0
Nevada,29.3,26.7
W Michigan,25.7,26.6
Kansas,28.3,26.0
Boston College,20.3,26.0
Rice,32.7,25.8
Rutgers,25.3,25.7
Navy,21.7,25.5
Texas Tech,23.0,25.1
Purdue,17.0,25.0
Kent St,35.0,24.7
San Jose St,19.7,24.6
UCLA,21.3,24.4
Washington St,16.7,24.4
SMU,24.3,24.3
Iowa,27.0,24.1
Arkansas,29.7,24.0
New Mexico,27.7,23.9
Utah,22.0,23.6
Georgia Tech,24.0,23.5
Washington,20.3,23.4
Wyoming,23.0,23.4
Maryland,25.7,23.2
Georgia,27.3,23.1
Air Force,17.7,23.0
Alabama,23.0,23.0
Baylor,33.7,22.9
E Carolina,26.3,22.7
Indiana,22.7,22.1
Penn St,21.3,22.0
South Carolina,24.0,22.0
S Florida,27.0,21.9
Fresno St,18.3,21.4
Kentucky,20.7,21.3
Wake Forest,23.0,21.2
Syracuse,13.7,21.1
Idaho,26.0,20.9
Ohio,29.7,20.9
Tulane,23.7,20.7
Bowling Green,15.0,20.5
Akron,17.7,20.4
Iowa St,16.3,20.1
Toledo,15.7,20.0
NC State,22.3,19.7
Memphis,22.0,19.7
UAB,30.7,19.6
Oregon St,16.7,19.2
Buffalo,21.0,18.9
Kansas St,18.3,18.9
Miami,27.3,18.8
Virginia,23.3,18.8
Miami OH,25.3,18.5
Colorado St,16.3,18.0
Vanderbilt,15.7,18.0
Arkansas St,21.7,18.0
Southern Miss,14.3,17.7
Middle Tenn,29.0,17.3
Northwestern,19.0,17.1
Cincinnati,20.0,17.0
TCU,18.3,16.8
Louisiana Tech,25.3,16.7
E Michigan,17.3,16.4
Marshall,24.7,16.3
Illinois,20.3,16.0
Army,12.7,16.0
Louisiana,23.3,16.0
UConn,16.0,15.3
UL Monroe,15.3,15.2
UCF,19.7,15.0
Colorado,21.3,14.7
Mississippi St,18.3,14.3
San Diego St,15.3,13.3
Florida Intl,9.3,13.1
Mississippi,14.3,13.0
Troy,9.0,12.8
UNLV,16.7,12.7
N Texas,11.7,11.7
Utah St,20.7,11.3
Duke,17.7,11.0
Stanford,6.7,10.4
North Carolina,9.0,10.0
Arizona,12.3,9.9
Temple,15.7,8.9
Florida Atlantic,9.0,6.8
