team,L3,Year
Maryland,63.0,63.0
Baylor,63.0,63.0
Washington St,58.0,58.0
App State,56.0,56.0
Wisconsin,55.0,55.0
Alabama,52.0,52.0
Oklahoma St,52.0,52.0
Kansas St,52.0,52.0
LSU,50.0,50.0
Oklahoma,49.0,49.0
Oregon,49.0,49.0
UCF,48.0,48.0
Penn St,45.0,45.0
UL Monroe,44.0,44.0
Ohio St,43.5,43.5
SMU,43.0,43.0
Colorado,43.0,43.0
Texas,41.5,41.5
Charlotte,41.0,41.0
Wake Forest,39.5,39.5
Michigan St,39.5,39.5
Minnesota,38.0,38.0
Kentucky,38.0,38.0
USC,38.0,38.0
Texas Tech,38.0,38.0
Mississippi St,38.0,38.0
Hawai'i,38.0,38.0
Clemson,38.0,38.0
Georgia St,38.0,38.0
Arizona,38.0,38.0
Florida St,38.0,38.0
Purdue,36.5,36.5
Illinois,36.5,36.5
Arkansas St,36.5,36.5
Notre Dame,35.0,35.0
Boston College,35.0,35.0
Utah St,35.0,35.0
Missouri,34.5,34.5
Iowa,34.0,34.0
NC State,34.0,34.0
Indiana,34.0,34.0
Nebraska,33.0,33.0
Utah,32.5,32.5
Oregon St,32.0,32.0
Michigan,32.0,32.0
Louisiana,31.5,31.5
Colorado St,31.0,31.0
Houston,31.0,31.0
UAB,31.0,31.0
Arizona St,30.0,30.0
Virginia,30.0,30.0
Georgia,30.0,30.0
Wyoming,30.0,30.0
Virginia Tech,29.5,29.5
Fresno St,29.0,29.0
Tennessee,28.0,28.0
N Texas,27.0,27.0
North Carolina,26.0,26.0
Auburn,25.5,25.5
Texas A&M,25.5,25.5
Boise St,25.0,25.0
Rutgers,24.0,24.0
Ball St,24.0,24.0
Tulane,24.0,24.0
Florida,24.0,24.0
Toledo,24.0,24.0
E Michigan,23.5,23.5
San Diego St,23.0,23.0
UConn,23.0,23.0
Miami,22.5,22.5
Syracuse,22.0,22.0
S Alabama,21.0,21.0
UMass,21.0,21.0
Middle Tenn,21.0,21.0
Mississippi,20.5,20.5
BYU,20.5,20.5
Tulsa,20.5,20.5
South Carolina,20.0,20.0
W Kentucky,20.0,20.0
California,20.0,20.0
Nevada,20.0,20.0
Washington,19.0,19.0
Stanford,18.5,18.5
Coastal Car,17.5,17.5
Army,17.5,17.5
Florida Atlantic,17.5,17.5
N Illinois,17.0,17.0
UNLV,17.0,17.0
Louisville,17.0,17.0
Old Dominion,17.0,17.0
W Michigan,17.0,17.0
Pittsburgh,17.0,17.0
Arkansas,17.0,17.0
San Jose St,16.0,16.0
Memphis,15.0,15.0
Vanderbilt,15.0,15.0
Southern Miss,15.0,15.0
UTSA,14.0,14.0
UCLA,14.0,14.0
Rice,14.0,14.0
Florida Intl,14.0,14.0
Georgia Tech,14.0,14.0
Miami OH,14.0,14.0
Louisiana Tech,14.0,14.0
Buffalo,13.0,13.0
Cincinnati,12.0,12.0
Akron,11.5,11.5
Texas St,10.5,10.5
Ohio,10.0,10.0
New Mexico St,8.5,8.5
Marshall,7.0,7.0
Kent St,7.0,7.0
Liberty,7.0,7.0
Kansas,7.0,7.0
West Virginia,7.0,7.0
Northwestern,7.0,7.0
E Carolina,6.0,6.0
S Florida,5.0,5.0
Georgia So,3.0,3.0
UTEP,3.0,3.0
Duke,3.0,3.0
C Michigan,0.0,0.0
Bowling Green,0.0,0.0
