team,L3,Year
Michigan St,-3.0,-3.0
Wisconsin,29.0,29.0
UAB,34.0,34.0
Illinois,37.0,37.0
NC State,41.0,41.0
Minnesota,57.0,57.0
Kansas St,61.0,61.0
San Diego St,62.0,62.0
Ohio St,64.5,64.5
Texas A&M,64.5,64.5
Maryland,70.0,70.0
Iowa,71.5,71.5
Miami,74.5,74.5
Texas Tech,77.0,77.0
Buffalo,78.0,78.0
Virginia,78.0,78.0
Utah,79.5,79.5
Memphis,80.0,80.0
Wyoming,82.0,82.0
Pittsburgh,82.0,82.0
Nebraska,86.0,86.0
Texas,87.5,87.5
Purdue,90.0,90.0
Georgia St,93.0,93.0
Florida,94.0,94.0
Washington St,96.0,96.0
LSU,97.5,97.5
Boston College,98.0,98.0
S Alabama,98.0,98.0
Indiana,100.0,100.0
Stanford,104.0,104.0
Alabama,104.0,104.0
Clemson,105.0,105.0
Auburn,105.0,105.0
Boise St,107.5,107.5
Tulsa,111.5,111.5
Kentucky,115.0,115.0
Tulane,115.5,115.5
Georgia,116.0,116.0
Arizona St,120.0,120.0
Georgia So,122.0,122.0
Wake Forest,123.5,123.5
Mississippi,126.5,126.5
UCLA,127.5,127.5
Old Dominion,131.0,131.0
Northwestern,132.0,132.0
UConn,133.0,133.0
Michigan,133.5,133.5
Mississippi St,136.5,136.5
UCF,137.0,137.0
Coastal Car,138.0,138.0
Oregon,144.5,144.5
Army,144.5,144.5
Duke,145.0,145.0
Akron,145.0,145.0
Ball St,148.0,148.0
UTEP,149.0,149.0
SMU,150.5,150.5
W Kentucky,151.0,151.0
USC,152.0,152.0
Louisiana Tech,153.0,153.0
North Carolina,153.5,153.5
Marshall,155.0,155.0
Colorado,155.0,155.0
E Michigan,156.5,156.5
Nevada,158.5,158.5
Arizona,159.0,159.0
Tennessee,160.0,160.0
Ohio,160.0,160.0
Fresno St,160.5,160.5
Missouri,163.5,163.5
Baylor,164.0,164.0
Cincinnati,166.0,166.0
Oklahoma St,167.0,167.0
Arkansas St,168.0,168.0
Kent St,171.0,171.0
Kansas,172.0,172.0
Syracuse,175.0,175.0
Toledo,176.0,176.0
Utah St,178.0,178.0
Vanderbilt,179.5,179.5
Virginia Tech,180.0,180.0
Penn St,184.0,184.0
California,186.0,186.0
Rutgers,188.5,188.5
E Carolina,191.0,191.0
Washington,192.0,192.0
N Illinois,193.0,193.0
Florida St,196.0,196.0
C Michigan,199.0,199.0
Louisiana,201.5,201.5
UMass,206.0,206.0
S Florida,207.5,207.5
Oregon St,209.5,209.5
Southern Miss,210.0,210.0
N Texas,211.0,211.0
Miami OH,213.0,213.0
UNLV,214.0,214.0
New Mexico St,214.5,214.5
Rice,216.0,216.0
Texas St,218.0,218.0
UL Monroe,219.0,219.0
Hawai'i,220.5,220.5
Florida Intl,224.0,224.0
Louisville,230.0,230.0
App State,230.0,230.0
West Virginia,232.0,232.0
Middle Tenn,233.0,233.0
Arkansas,237.0,237.0
South Carolina,238.0,238.0
Oklahoma,241.0,241.0
Colorado St,243.0,243.0
W Michigan,251.0,251.0
Georgia Tech,252.0,252.0
BYU,252.0,252.0
San Jose St,256.0,256.0
Notre Dame,258.0,258.0
Florida Atlantic,274.5,274.5
Charlotte,276.0,276.0
Liberty,299.5,299.5
Bowling Green,333.0,333.0
Houston,354.0,354.0
UTSA,368.0,368.0
