team,L3,Year
Miami,418.0,409.8
TCU,391.0,381.5
Syracuse,358.0,358.0
Mississippi,342.0,355.8
N Texas,325.0,355.3
LSU,355.7,342.8
Oklahoma St,344.0,339.5
San Jose St,330.7,330.7
Pittsburgh,323.0,323.0
Texas,336.3,322.0
USC,295.3,316.0
Ohio St,332.3,307.8
Wake Forest,307.3,307.3
Louisville,303.3,303.3
App State,301.3,301.3
Texas St,301.0,301.0
Washington,295.7,300.8
J Madison,297.7,297.7
Maryland,268.3,296.5
Colorado,313.7,296.3
Arizona,295.7,295.7
Georgia,292.3,292.3
Texas Tech,268.7,287.3
New Mexico,292.3,284.3
Indiana,318.0,283.5
Cincinnati,275.0,280.8
Middle Tenn,288.7,279.0
Georgia St,278.3,278.3
Clemson,323.0,277.8
Oregon,275.7,275.7
Washington St,320.7,269.3
Bowling Green,269.0,269.0
Alabama,266.3,266.3
W Kentucky,318.3,264.5
North Carolina,315.7,263.0
Fresno St,270.7,261.8
Memphis,294.7,261.3
S Alabama,200.3,258.3
Auburn,286.0,255.8
UTSA,223.3,252.5
Nebraska,242.0,252.5
E Carolina,241.3,251.8
Arkansas,197.0,251.8
Missouri,251.0,251.0
Georgia Tech,284.0,249.5
Virginia,248.3,248.3
Penn St,249.3,245.8
California,244.7,244.7
Mississippi St,234.3,242.8
Georgia So,212.3,239.8
Hawai'i,239.5,239.5
Liberty,235.7,235.7
Jacksonville St,235.7,235.3
Duke,230.7,235.3
Tulane,195.3,232.0
Louisiana Tech,232.0,232.0
Louisiana,230.7,230.7
Tennessee,229.7,229.7
Michigan St,267.7,229.3
UCF,228.0,228.0
Iowa St,226.0,226.0
UTEP,223.0,223.0
West Virginia,222.0,222.0
BYU,227.7,221.3
Coastal Car,221.0,221.0
Miami OH,218.7,220.8
Toledo,220.0,220.0
E Michigan,212.3,219.5
Southern Miss,218.3,218.3
Temple,226.7,217.0
Florida,216.0,216.0
Charlotte,221.7,214.5
Arizona St,199.0,213.8
Utah St,213.7,213.7
Florida St,200.0,213.0
Vanderbilt,212.7,212.7
Tulsa,216.7,212.3
Utah,242.0,212.0
C Michigan,219.0,211.8
SMU,178.3,210.8
Baylor,240.0,208.8
Illinois,214.0,208.5
Minnesota,219.3,206.0
Rice,198.0,205.3
UCLA,182.7,205.0
Rutgers,204.7,204.7
Boise St,204.0,204.0
UAB,201.3,201.3
Arkansas St,198.3,198.3
S Florida,223.7,193.5
Virginia Tech,167.0,190.6
UConn,178.7,189.5
Ball St,189.0,189.0
Florida Intl,207.3,187.8
Kansas St,184.7,183.8
N Illinois,183.7,183.7
UMass,184.3,182.5
Navy,180.7,180.7
South Carolina,201.3,179.5
Nevada,188.0,178.5
Ohio,172.7,174.8
San Diego St,173.0,173.0
Notre Dame,179.0,171.6
Wisconsin,171.0,171.0
Kentucky,213.0,170.4
NC State,192.0,170.0
Oklahoma,171.3,169.8
Boston College,185.7,165.8
Kansas,172.0,164.3
Troy,150.0,162.8
Sam Houston,120.7,162.0
Stanford,156.0,156.0
Houston,102.0,155.0
Oregon St,155.0,155.0
Texas A&M,171.3,153.5
Kent St,140.3,150.5
Marshall,149.0,149.0
Akron,154.7,148.5
Old Dominion,128.7,145.8
Wyoming,167.7,145.3
Kennesaw St,141.0,141.0
Florida Atlantic,147.0,139.3
Colorado St,138.3,138.3
UNLV,132.3,132.3
Northwestern,129.7,129.7
New Mexico St,108.0,120.5
Purdue,118.0,118.0
Buffalo,138.3,117.5
Michigan,84.0,115.4
Iowa,113.0,113.0
W Michigan,112.7,112.7
UL Monroe,92.0,92.0
Army,78.7,78.7
Air Force,64.7,64.7
