team,L3,Year
Georgia,17.5,17.5
Alabama,13.7,13.7
Texas,13.6,13.6
Ohio St,13.6,13.6
Florida,13.4,13.4
Tennessee,13.1,13.1
Oklahoma,13.0,13.0
LSU,12.7,12.7
South Carolina,12.6,12.6
Mississippi,12.2,12.2
Texas A&M,11.7,11.7
Penn St,10.6,10.6
Kentucky,10.4,10.4
Michigan,10.0,10.0
USC,10.0,10.0
Louisville,9.9,9.9
Notre Dame,9.7,9.7
Clemson,9.6,9.6
Oregon,9.6,9.6
Vanderbilt,9.2,9.2
UCLA,8.8,8.8
Indiana,8.7,8.7
Arkansas,8.7,8.7
Kansas,8.2,8.2
Missouri,7.8,7.8
Georgia Tech,7.8,7.8
Auburn,7.8,7.8
Miami,7.2,7.2
SMU,7.1,7.1
Kansas St,7.0,7.0
Wisconsin,6.8,6.8
Iowa St,6.7,6.7
Mississippi St,6.6,6.6
Minnesota,6.5,6.5
Washington,6.4,6.4
Nebraska,6.3,6.3
Houston,6.2,6.2
Arizona St,6.2,6.2
UCF,6.2,6.2
BYU,6.1,6.1
Virginia Tech,6.1,6.1
Baylor,5.9,5.9
Colorado,5.8,5.8
Iowa,5.7,5.7
Cincinnati,5.6,5.6
Florida St,5.6,5.6
West Virginia,5.4,5.4
Utah,5.1,5.1
TCU,4.7,4.7
Illinois,4.4,4.4
Texas Tech,4.2,4.2
Oklahoma St,4.0,4.0
Maryland,3.9,3.9
Virginia,3.8,3.8
Boston College,3.7,3.7
Pittsburgh,3.5,3.5
Rutgers,3.4,3.4
Syracuse,3.2,3.2
Stanford,2.9,2.9
Michigan St,2.6,2.6
Arizona,2.5,2.5
Northwestern,2.3,2.3
Tulane,1.7,1.7
Duke,1.5,1.5
California,1.3,1.3
NC State,0.8,0.8
Wake Forest,0.8,0.8
North Carolina,0.5,0.5
Purdue,-0.6,-0.6
UNLV,-1.0,-1.0
Boise St,-1.1,-1.1
Navy,-2.5,-2.5
Old Dominion,-2.8,-2.8
Marshall,-4.0,-4.0
Memphis,-4.0,-4.0
Georgia So,-4.6,-4.6
App State,-4.7,-4.7
S Florida,-4.9,-4.9
Army,-4.9,-4.9
Charlotte,-5.1,-5.1
Rice,-5.2,-5.2
Miami OH,-5.8,-5.8
Washington St,-5.9,-5.9
Texas St,-6.1,-6.1
S Alabama,-6.1,-6.1
Oregon St,-6.1,-6.1
Georgia St,-6.3,-6.3
Nevada,-6.5,-6.5
Ohio,-6.9,-6.9
Louisiana,-6.9,-6.9
Wyoming,-7.0,-7.0
Bowling Green,-7.0,-7.0
Fresno St,-7.0,-7.0
N Texas,-7.1,-7.1
Coastal Car,-7.1,-7.1
Troy,-7.5,-7.5
UL Monroe,-7.5,-7.5
J Madison,-7.6,-7.6
UAB,-7.7,-7.7
San Jose St,-7.8,-7.8
UTSA,-8.0,-8.0
Utah St,-8.1,-8.1
N Illinois,-8.2,-8.2
Air Force,-8.8,-8.8
Colorado St,-9.1,-9.1
Toledo,-9.1,-9.1
E Carolina,-9.3,-9.3
Hawai'i,-9.5,-9.5
Temple,-9.5,-9.5
UConn,-9.5,-9.5
W Kentucky,-9.5,-9.5
Sam Houston,-9.6,-9.6
W Michigan,-9.7,-9.7
Akron,-9.8,-9.8
Jacksonville St,-9.8,-9.8
Arkansas St,-9.9,-9.9
San Diego St,-10.3,-10.3
New Mexico,-10.6,-10.6
Southern Miss,-10.7,-10.7
Ball St,-10.9,-10.9
C Michigan,-10.9,-10.9
UMass,-11.5,-11.5
Florida Atlantic,-11.7,-11.7
Buffalo,-12.0,-12.0
E Michigan,-12.5,-12.5
Kennesaw St,-13.7,-13.7
Louisiana Tech,-14.0,-14.0
Florida Intl,-14.6,-14.6
Tulsa,-14.6,-14.6
Liberty,-14.7,-14.7
Middle Tenn,-14.8,-14.8
New Mexico St,-14.9,-14.9
UTEP,-15.3,-15.3
Kent St,-15.8,-15.8
