team,L3,Year
LSU,24.0,24.0
Rice,53.0,53.0
Army,62.0,62.0
Arizona St,80.0,80.0
Missouri,92.0,92.0
Memphis,93.0,93.0
Alabama,97.0,97.0
BYU,106.0,106.0
Georgia,109.0,109.0
Stanford,117.0,117.0
Rutgers,121.0,121.0
Illinois,128.0,128.0
Wisconsin,131.0,131.0
Clemson,137.0,137.0
Tennessee,139.0,139.0
North Carolina,142.0,142.0
Michigan St,153.0,153.0
Vanderbilt,156.0,156.0
Cincinnati,156.0,156.0
Kentucky,166.0,166.0
Oklahoma,167.0,167.0
Mississippi,172.0,172.0
Liberty,176.0,176.0
Oregon,177.0,177.0
S Alabama,178.0,178.0
Pittsburgh,181.0,181.0
Virginia,185.0,185.0
Iowa,186.0,186.0
Coastal Car,188.0,188.0
Akron,194.0,194.0
Florida Intl,195.0,195.0
Tulsa,195.0,195.0
S Florida,199.0,199.0
Oregon St,203.0,203.0
Ohio St,206.0,206.0
Tulane,208.0,208.0
Utah,208.0,208.0
Texas A&M,211.0,211.0
Florida,214.0,214.0
Middle Tenn,220.0,220.0
Washington St,221.0,221.0
Georgia Tech,221.0,221.0
NC State,228.0,228.0
Nebraska,231.0,231.0
Colorado St,232.0,232.0
Texas St,232.0,232.0
Florida Atlantic,232.0,232.0
Northwestern,233.0,233.0
Michigan,234.0,234.0
Louisiana,236.0,236.0
Syracuse,238.0,238.0
UCLA,242.0,242.0
Auburn,242.0,242.0
South Carolina,245.0,245.0
Toledo,246.0,246.0
Miami OH,252.0,252.0
Miami,254.0,254.0
USC,256.0,256.0
Mississippi St,267.0,267.0
Fresno St,272.0,272.0
Virginia Tech,275.0,275.0
Oklahoma St,281.0,281.0
Kent St,284.0,284.0
Purdue,295.0,295.0
Indiana,298.0,298.0
Louisiana Tech,301.0,301.0
E Michigan,304.0,304.0
Georgia St,311.0,311.0
E Carolina,314.0,314.0
SMU,324.0,324.0
Ball St,326.0,326.0
Boise St,327.0,327.0
Houston,332.0,332.0
Texas,340.0,340.0
Boston College,344.0,344.0
UMass,348.0,348.0
Georgia So,350.0,350.0
Arkansas St,360.0,360.0
Hawai'i,361.0,361.0
Duke,367.0,367.0
Colorado,374.0,374.0
Utah St,401.0,401.0
Florida St,407.0,407.0
Wake Forest,416.0,416.0
Wyoming,423.0,423.0
Nevada,423.0,423.0
Arizona,436.0,436.0
New Mexico St,507.0,507.0
