team,L3,Year
Oklahoma,9.5,9.5
Kansas St,8.9,8.9
Alabama,8.6,8.6
Florida,8.6,8.6
Oklahoma St,8.4,8.4
Texas A&M,8.0,8.0
Texas,7.6,7.6
Baylor,7.5,7.5
TCU,7.3,7.3
Oregon,7.0,7.0
USC,6.9,6.9
Notre Dame,6.9,6.9
Missouri,6.8,6.8
Oregon St,6.8,6.8
LSU,6.7,6.7
Stanford,6.7,6.7
Iowa St,6.4,6.4
Texas Tech,5.9,5.9
Georgia,5.8,5.8
West Virginia,5.6,5.6
South Carolina,5.5,5.5
Michigan,5.0,5.0
Nebraska,4.0,4.0
Arizona,3.9,3.9
Arizona St,3.6,3.6
Mississippi,3.4,3.4
UCLA,3.3,3.3
Wisconsin,2.9,2.9
Arkansas,2.7,2.7
California,2.6,2.6
Washington,2.5,2.5
Vanderbilt,2.5,2.5
Tennessee,2.4,2.4
Michigan St,2.4,2.4
Kansas,2.0,2.0
Utah,2.0,2.0
BYU,1.9,1.9
Auburn,1.6,1.6
Ohio St,1.5,1.5
Florida St,1.0,1.0
Mississippi St,0.9,0.9
Miami,0.7,0.7
Georgia Tech,0.7,0.7
Virginia Tech,0.4,0.4
Syracuse,-0.1,-0.1
Northwestern,-0.2,-0.2
Kentucky,-0.3,-0.3
Clemson,-0.5,-0.5
Iowa,-1.1,-1.1
Penn St,-1.1,-1.1
S Florida,-1.7,-1.7
Pittsburgh,-2.0,-2.0
Fresno St,-2.2,-2.2
Utah St,-2.3,-2.3
Purdue,-2.6,-2.6
Boston College,-2.9,-2.9
Washington St,-3.3,-3.3
Virginia,-3.3,-3.3
NC State,-3.4,-3.4
Duke,-3.8,-3.8
Minnesota,-3.8,-3.8
Tulsa,-3.9,-3.9
Maryland,-3.9,-3.9
Arkansas St,-4.1,-4.1
Rutgers,-4.2,-4.2
Boise St,-4.2,-4.2
UCF,-4.3,-4.3
Indiana,-4.3,-4.3
Cincinnati,-4.4,-4.4
Louisville,-4.6,-4.6
San Jose St,-4.6,-4.6
Illinois,-4.7,-4.7
UConn,-4.9,-4.9
Temple,-4.9,-4.9
North Carolina,-5.0,-5.0
SMU,-5.2,-5.2
San Diego St,-5.4,-5.4
Wake Forest,-5.7,-5.7
UL Monroe,-5.7,-5.7
Louisiana Tech,-5.7,-5.7
Louisiana,-5.8,-5.8
Ball St,-6.0,-6.0
N Texas,-6.7,-6.7
UTEP,-7.0,-7.0
Florida Intl,-7.1,-7.1
W Kentucky,-7.2,-7.2
Toledo,-7.2,-7.2
Troy,-7.3,-7.3
Nevada,-7.4,-7.4
Navy,-7.5,-7.5
Colorado,-8.1,-8.1
Southern Miss,-8.1,-8.1
Florida Atlantic,-8.2,-8.2
Middle Tenn,-8.3,-8.3
Tulane,-8.7,-8.7
Rice,-8.7,-8.7
Marshall,-8.9,-8.9
Houston,-9.0,-9.0
Kent St,-9.0,-9.0
E Michigan,-9.3,-9.3
Army,-9.4,-9.4
E Carolina,-9.8,-9.8
Wyoming,-10.0,-10.0
N Illinois,-10.2,-10.2
Buffalo,-10.3,-10.3
Bowling Green,-10.6,-10.6
Air Force,-10.6,-10.6
Texas St,-10.7,-10.7
W Michigan,-10.7,-10.7
Miami OH,-11.2,-11.2
Colorado St,-11.4,-11.4
UMass,-11.5,-11.5
New Mexico,-11.6,-11.6
S Alabama,-11.6,-11.6
UAB,-11.6,-11.6
UNLV,-11.7,-11.7
Memphis,-11.8,-11.8
Hawai'i,-12.0,-12.0
Akron,-12.4,-12.4
C Michigan,-12.5,-12.5
Ohio,-13.0,-13.0
Idaho,-13.6,-13.6
New Mexico St,-15.0,-15.0
UTSA,-16.8,-16.8
