team,L3,Year
Texas,71.7,50.6
Alabama,95.0,72.8
Oklahoma St,67.7,82.2
Ohio St,61.0,83.7
UCF,56.3,84.7
Wisconsin,64.7,86.9
TCU,91.7,93.6
Florida,93.7,94.2
Nebraska,77.7,94.7
Oklahoma,116.3,95.8
Penn St,131.7,97.4
Syracuse,136.0,100.2
North Carolina,74.3,102.0
BYU,109.0,102.3
Missouri,45.3,104.2
Oregon St,70.3,105.3
Nevada,86.7,105.6
Pittsburgh,110.7,109.0
Arizona,100.0,109.6
Michigan St,111.3,110.3
N Illinois,93.3,111.7
Temple,130.3,112.0
Boston College,92.0,112.7
California,82.7,113.7
Rutgers,111.7,113.7
E Carolina,118.7,114.9
Southern Miss,90.3,115.3
Arizona St,157.0,117.8
UL Monroe,107.3,118.6
Georgia Tech,90.3,119.1
Kansas St,119.7,119.2
Army,124.0,121.1
Boise St,145.7,122.2
Miami,112.3,122.6
West Virginia,202.0,124.6
LSU,126.7,126.5
Kent St,65.7,128.1
C Michigan,100.3,128.3
Arkansas St,159.0,128.4
Navy,156.3,129.7
Clemson,147.7,130.8
Oregon,159.3,131.0
Northwestern,146.7,131.8
Tulsa,163.3,132.4
Iowa,146.0,133.2
Kansas,195.0,133.3
Maryland,126.0,135.1
Georgia,149.0,135.1
USC,265.7,135.6
Ohio,131.0,137.7
Arkansas,81.3,138.3
Stanford,167.7,138.5
S Florida,164.0,139.3
Mississippi,106.3,140.0
Cincinnati,168.0,140.9
Troy,176.7,142.0
Air Force,173.0,142.2
Texas Tech,214.3,142.6
South Carolina,138.3,142.6
Tennessee,211.3,143.1
UAB,140.3,144.4
Buffalo,106.0,145.8
UConn,183.7,147.1
Middle Tenn,106.7,147.2
Virginia Tech,141.0,147.5
UCLA,123.0,148.5
Utah,158.3,150.8
NC State,213.3,151.0
Notre Dame,214.3,153.2
Idaho,183.7,155.2
Colorado St,172.3,155.7
Colorado,170.0,155.8
New Mexico,114.0,158.1
Wyoming,180.0,158.8
Ball St,147.3,160.1
Marshall,131.3,162.0
Iowa St,243.3,162.0
Texas A&M,194.3,164.8
Louisville,124.7,165.4
Washington,173.7,165.8
Minnesota,169.0,166.0
Mississippi St,230.0,168.6
Indiana,206.0,169.2
Virginia,168.3,170.1
Duke,195.7,170.5
Baylor,126.3,170.8
Purdue,211.7,171.4
Illinois,100.7,172.8
San Diego St,207.0,173.3
SMU,138.0,174.4
Michigan,244.3,174.7
Louisiana Tech,142.7,176.4
Toledo,156.3,176.6
Auburn,170.0,178.0
Louisiana,163.0,182.0
Miami OH,195.3,182.7
Kentucky,180.0,183.2
Wake Forest,218.3,183.6
W Michigan,167.0,185.5
Memphis,174.3,188.1
N Texas,209.0,190.4
Akron,190.3,190.4
Rice,150.0,191.5
Tulane,214.7,195.7
New Mexico St,206.0,197.3
Bowling Green,185.7,200.9
Florida St,219.0,203.9
Hawai'i,182.3,206.4
UTEP,198.0,208.6
Utah St,208.7,211.4
Vanderbilt,286.7,213.2
Fresno St,318.0,216.1
Houston,200.0,219.6
Washington St,260.0,229.8
Florida Atlantic,249.0,231.2
Florida Intl,236.7,238.5
UNLV,340.7,241.4
W Kentucky,270.7,275.9
E Michigan,290.7,279.7
San Jose St,346.0,302.4
