team,L3,Year
Houston,486.0,425.9
Texas Tech,338.7,389.6
Hawai'i,359.0,355.9
Bowling Green,286.3,324.7
Notre Dame,357.3,321.3
Troy,335.7,319.6
Cincinnati,332.0,310.1
Kansas,221.3,305.6
Florida Atlantic,309.7,295.8
Duke,237.3,295.8
BYU,271.3,295.4
Arkansas,343.7,294.8
Florida St,253.7,290.8
Toledo,238.3,288.9
Oklahoma,310.3,285.6
Idaho,290.7,281.1
Texas A&M,214.3,280.4
SMU,277.3,279.4
Texas,277.7,275.2
Miami,298.7,272.6
Missouri,327.3,272.3
Miami OH,343.0,271.5
Oregon St,285.0,271.0
Michigan St,275.7,269.7
NC State,310.3,264.1
Boise St,318.0,263.8
W Michigan,215.7,261.4
Purdue,273.7,259.8
Wake Forest,299.3,259.3
San Diego St,213.3,258.7
Northwestern,222.0,256.5
Buffalo,264.0,255.3
UTEP,339.7,253.0
Arizona,208.7,248.3
South Carolina,271.0,248.2
Middle Tenn,170.3,247.8
C Michigan,235.3,243.0
Baylor,296.3,241.2
Tulsa,262.0,241.1
Indiana,282.7,238.3
Washington,218.0,235.6
UConn,337.3,235.0
N Texas,256.0,233.1
UCLA,339.3,232.6
Kent St,341.0,229.9
Iowa,262.0,229.7
California,244.0,229.6
Memphis,279.7,228.9
Penn St,197.7,227.5
Tennessee,249.0,226.6
Pittsburgh,247.3,225.1
Utah,245.3,223.8
Utah St,211.3,223.8
Southern Miss,226.0,223.3
Stanford,210.3,223.2
New Mexico,267.0,222.2
Florida Intl,171.0,221.8
Colorado,239.7,220.8
USC,165.0,219.0
Tulane,243.0,218.7
Arizona St,213.3,217.8
UNLV,108.0,216.9
Rice,214.0,215.5
TCU,211.3,214.8
UL Monroe,237.0,214.6
Georgia,188.0,213.9
E Carolina,221.3,213.6
Minnesota,266.7,213.2
San Jose St,204.7,212.1
UCF,219.7,209.7
Fresno St,259.0,209.6
Colorado St,171.7,208.7
Clemson,256.0,206.9
Auburn,181.7,206.8
Maryland,149.3,206.0
West Virginia,164.3,206.0
Wisconsin,183.0,205.6
Mississippi,213.3,204.9
Arkansas St,217.7,202.9
Nebraska,121.0,200.9
Alabama,196.0,200.7
Rutgers,209.0,199.1
Ohio,201.0,198.2
Louisville,149.7,197.6
Oklahoma St,125.0,192.6
Florida,196.7,191.8
Marshall,296.3,191.3
Louisiana,234.3,189.6
Washington St,113.3,188.8
Michigan,223.3,188.5
Boston College,229.3,186.7
S Florida,150.3,184.3
Illinois,174.3,181.0
Akron,200.0,180.9
Wyoming,170.0,180.8
Virginia Tech,188.7,180.0
Syracuse,144.3,178.3
UAB,269.7,178.3
Oregon,225.3,177.8
Virginia,134.3,177.1
Ohio St,155.7,174.3
LSU,150.3,173.2
Kansas St,173.3,171.8
Iowa St,153.0,169.0
North Carolina,154.3,168.5
Nevada,125.7,167.5
Louisiana Tech,194.3,166.0
Mississippi St,129.7,157.3
W Kentucky,176.0,149.6
E Michigan,175.7,148.2
Ball St,71.0,147.1
Kentucky,118.3,140.8
Vanderbilt,135.3,140.5
Georgia Tech,152.3,132.9
Temple,108.3,131.2
N Illinois,90.7,128.4
New Mexico St,59.3,100.1
Air Force,122.7,79.8
Navy,27.7,70.1
Army,45.0,58.1
