team,L3,Year
Alabama,13.6,13.6
Tennessee,12.7,12.7
Texas,12.4,12.4
LSU,11.8,11.8
Ohio St,11.7,11.7
Georgia,11.7,11.7
Kansas St,11.4,11.4
TCU,10.6,10.6
Michigan,10.6,10.6
Penn St,9.9,9.9
Mississippi St,9.4,9.4
Texas Tech,9.4,9.4
Oklahoma,8.8,8.8
Kansas,8.6,8.6
Florida,8.5,8.5
Baylor,8.4,8.4
Iowa St,8.3,8.3
West Virginia,8.2,8.2
Auburn,7.9,7.9
Oklahoma St,7.8,7.8
Utah,7.3,7.3
Arkansas,7.1,7.1
Oregon,7.1,7.1
Michigan St,7.0,7.0
Louisville,6.8,6.8
Mississippi,6.6,6.6
USC,6.6,6.6
Florida St,6.5,6.5
Purdue,6.3,6.3
Kentucky,6.3,6.3
South Carolina,6.2,6.2
Notre Dame,6.1,6.1
Texas A&M,6.1,6.1
Clemson,6.0,6.0
Iowa,5.8,5.8
Maryland,5.6,5.6
Oregon St,5.5,5.5
Wisconsin,5.4,5.4
Syracuse,4.6,4.6
Illinois,4.4,4.4
Missouri,4.4,4.4
NC State,4.4,4.4
Indiana,4.4,4.4
Minnesota,4.3,4.3
Wake Forest,3.8,3.8
Stanford,3.8,3.8
Washington St,3.7,3.7
Colorado,3.6,3.6
Northwestern,2.6,2.6
North Carolina,2.5,2.5
Washington,2.5,2.5
Tulane,2.4,2.4
SMU,2.4,2.4
Nebraska,2.3,2.3
UCLA,2.2,2.2
Pittsburgh,2.2,2.2
Georgia Tech,2.1,2.1
UCF,1.8,1.8
Arizona,1.3,1.3
Vanderbilt,1.2,1.2
Arizona St,0.9,0.9
Cincinnati,0.5,0.5
Houston,0.5,0.5
California,0.4,0.4
BYU,0.3,0.3
Rutgers,0.3,0.3
Navy,0.3,0.3
Memphis,0.1,0.1
E Carolina,-0.5,-0.5
Miami,-0.5,-0.5
Virginia,-0.5,-0.5
Boston College,-0.8,-0.8
S Florida,-1.3,-1.3
Duke,-1.9,-1.9
Virginia Tech,-2.7,-2.7
Troy,-2.9,-2.9
Tulsa,-3.2,-3.2
App State,-3.4,-3.4
Fresno St,-3.4,-3.4
Georgia St,-3.5,-3.5
Old Dominion,-3.7,-3.7
J Madison,-3.7,-3.7
UTSA,-3.8,-3.8
Georgia So,-4.0,-4.0
Marshall,-4.0,-4.0
Boise St,-4.7,-4.7
W Kentucky,-5.2,-5.2
Coastal Car,-5.3,-5.3
Louisiana,-5.6,-5.6
N Texas,-5.7,-5.7
UAB,-5.9,-5.9
Kent St,-6.2,-6.2
S Alabama,-6.2,-6.2
Army,-6.6,-6.6
Temple,-6.7,-6.7
UL Monroe,-6.9,-6.9
Southern Miss,-6.9,-6.9
Liberty,-7.0,-7.0
Air Force,-7.1,-7.1
San Diego St,-7.5,-7.5
Ohio,-7.6,-7.6
Florida Atlantic,-7.7,-7.7
Arkansas St,-8.3,-8.3
Bowling Green,-8.3,-8.3
Toledo,-8.4,-8.4
Wyoming,-8.4,-8.4
Rice,-8.7,-8.7
Miami OH,-8.7,-8.7
W Michigan,-9.0,-9.0
C Michigan,-9.0,-9.0
Middle Tenn,-9.2,-9.2
Buffalo,-9.4,-9.4
Ball St,-9.5,-9.5
UConn,-9.6,-9.6
UNLV,-9.7,-9.7
N Illinois,-9.7,-9.7
Texas St,-9.7,-9.7
Utah St,-9.9,-9.9
Akron,-9.9,-9.9
E Michigan,-10.5,-10.5
San Jose St,-10.7,-10.7
Nevada,-11.2,-11.2
UTEP,-11.2,-11.2
Louisiana Tech,-11.3,-11.3
Colorado St,-11.5,-11.5
New Mexico,-11.8,-11.8
Charlotte,-11.8,-11.8
Hawai'i,-12.6,-12.6
UMass,-12.8,-12.8
Florida Intl,-15.2,-15.2
New Mexico St,-16.4,-16.4
