team,L3,Year
Oklahoma St,52.3,52.6
Oregon,45.7,51.4
Utah,60.0,49.0
Nebraska,47.3,47.8
Boise St,51.0,47.4
Ohio St,45.0,43.2
Nevada,35.3,41.8
Stanford,35.0,41.6
TCU,37.7,37.6
E Carolina,29.3,37.6
Texas Tech,32.3,36.8
Virginia Tech,35.0,36.8
Auburn,41.3,36.7
Michigan,41.3,36.4
Kentucky,27.7,36.0
USC,38.7,35.7
Troy,36.7,35.6
NC State,39.7,35.4
Tulsa,31.3,35.2
Alabama,25.3,35.0
Mississippi,37.0,34.5
Michigan St,34.0,34.0
Hawai'i,34.3,34.0
Fresno St,35.3,33.5
Louisville,39.3,33.5
Baylor,41.0,33.4
Houston,26.3,33.3
Oklahoma,28.7,32.8
UTEP,32.7,32.8
Iowa,32.0,32.8
Army,37.0,32.3
Florida St,36.7,32.2
California,25.0,31.8
Texas A&M,26.3,31.8
San Diego St,28.7,31.8
Missouri,34.7,31.8
Florida,27.7,31.0
Wisconsin,28.3,30.6
South Carolina,26.3,30.0
SMU,29.0,29.5
West Virginia,31.3,29.5
Indiana,26.7,29.5
N Illinois,38.3,29.4
Idaho,32.3,28.5
Air Force,27.7,28.4
Southern Miss,32.3,28.2
Mississippi St,26.0,28.2
Georgia Tech,28.3,28.0
Arizona,23.7,28.0
Oregon St,28.0,28.0
Georgia,26.7,27.5
Bowling Green,24.0,27.2
UConn,36.3,27.0
Cincinnati,31.0,26.8
Arkansas St,25.3,26.7
Iowa St,33.0,26.6
Arkansas,25.0,26.5
LSU,23.0,25.8
Northwestern,25.3,25.8
North Carolina,26.7,25.6
Arizona St,27.7,25.5
Miami,26.0,25.5
Vanderbilt,33.7,25.0
Washington,22.3,25.0
C Michigan,21.0,25.0
UCF,26.3,25.0
Wake Forest,15.7,25.0
Texas,18.7,24.8
Duke,16.7,24.5
Ohio,34.0,24.4
Notre Dame,22.7,24.3
Maryland,26.7,24.3
Clemson,20.3,24.0
W Michigan,27.3,24.0
Minnesota,24.7,23.8
Kansas,21.7,23.3
Temple,24.0,23.0
UCLA,27.7,22.7
Kansas St,19.0,22.0
Pittsburgh,21.3,22.0
Illinois,24.7,21.8
Rice,22.7,21.7
UAB,23.3,21.6
Louisiana,23.3,21.6
Florida Intl,24.3,21.4
Navy,23.7,21.3
Washington St,22.3,21.0
Syracuse,20.7,20.7
Middle Tenn,21.3,20.3
UNLV,27.0,19.8
Toledo,20.0,19.8
S Florida,21.3,19.5
Marshall,22.7,19.2
Louisiana Tech,19.0,19.2
Purdue,21.3,19.0
Miami OH,14.3,19.0
Tulane,21.0,19.0
W Kentucky,18.0,18.4
Utah St,14.7,18.4
Rutgers,18.0,18.3
Colorado,20.0,18.2
Tennessee,20.0,18.0
N Texas,22.3,18.0
E Michigan,14.3,17.5
Florida Atlantic,12.3,17.2
BYU,17.7,16.7
Virginia,16.3,16.3
Buffalo,19.7,16.3
Kent St,16.3,15.5
Ball St,15.7,15.0
Boston College,10.0,14.0
Colorado St,21.0,13.7
Memphis,6.7,13.0
Penn St,12.7,13.0
Akron,17.0,12.8
New Mexico St,10.7,12.6
New Mexico,14.7,12.5
UL Monroe,14.3,12.5
Wyoming,11.3,9.4
San Jose St,10.0,8.3
