team,L3,Year
LSU,0.0,0.0
Penn St,0.0,0.0
Iowa,3.0,3.0
Clemson,3.0,3.0
Colorado,3.0,3.0
Vanderbilt,6.0,6.0
Oklahoma,7.0,7.0
Minnesota,7.0,7.0
Alabama,7.0,7.0
Stanford,7.0,7.0
Auburn,7.0,7.0
E Michigan,7.0,7.0
Wisconsin,10.0,10.0
Michigan St,10.0,10.0
Georgia,10.0,10.0
Boise St,13.0,13.0
Washington,14.0,14.0
Notre Dame,16.0,16.0
Kentucky,17.0,17.0
Buffalo,17.0,17.0
UCF,17.0,17.0
Michigan,17.0,17.0
Navy,19.0,19.0
Boston College,20.0,20.0
Northwestern,20.0,20.0
Illinois,21.0,21.0
Ohio St,21.0,21.0
Colorado St,22.0,22.0
S Florida,22.0,22.0
N Illinois,23.0,23.0
Southern Miss,24.0,24.0
Charlotte,24.0,24.0
Oklahoma St,24.0,24.0
Wyoming,24.0,24.0
Ball St,24.0,24.0
Florida St,24.0,24.0
Troy,24.0,24.0
Virginia Tech,24.0,24.0
Marshall,26.0,26.0
BYU,27.0,27.0
Mississippi,27.0,27.0
South Carolina,28.0,28.0
Coastal Car,28.0,28.0
Middle Tenn,28.0,28.0
Louisville,28.0,28.0
Memphis,29.0,29.0
California,30.0,30.0
Rutgers,30.0,30.0
USC,31.0,31.0
West Virginia,31.0,31.0
Arizona St,31.0,31.0
App State,31.0,31.0
Miami OH,31.0,31.0
Nevada,31.0,31.0
Florida,33.0,33.0
Purdue,35.0,35.0
North Carolina,35.0,35.0
Bowling Green,35.0,35.0
Hawai'i,35.0,35.0
NC State,35.0,35.0
Nebraska,36.0,36.0
UL Monroe,37.0,37.0
New Mexico St,37.0,37.0
UMass,38.0,38.0
Maryland,41.0,41.0
Georgia So,41.0,41.0
San Jose St,42.0,42.0
Florida Atlantic,42.0,42.0
Arkansas St,43.0,43.0
UCLA,44.0,44.0
Texas A&M,45.0,45.0
S Alabama,47.0,47.0
Indiana,49.0,49.0
W Michigan,49.0,49.0
Temple,49.0,49.0
Texas,51.0,51.0
Akron,52.0,52.0
Kent St,56.0,56.0
UTEP,56.0,56.0
Oregon St,58.0,58.0
Utah St,59.0,59.0
Tulsa,59.0,59.0
Florida Intl,61.0,61.0
Rice,62.0,62.0
