team,L3,Year
Navy,344.3,376.1
Georgia Tech,283.7,370.8
Army,359.7,340.6
Air Force,455.3,333.1
Notre Dame,345.3,317.9
Arizona,370.7,315.4
S Florida,242.3,302.9
Alabama,270.7,298.8
Georgia,361.7,284.0
Florida Atlantic,422.7,275.4
Tulsa,242.7,260.2
Mississippi St,272.0,257.0
UNLV,271.3,256.9
Auburn,286.7,250.9
Wisconsin,227.3,246.3
Ohio St,253.7,245.8
Ohio,293.7,245.4
Oregon,289.7,244.6
Tulane,173.0,241.1
Stanford,175.0,236.1
New Mexico,181.3,231.3
UCF,207.7,230.0
UTSA,231.0,228.7
Toledo,316.0,227.9
Clemson,174.7,221.4
W Michigan,280.0,217.6
Oklahoma,239.7,216.5
LSU,255.3,215.4
San Diego St,194.0,206.1
Louisville,259.0,204.0
Oklahoma St,222.7,203.5
Kansas St,180.0,201.4
Georgia So,185.0,200.0
Boston College,280.7,199.0
UAB,210.3,198.3
Virginia Tech,159.0,194.1
Michigan,236.0,193.4
UL Monroe,174.7,192.1
Texas A&M,83.3,190.4
TCU,153.7,188.3
USC,199.0,187.4
Colorado St,190.0,183.5
Houston,213.3,183.1
Minnesota,169.3,182.3
Hawai'i,185.7,181.4
Charlotte,183.3,181.3
N Illinois,224.7,179.7
SMU,167.3,179.6
Washington,195.3,176.0
Southern Miss,157.7,171.9
Florida,206.3,171.7
App State,159.0,171.6
Memphis,135.7,170.6
Colorado,162.0,168.4
Rice,200.7,167.3
Michigan St,143.0,167.1
Old Dominion,184.7,166.4
Fresno St,188.7,165.7
Florida Intl,175.7,165.7
Arkansas,152.7,164.1
Penn St,136.7,163.1
Coastal Car,116.0,162.1
Syracuse,187.0,160.3
Wake Forest,135.7,160.0
Duke,96.0,158.9
West Virginia,74.7,155.9
Texas,117.3,153.9
Louisiana,103.3,153.5
Texas Tech,144.7,153.3
Purdue,181.3,153.1
Miami OH,192.3,152.9
Marshall,179.7,150.3
NC State,150.3,150.0
Troy,131.0,149.7
Bowling Green,232.0,148.7
Oregon St,180.0,148.1
UMass,225.3,146.8
Kentucky,197.3,146.7
Maryland,134.0,145.6
N Texas,125.0,145.3
Louisiana Tech,165.0,144.4
Arkansas St,191.0,143.8
Missouri,139.0,143.1
Boise St,171.7,143.1
Miami,126.3,142.5
Texas St,175.0,139.7
Utah St,163.0,138.6
North Carolina,147.0,137.7
Pittsburgh,202.3,137.5
Ball St,146.7,135.6
Florida St,149.0,134.7
Rutgers,166.0,134.6
Mississippi,201.7,133.0
Idaho,117.0,131.4
Iowa,135.0,130.8
Tennessee,129.0,130.7
Utah,123.3,128.9
Kent St,123.7,127.9
Northwestern,149.7,127.8
UConn,111.0,127.0
Georgia St,131.3,125.7
South Carolina,188.3,124.9
Virginia,117.7,124.9
S Alabama,107.0,124.9
Cincinnati,152.3,122.9
Arizona St,111.0,122.5
Temple,171.0,122.1
Nebraska,64.7,121.9
C Michigan,129.0,121.1
UCLA,131.3,121.1
Indiana,82.7,120.9
Illinois,113.7,120.6
Nevada,160.3,119.9
Kansas,33.7,119.3
Buffalo,83.0,118.0
E Carolina,112.0,113.7
Iowa St,122.3,111.4
Middle Tenn,120.0,110.8
Baylor,125.7,108.0
New Mexico St,101.0,103.4
BYU,132.3,101.5
Wyoming,90.3,101.1
San Jose St,123.7,100.9
E Michigan,127.3,94.1
Akron,70.3,91.6
UTEP,96.7,86.6
California,113.0,86.1
Vanderbilt,119.7,83.7
W Kentucky,97.7,82.3
Washington St,87.0,75.9
