team,L3,Year
LSU,13.3,8.6
Rutgers,9.0,8.6
Ohio St,10.3,9.0
Florida,16.7,12.0
Auburn,20.3,12.1
Louisville,13.3,12.5
Miami,6.7,12.8
South Carolina,15.7,13.0
Wisconsin,12.7,13.2
Clemson,8.7,13.3
Michigan,12.3,13.6
Nebraska,16.3,14.5
Pittsburgh,7.0,14.5
Wake Forest,17.7,14.8
Missouri,19.7,14.8
USC,21.0,15.0
West Virginia,13.7,15.0
TCU,18.0,15.3
UCLA,12.3,15.3
Texas,18.3,15.5
Kansas St,21.7,16.0
Georgia,28.0,16.2
Virginia Tech,24.3,16.6
Boise St,15.0,17.2
BYU,11.3,17.3
Alabama,21.7,17.6
Kent St,15.3,17.7
W Michigan,16.0,17.8
Oklahoma,12.3,18.0
S Florida,19.3,18.0
Florida St,18.3,18.2
Georgia Tech,19.0,18.2
Tulsa,13.0,18.2
Colorado St,18.0,18.4
Washington St,18.3,18.6
Utah,24.7,18.7
California,13.3,18.8
Texas A&M,22.7,18.8
Vanderbilt,17.7,19.0
Wyoming,21.7,19.0
Tennessee,15.7,19.3
Colorado,22.7,19.5
Boston College,14.3,20.0
Arkansas,17.3,20.4
Iowa,28.7,20.5
Navy,22.7,20.7
Air Force,17.3,21.4
Virginia,19.7,21.4
UAB,22.0,21.7
Arkansas St,11.7,21.8
Arizona,18.3,22.2
Southern Miss,20.3,22.4
Oklahoma St,32.3,22.4
Oregon St,23.7,22.6
Ohio,19.3,22.7
Penn St,17.0,22.7
Houston,25.3,23.0
San Jose St,19.3,23.3
UL Monroe,18.3,23.4
UConn,28.7,23.4
NC State,20.0,23.4
SMU,24.3,23.5
Maryland,21.0,23.6
New Mexico,24.7,23.7
Notre Dame,22.7,23.7
Florida Intl,30.3,23.7
Mississippi,16.7,23.9
Washington,21.0,24.0
E Carolina,26.3,24.0
Oregon,26.0,24.2
Texas Tech,31.7,24.2
Army,29.7,24.2
Akron,23.3,24.2
Northwestern,35.0,24.2
Cincinnati,15.7,24.3
Syracuse,32.0,24.4
Minnesota,34.7,24.7
N Illinois,23.0,25.3
Nevada,21.7,25.8
C Michigan,24.0,26.0
Baylor,32.3,26.3
Middle Tenn,34.3,26.6
Illinois,24.7,27.0
Michigan St,30.7,27.4
Miami OH,27.7,27.4
Ball St,27.7,27.5
Kansas,34.0,27.5
Indiana,37.3,28.2
UTEP,26.3,28.3
Purdue,30.7,28.7
Idaho,18.3,29.3
Bowling Green,21.7,29.4
Arizona St,41.7,29.8
Iowa St,33.0,29.8
Hawai'i,37.3,30.0
N Texas,30.0,30.0
Mississippi St,33.3,30.2
Marshall,29.0,30.4
E Michigan,27.0,30.8
Troy,32.0,31.0
Utah St,24.7,31.1
Fresno St,38.7,31.2
UNLV,32.7,31.2
UCF,31.0,31.8
San Diego St,38.7,32.8
Memphis,34.0,33.0
Duke,39.3,33.6
Stanford,27.3,34.0
North Carolina,38.7,34.4
Louisiana,31.0,34.5
Kentucky,36.3,34.7
Buffalo,43.7,35.5
Rice,28.3,35.6
Tulane,30.3,35.7
New Mexico St,37.3,36.5
Toledo,42.3,39.0
Florida Atlantic,37.3,42.2
Temple,44.7,44.0
Louisiana Tech,43.3,44.8
