team,L3,Year
Alabama,14.7,14.7
Georgia,14.4,14.4
Ohio St,14.3,14.3
Tennessee,13.8,13.8
Kansas St,12.7,12.7
LSU,12.5,12.5
Texas,12.4,12.4
TCU,11.9,11.9
Michigan,11.2,11.2
Penn St,10.7,10.7
Mississippi St,10.0,10.0
Texas Tech,9.8,9.8
Oklahoma,9.4,9.4
Kansas,8.8,8.8
Florida,8.6,8.6
Baylor,8.5,8.5
Iowa St,8.5,8.5
West Virginia,8.3,8.3
Auburn,8.3,8.3
Utah,8.2,8.2
Oklahoma St,7.9,7.9
Clemson,7.5,7.5
Arkansas,7.3,7.3
Florida St,7.3,7.3
Michigan St,7.1,7.1
Mississippi,7.1,7.1
Oregon,6.8,6.8
South Carolina,6.6,6.6
USC,6.6,6.6
Louisville,6.5,6.5
Texas A&M,6.4,6.4
Notre Dame,6.2,6.2
Purdue,6.1,6.1
Kentucky,6.0,6.0
Iowa,6.0,6.0
Wisconsin,5.6,5.6
Maryland,5.6,5.6
Oregon St,5.4,5.4
Illinois,4.9,4.9
Syracuse,4.9,4.9
NC State,4.9,4.9
Missouri,4.4,4.4
Minnesota,4.3,4.3
Washington,4.2,4.2
Indiana,4.0,4.0
Wake Forest,3.9,3.9
Stanford,3.7,3.7
Washington St,3.6,3.6
North Carolina,3.5,3.5
Colorado,3.4,3.4
Tulane,3.4,3.4
Pittsburgh,3.0,3.0
Northwestern,2.6,2.6
UCLA,2.6,2.6
SMU,2.5,2.5
Georgia Tech,2.3,2.3
Nebraska,2.0,2.0
UCF,1.9,1.9
Arizona,1.3,1.3
Vanderbilt,1.1,1.1
Arizona St,0.9,0.9
Houston,0.8,0.8
Cincinnati,0.6,0.6
Navy,0.4,0.4
BYU,0.4,0.4
Rutgers,0.4,0.4
California,0.4,0.4
Miami,-0.2,-0.2
Virginia,-0.3,-0.3
Memphis,-0.3,-0.3
E Carolina,-0.6,-0.6
Duke,-0.7,-0.7
Boston College,-0.7,-0.7
S Florida,-1.2,-1.2
Virginia Tech,-2.4,-2.4
Troy,-3.1,-3.1
Tulsa,-3.1,-3.1
Fresno St,-3.5,-3.5
App State,-3.5,-3.5
Georgia St,-3.7,-3.7
Old Dominion,-3.8,-3.8
UTSA,-3.9,-3.9
J Madison,-3.9,-3.9
Marshall,-4.2,-4.2
Georgia So,-4.5,-4.5
Boise St,-4.8,-4.8
Coastal Car,-5.1,-5.1
W Kentucky,-5.2,-5.2
Louisiana,-5.6,-5.6
N Texas,-5.7,-5.7
UAB,-5.8,-5.8
Kent St,-6.1,-6.1
S Alabama,-6.3,-6.3
Temple,-6.4,-6.4
Army,-6.8,-6.8
Liberty,-6.9,-6.9
Southern Miss,-7.0,-7.0
UL Monroe,-7.1,-7.1
Air Force,-7.2,-7.2
San Diego St,-7.6,-7.6
Ohio,-7.9,-7.9
Florida Atlantic,-7.9,-7.9
Wyoming,-8.2,-8.2
Arkansas St,-8.4,-8.4
Toledo,-8.4,-8.4
Rice,-8.7,-8.7
Miami OH,-8.8,-8.8
W Michigan,-9.0,-9.0
C Michigan,-9.0,-9.0
Bowling Green,-9.0,-9.0
Middle Tenn,-9.2,-9.2
Buffalo,-9.2,-9.2
Utah St,-9.3,-9.3
Ball St,-9.6,-9.6
UConn,-9.7,-9.7
UNLV,-9.7,-9.7
N Illinois,-9.7,-9.7
Texas St,-9.8,-9.8
Akron,-9.9,-9.9
E Michigan,-10.5,-10.5
San Jose St,-10.7,-10.7
Nevada,-11.2,-11.2
UTEP,-11.2,-11.2
Louisiana Tech,-11.4,-11.4
Colorado St,-11.6,-11.6
New Mexico,-11.8,-11.8
Charlotte,-11.8,-11.8
Hawai'i,-12.7,-12.7
UMass,-12.7,-12.7
Florida Intl,-15.2,-15.2
New Mexico St,-16.1,-16.1
