team,L3,Year
Alabama,0.7,0.5
Wake Forest,1.0,0.7
San Diego St,1.0,0.7
Auburn,0.7,0.8
Toledo,1.3,0.8
Florida Atlantic,0.7,0.8
LSU,0.3,0.8
Arizona St,0.7,0.8
S Florida,1.0,0.9
Army,0.7,0.9
Louisiana Tech,0.0,0.9
NC State,1.7,0.9
Iowa St,1.0,0.9
Penn St,1.0,0.9
Stanford,0.7,0.9
Tulane,1.3,1.0
Washington,1.3,1.0
SMU,1.0,1.0
Fresno St,1.0,1.0
Colorado,1.3,1.0
Boise St,0.7,1.0
Tulsa,1.0,1.0
Virginia Tech,1.3,1.0
Clemson,1.3,1.1
Notre Dame,1.3,1.1
Wyoming,0.7,1.1
TCU,1.0,1.1
UAB,0.7,1.1
Hawai'i,0.7,1.1
App State,1.3,1.1
Miami,1.7,1.1
Idaho,0.3,1.1
UCF,1.7,1.1
Oklahoma,1.0,1.2
South Carolina,2.0,1.2
Texas A&M,1.0,1.2
UNLV,1.0,1.2
Vanderbilt,2.0,1.2
Maryland,1.3,1.2
Kansas St,1.3,1.2
UL Monroe,1.7,1.2
Pittsburgh,0.7,1.2
Georgia,1.0,1.2
Louisiana,0.7,1.3
Minnesota,0.7,1.3
Texas,1.0,1.3
Colorado St,1.7,1.3
Virginia,1.7,1.3
Coastal Car,1.0,1.3
Kentucky,1.7,1.3
S Alabama,1.7,1.3
Texas Tech,1.0,1.3
Buffalo,1.7,1.3
Mississippi St,1.3,1.3
Georgia St,1.3,1.4
UTSA,2.3,1.4
Ohio St,2.7,1.4
Michigan,0.3,1.4
Miami OH,1.3,1.4
UConn,1.3,1.4
Tennessee,1.3,1.4
Mississippi,1.3,1.4
W Michigan,2.3,1.4
Boston College,0.7,1.5
Purdue,0.7,1.5
UTEP,1.0,1.5
E Carolina,1.7,1.6
Nevada,1.0,1.6
Akron,1.0,1.6
W Kentucky,2.3,1.6
UMass,2.3,1.6
Cincinnati,1.0,1.6
Ball St,1.0,1.6
Rutgers,1.0,1.6
Nebraska,1.0,1.6
Marshall,2.7,1.6
Memphis,1.0,1.6
Georgia Tech,1.3,1.6
Arkansas,1.3,1.7
Southern Miss,1.0,1.7
Charlotte,1.3,1.7
West Virginia,3.3,1.7
Ohio,1.3,1.7
Indiana,1.7,1.7
Duke,2.0,1.7
Syracuse,2.3,1.7
Louisville,1.3,1.7
Troy,1.0,1.7
Northwestern,1.0,1.7
Iowa,1.7,1.7
Middle Tenn,1.0,1.7
Michigan St,1.7,1.7
Florida,2.3,1.8
Temple,1.0,1.8
C Michigan,1.3,1.8
N Illinois,1.3,1.8
Air Force,1.3,1.8
UCLA,1.0,1.8
Florida Intl,1.7,1.9
Navy,2.0,1.9
Texas St,2.3,1.9
Missouri,1.0,1.9
N Texas,1.3,1.9
California,1.3,1.9
Houston,1.3,1.9
Arizona,2.3,1.9
Old Dominion,1.0,1.9
E Michigan,2.0,1.9
Wisconsin,2.0,1.9
Oklahoma St,2.3,1.9
USC,0.7,1.9
Oregon,1.7,2.0
Utah St,1.3,2.0
North Carolina,2.3,2.0
Florida St,2.0,2.0
Baylor,2.3,2.0
Georgia So,1.3,2.0
BYU,1.0,2.1
Kent St,3.3,2.1
Bowling Green,2.7,2.1
Illinois,2.3,2.2
New Mexico St,2.0,2.2
Oregon St,1.3,2.2
Kansas,2.7,2.2
Washington St,2.3,2.4
Utah,2.7,2.4
Arkansas St,3.0,2.6
Rice,2.3,2.6
New Mexico,4.0,2.7
San Jose St,4.3,3.7
