team,L3,Year
Oklahoma,11.1,11.1
Alabama,10.2,10.2
Baylor,9.4,9.4
Mississippi,9.3,9.3
LSU,9.2,9.2
Arkansas,9.1,9.1
TCU,8.8,8.8
USC,8.5,8.5
Notre Dame,8.4,8.4
Tennessee,7.9,7.9
California,7.6,7.6
West Virginia,7.4,7.4
Mississippi St,7.3,7.3
Oklahoma St,7.1,7.1
Georgia Tech,7.0,7.0
Stanford,6.9,6.9
Washington,6.6,6.6
Oregon,6.4,6.4
Auburn,6.2,6.2
Clemson,6.1,6.1
Utah,6.0,6.0
Texas Tech,6.0,6.0
Texas A&M,5.9,5.9
UCLA,5.6,5.6
Florida St,5.6,5.6
Arizona St,5.5,5.5
Texas,5.4,5.4
Michigan St,5.3,5.3
Florida,5.3,5.3
Miami,5.2,5.2
Pittsburgh,5.2,5.2
Georgia,4.9,4.9
Michigan,4.9,4.9
Iowa St,4.9,4.9
Ohio St,4.9,4.9
Virginia Tech,4.8,4.8
Virginia,4.8,4.8
Louisville,4.2,4.2
Vanderbilt,4.1,4.1
Maryland,3.5,3.5
South Carolina,3.5,3.5
Missouri,3.4,3.4
North Carolina,3.3,3.3
Washington St,3.1,3.1
Kansas St,3.0,3.0
Syracuse,2.8,2.8
Memphis,2.8,2.8
Minnesota,2.7,2.7
Arizona,2.6,2.6
Boston College,2.5,2.5
NC State,2.5,2.5
Nebraska,2.5,2.5
Northwestern,2.4,2.4
BYU,2.1,2.1
Illinois,1.8,1.8
Wake Forest,1.6,1.6
Penn St,1.6,1.6
Navy,1.6,1.6
Wisconsin,1.4,1.4
Iowa,0.8,0.8
Purdue,0.8,0.8
Indiana,0.7,0.7
Duke,0.4,0.4
Oregon St,0.2,0.2
S Florida,-0.1,-0.1
W Michigan,-0.3,-0.3
Kentucky,-0.4,-0.4
Colorado,-0.5,-0.5
Cincinnati,-0.6,-0.6
E Carolina,-1.3,-1.3
Bowling Green,-1.5,-1.5
Temple,-1.7,-1.7
Utah St,-1.8,-1.8
Boise St,-1.9,-1.9
Toledo,-2.1,-2.1
Rutgers,-2.3,-2.3
Houston,-2.9,-2.9
W Kentucky,-3.4,-3.4
Kansas,-3.8,-3.8
C Michigan,-3.9,-3.9
UConn,-4.0,-4.0
Georgia So,-4.1,-4.1
Air Force,-4.2,-4.2
N Illinois,-4.3,-4.3
Middle Tenn,-5.2,-5.2
Tulsa,-5.3,-5.3
Louisiana Tech,-6.1,-6.1
San Diego St,-6.7,-6.7
San Jose St,-6.7,-6.7
Southern Miss,-7.0,-7.0
Arkansas St,-7.4,-7.4
Colorado St,-7.5,-7.5
App State,-7.6,-7.6
Ohio,-7.9,-7.9
SMU,-8.2,-8.2
Ball St,-8.3,-8.3
Marshall,-8.4,-8.4
UNLV,-8.5,-8.5
Fresno St,-8.6,-8.6
UCF,-9.1,-9.1
New Mexico,-9.1,-9.1
Akron,-9.2,-9.2
Buffalo,-9.4,-9.4
Kent St,-9.5,-9.5
Nevada,-9.7,-9.7
UMass,-9.8,-9.8
Wyoming,-10.2,-10.2
Florida Atlantic,-10.2,-10.2
Tulane,-10.3,-10.3
Troy,-10.4,-10.4
Hawai'i,-11.2,-11.2
N Texas,-11.4,-11.4
UL Monroe,-11.7,-11.7
S Alabama,-11.9,-11.9
Miami OH,-12.1,-12.1
UTSA,-12.2,-12.2
Florida Intl,-12.5,-12.5
Idaho,-12.6,-12.6
Louisiana,-13.1,-13.1
New Mexico St,-13.1,-13.1
E Michigan,-13.3,-13.3
Army,-13.5,-13.5
Rice,-14.0,-14.0
Georgia St,-14.8,-14.8
Old Dominion,-15.2,-15.2
Charlotte,-15.4,-15.4
UTEP,-15.6,-15.6
Texas St,-15.8,-15.8
